 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
119,cpt1m012-fa06-20190903-0183-e91.fits,119,0,58730.41446,2458730.414459,2458730.420547,1.051749,69.973,8.706305,13,25,38,0.232654,0.360235,1.061894,0.282311,0.000468,0.000698,0.001786,0.000597,496.61027,515.83988,594.673392,472.861502,1534103.345,1285.755206,1997.067959,2017.185887,1997.567959,2079.314113,23.54958,-29.416881,356916.017,530.929158,653.493178,546.166401,6800.407715,672.24791,150.889931,2215,6.956607,9.304988,8.359533,10.250442,87.545722,0.959245,2700.235171,2436.046418,2700.735171,1660.453582,23.55537,-29.370795,406280.9099,682.871464,594.959566,8230.041016,765.226214,151.280136,6.143376,8.99554,7.706588,10.284492,275.998234,0.917585,1883.19467,2759.163908,1883.69467,1337.336092,23.54858,-29.336678,790077.0594,880.723389,897.077413,15182.11035,1488.102597,154.060628,6.63884,9.214791,8.443968,9.985614,283.169402,0.965633,3051.794918,1537.164336,3052.294918,2559.335664,23.55836,-29.467703,337745.3759,641.232662,526.712683,7172.258789,636.14019,150.652791,6.321583,9.095523,7.494129,10.696916,86.58586,0.881677
120,cpt1m012-fa06-20190903-0184-e91.fits,120,0,58730.41558,2458730.415579,2458730.421667,1.04974,69.973,8.875848,13,25,38,0.232713,0.359849,1.061623,0.282759,0.000469,0.000698,0.001787,0.000598,495.886621,515.302298,594.104191,472.531469,1533321.217,1286.352089,1997.126591,2017.209983,1997.626591,2079.290017,23.54958,-29.416876,356823.3505,530.929158,654.343247,545.315249,6399.791504,672.073373,154.395469,2226,7.191936,9.414336,8.487648,10.341024,87.784652,0.961755,2700.267243,2436.041887,2700.767243,1660.458113,23.55537,-29.370793,405754.3231,682.715986,594.323747,7922.016602,764.234393,152.440831,6.315568,9.117888,7.915671,10.320104,277.134704,0.92847,1883.272285,2759.156099,1883.772285,1337.343901,23.54858,-29.336677,789576.3184,881.087311,896.138565,14360.85645,1487.159456,156.353044,6.753373,9.327926,8.578839,10.077014,283.934242,0.967413,3051.838929,1537.113518,3052.338929,2559.386482,23.55836,-29.467705,337990.5751,642.094798,526.387343,6606.937988,636.602021,152.639196,6.536211,9.179858,7.65303,10.706685,86.984583,0.894053
121,cpt1m012-fa06-20190903-0185-e91.fits,121,0,58730.4167,2458730.416698,2458730.422786,1.047778,69.977,8.721091,13,25,38,0.232518,0.361291,1.05861,0.282646,0.00047,0.0007,0.001781,0.000599,495.058158,515.849269,594.331935,472.115591,1534756.655,1287.218186,1997.135488,2017.212624,1997.635488,2079.287376,23.54958,-29.416885,356857.9384,530.929158,655.76666,544.184326,6560.083984,672.138519,154.694575,2153,7.046718,9.322717,8.299096,10.346338,87.826516,0.952647,2700.30839,2436.066408,2700.80839,1660.433592,23.555371,-29.370796,407328.9837,684.37427,595.184538,8280.268555,767.200251,153.613628,6.15732,9.02201,7.713645,10.330375,275.877714,0.915813,1883.281473,2759.19184,1883.781473,1337.30816,23.54858,-29.336679,789225.9876,880.175002,896.669396,14971.31836,1486.499611,155.411912,6.519681,9.214982,8.40845,10.021513,282.752591,0.962954,3051.836971,1537.21212,3052.336971,2559.28788,23.55836,-29.467703,338201.6839,643.315229,525.716894,6988.921387,636.999642,153.532865,6.284798,9.038891,7.416037,10.661746,86.650537,0.877318
122,cpt1m012-fa06-20190903-0186-e91.fits,122,0,58730.41782,2458730.417815,2458730.423903,1.045855,69.977,8.732776,13,25,38,0.232088,0.360709,1.05888,0.283058,0.000469,0.0007,0.001782,0.000599,494.809992,515.535145,594.296987,472.693553,1534134.991,1286.784865,1997.169452,2017.290913,1997.669452,2079.209087,23.54958,-29.416881,356053.7324,530.929158,654.676006,543.862505,6377.206543,670.623805,154.757657,2221,7.038157,9.327686,8.34465,10.310722,87.507134,0.956213,2700.315719,2436.140663,2700.815719,1660.359337,23.55537,-29.370795,406682.0728,683.889642,594.660377,8302.816406,765.981801,153.827873,6.121886,9.052347,7.770396,10.334298,275.985132,0.919438,1883.292478,2759.266645,1883.792478,1337.233355,23.54858,-29.336678,789004.0433,880.35404,896.234932,14776.17188,1486.081581,156.93394,6.562726,9.27866,8.483775,10.073544,282.193073,0.965125,3051.879466,1537.242614,3052.379466,2559.257386,23.55836,-29.467705,338448.8753,642.718452,526.589635,6873.358398,637.465225,153.347858,6.487243,9.122047,7.518626,10.725467,85.80408,0.88118
123,cpt1m012-fa06-20190903-0187-e91.fits,123,0,58730.41893,2458730.418933,2458730.425021,1.04399,70.081,8.68454,13,25,38,0.232414,0.361359,1.058924,0.282464,0.000469,0.0007,0.00178,0.000597,495.83957,516.365317,595.065777,473.154543,1538151.577,1288.493121,1997.075184,2017.323785,1997.575184,2079.176215,23.54958,-29.416878,357488.367,530.929158,655.840998,545.083897,6730.30127,673.325926,155.540283,2232,7.090016,9.308035,8.322116,10.293953,89.166921,0.956076,2700.222449,2436.153433,2700.722449,1660.346567,23.55537,-29.370794,408286.6168,685.378829,595.709409,8302.80957,769.003944,153.924613,6.184252,9.02146,7.744439,10.29848,276.559053,0.918785,1883.207588,2759.275551,1883.707588,1337.224449,23.54858,-29.336677,791085.6894,881.651692,897.276891,15512.89258,1490.002342,157.450219,6.457788,9.206128,8.424324,9.987931,284.039446,0.963472,3051.780894,1537.260774,3052.280894,2559.239226,23.55836,-29.467703,338779.2712,642.77576,527.0567,6876.828613,638.087522,153.234323,6.273328,9.070568,7.430721,10.710415,87.251114,0.876272
124,cpt1m012-fa06-20190903-0188-e91.fits,124,0,58730.42005,2458730.420052,2458730.426140,1.04216,69.977,8.865203,13,25,38,0.232242,0.360146,1.060425,0.28296,0.000468,0.000698,0.001782,0.000598,496.246059,516.188318,595.053436,473.394583,1536165.401,1286.771794,1997.135351,2017.25368,1997.635351,2079.24632,23.549581,-29.416882,356762.6231,530.929158,653.867707,545.618967,6339.117676,671.958994,153.970542,2168,7.265099,9.27545,8.267889,10.283011,88.234158,0.95372,2700.286841,2436.100105,2700.786841,1660.399895,23.555371,-29.370795,406752.8849,683.157535,595.4013,8000.416504,766.115175,152.227106,6.361851,9.004945,7.71078,10.29911,276.458856,0.91652,1883.266037,2759.225866,1883.766037,1337.274134,23.54858,-29.336679,790607.9042,881.131428,897.264448,14232.39356,1489.102438,155.675045,6.711599,9.210612,8.414311,10.006912,282.729024,0.963868,3051.813441,1537.220276,3052.313441,2559.279724,23.55836,-29.467703,338804.6122,642.405509,527.399917,6998.343262,638.135252,150.779503,6.437723,9.070802,7.472865,10.668739,85.651707,0.880495
125,cpt1m012-fa06-20190903-0189-e91.fits,125,0,58730.42117,2458730.421166,2458730.427254,1.040372,69.973,8.864787,13,25,38,0.232994,0.360133,1.061219,0.282663,0.000468,0.000697,0.001781,0.000596,497.437352,516.640279,595.719813,474.072882,1537551.8,1286.448539,1997.075015,2017.329706,1997.575015,2079.170294,23.54958,-29.41688,358239.771,530.929158,654.832099,547.071183,6566.999023,674.741188,152.585895,2213,7.351182,9.150731,8.13347,10.167992,86.889983,0.951194,2700.295168,2436.156215,2700.795168,1660.343785,23.555371,-29.370794,407109.1681,683.257986,595.835214,8406.552734,766.78623,151.094553,6.22352,8.85169,7.532099,10.171281,275.62685,0.911558,1883.258549,2759.283249,1883.758549,1337.216751,23.54858,-29.336679,791608.8444,881.261228,898.268095,14978.06152,1490.987699,154.445965,6.746247,9.112604,8.272751,9.952456,281.402103,0.960688,3051.770711,1537.259984,3052.270711,2559.240016,23.55836,-29.467704,338833.7877,641.472537,528.212461,6934.853027,638.190204,149.536905,6.272998,8.958237,7.347721,10.568754,85.711113,0.875924
126,cpt1m012-fa06-20190903-0190-e91.fits,126,0,58730.42228,2458730.422282,2458730.428370,1.038639,69.977,8.740393,13,25,38,0.232923,0.36126,1.060954,0.281765,0.000469,0.0007,0.001784,0.000597,496.12752,516.198364,594.67924,472.281926,1533311.703,1285.117495,1996.983059,2017.297276,1997.483059,2079.202724,23.549581,-29.416883,357142.8686,530.929158,654.675306,545.526714,6714.170898,672.675183,151.909087,2214,7.114648,9.153263,8.131935,10.174591,88.54499,0.951291,2700.169527,2436.179191,2700.669527,1660.320809,23.555371,-29.370794,406920.1392,683.229844,595.583086,8502.712891,766.430196,151.191605,6.240436,8.873294,7.567188,10.1794,275.545171,0.913781,1883.129562,2759.323219,1883.629562,1337.176781,23.54858,-29.336677,789330.3181,879.701441,897.270689,15415.25586,1486.696117,153.785395,6.661795,9.070847,8.226004,9.915689,281.877157,0.95929,3051.674442,1537.272514,3052.174442,2559.227486,23.55836,-29.467702,337061.2453,640.975295,525.856844,7351.698242,634.851637,151.04175,6.079907,8.853309,7.181622,10.524995,87.062662,0.86563
127,cpt1m012-fa06-20190903-0191-e91.fits,127,0,58730.4234,2458730.423401,2458730.429489,1.036935,69.977,8.644256,13,25,38,0.232955,0.360691,1.057349,0.283669,0.000469,0.000698,0.001776,0.000598,496.988205,516.847248,595.461494,474.008077,1535817.721,1285.84541,1997.120304,2017.221493,1997.620304,2079.278507,23.54958,-29.41688,357776.8854,530.929158,654.610444,546.549309,7105.112793,673.869347,153.140916,2168,6.911417,9.092903,8.044155,10.141651,88.511708,0.948037,2700.330728,2436.054961,2700.830728,1660.445039,23.555371,-29.370796,407113.7629,682.618398,596.40022,8554.477539,766.794885,151.184913,6.129691,8.811055,7.443296,10.178814,276.911155,0.902531,1883.262472,2759.23043,1883.762472,1337.26957,23.54858,-29.336676,789314.5457,880.114666,896.831488,15735.93066,1486.666409,154.482198,6.586881,9.037809,8.185434,9.890184,283.138001,0.956525,3051.852645,1537.175184,3052.352645,2559.324816,23.55836,-29.467701,339389.4126,642.517483,528.218176,7233.149414,639.236718,150.166819,6.208643,8.886782,7.240658,10.532906,86.93945,0.870234
128,cpt1m012-fa06-20190903-0192-e91.fits,128,0,58730.42452,2458730.424518,2458730.430606,1.03528,69.977,8.713109,13,25,38,0.232776,0.361074,1.062847,0.281198,0.000468,0.000699,0.001785,0.000595,497.370937,516.785909,595.42366,472.8617,1538681.35,1287.889638,1996.952312,2017.385249,1997.452312,2079.114751,23.54958,-29.416882,358168.0691,530.929158,654.75392,547.026995,6714.486816,674.606138,153.208312,2237,7.01383,9.176884,8.230553,10.123215,89.568264,0.958345,2700.149859,2436.17789,2700.649859,1660.32211,23.555371,-29.370799,408190.9414,684.655072,596.199397,8619.253906,768.82374,152.368567,6.251003,8.866687,7.569934,10.163439,277.431898,0.912213,1883.077864,2759.3801,1883.577864,1337.1199,23.548579,-29.336676,792779.4308,882.307791,898.529333,15434.24219,1493.192488,155.101705,6.712959,9.098329,8.307581,9.889078,284.239216,0.961479,3051.647076,1537.296052,3052.147076,2559.203948,23.55836,-29.467707,337710.9781,641.435977,526.492105,7136.95166,636.075402,151.711145,6.23039,8.934081,7.312192,10.55597,87.239662,0.875297
129,cpt1m012-fa06-20190903-0193-e91.fits,129,0,58730.42564,2458730.425637,2458730.431725,1.033661,69.973,8.535783,13,25,38,0.232409,0.359755,1.062195,0.282621,0.000467,0.000696,0.001783,0.000596,497.142764,516.68213,595.749173,474.114463,1537756.525,1286.505174,1997.180706,2017.311426,1997.680706,2079.188574,23.54958,-29.416879,357387.8987,530.929158,653.755317,546.669204,6778.383789,673.136694,151.53699,2206,6.929082,9.055783,8.097234,10.014331,87.925316,0.955941,2700.401969,2436.10008,2700.901969,1660.39992,23.555371,-29.3708,406849.6428,682.763539,595.886598,8651.725586,766.297417,150.089334,6.003837,8.774003,7.504295,10.043711,275.969254,0.916042,1883.342638,2759.305402,1883.842638,1337.194598,23.54858,-29.336676,792067.2631,881.760347,898.279522,15726.67188,1491.851126,153.41192,6.472629,9.003445,8.255226,9.751665,283.283661,0.96594,3051.931582,1537.244344,3052.431582,2559.255656,23.55836,-29.467704,338839.6193,641.426693,528.259305,7364.878418,638.201187,149.252839,6.024475,8.879198,7.349949,10.408447,86.514492,0.886414
130,cpt1m012-fa06-20190903-0194-e91.fits,130,0,58730.42676,2458730.426758,2458730.432846,1.032092,69.973,8.602352,13,25,38,0.232633,0.361658,1.057481,0.282759,0.000467,0.000698,0.001771,0.000595,498.138914,518.372066,597.044345,475.310249,1539311.293,1285.376134,1997.032424,2017.325736,1997.532424,2079.174264,23.54958,-29.416877,358094.4989,530.929158,653.722463,547.777565,7034.581055,674.467569,150.428942,2269,6.9855,9.07037,8.095538,10.045202,86.673152,0.954232,2700.236454,2436.084791,2700.736454,1660.415209,23.555371,-29.370798,408842.8865,683.405479,598.243501,8877.336914,770.051673,148.865435,6.115041,8.775192,7.51996,10.030423,274.987105,0.918973,1883.171067,2759.267549,1883.671067,1337.232451,23.54858,-29.336676,791157.8924,880.242287,898.795597,15880.85059,1490.138335,153.138682,6.672935,8.957078,8.164635,9.749521,281.000404,0.964144,3051.753496,1537.267149,3052.253496,2559.232851,23.55836,-29.467701,339310.5139,640.564028,529.705852,7358.209473,639.088113,147.866423,6.10015,8.815778,7.242616,10.38894,86.064363,0.878079
131,cpt1m012-fa06-20190903-0195-e91.fits,131,0,58730.42788,2458730.427883,2458730.433971,1.030549,69.973,8.617438,13,25,38,0.233292,0.360537,1.060739,0.282489,0.000468,0.000697,0.001779,0.000596,498.406671,517.468117,596.255213,474.102001,1536164.723,1284.166334,1997.12549,2017.25073,1997.62549,2079.24927,23.54958,-29.41688,358374.2773,530.929158,653.656701,548.260695,7047.347656,674.994529,149.133304,2157,7.051156,9.002657,8.04694,9.958374,88.048546,0.955715,2700.357475,2436.063384,2700.857475,1660.436616,23.555371,-29.370797,407077.9743,681.856895,597.013797,8622.368164,766.727477,147.714345,6.092766,8.700566,7.411415,9.989718,276.218171,0.911827,1883.291776,2759.213012,1883.791776,1337.286988,23.54858,-29.336679,790721.1104,879.560487,898.995716,15811.36816,1489.315661,151.882643,6.571932,8.880008,8.100075,9.659942,282.406896,0.963118,3051.838054,1537.209506,3052.338054,2559.290494,23.55836,-29.4677,338365.6383,640.724352,528.098607,7448.350586,637.308449,147.099317,6.151545,8.788511,7.199865,10.377157,86.796775,0.875893
132,cpt1m012-fa06-20190903-0196-e91.fits,132,0,58730.42901,2458730.429008,2458730.435096,1.029054,69.977,8.649916,13,25,38,0.232172,0.360719,1.058913,0.283036,0.000466,0.000696,0.001774,0.000596,498.031757,518.389207,597.047481,474.915457,1538454.467,1284.527851,1997.012934,2017.184409,1997.512934,2079.315591,23.549581,-29.416884,357186.5323,530.929158,652.248665,547.623248,6983.251465,672.757423,148.544467,2130,7.031517,8.941168,7.991758,9.890577,87.752366,0.955627,2700.188942,2436.046744,2700.688942,1660.453256,23.555371,-29.370796,407835.5842,681.708809,598.254825,8796.454102,768.154428,146.91857,6.168495,8.720744,7.484264,9.957224,275.456376,0.919853,1883.164831,2759.158156,1883.664831,1337.341844,23.54858,-29.336683,791237.6929,879.677345,899.463533,16091.41113,1490.288639,149.866967,6.631458,8.917991,8.125791,9.710191,281.348104,0.963493,3051.70679,1537.11648,3052.20679,2559.38352,23.55836,-29.467707,339381.1901,641.445764,529.087897,7271.388184,639.221231,146.651232,6.150756,8.795639,7.224535,10.366743,86.7379,0.878578
133,cpt1m012-fa06-20190903-0197-e91.fits,133,0,58730.43013,2458730.430129,2458730.436217,1.027604,69.977,8.768657,13,25,38,0.233288,0.3612,1.059978,0.282196,0.000468,0.000698,0.001778,0.000595,498.436915,517.42331,596.04993,474.005356,1534151.843,1282.997017,1997.003272,2017.305667,1997.503272,2079.194333,23.54958,-29.41688,357899.4569,530.929158,652.687816,548.347079,6768.492188,674.100209,148.572529,2237,7.191607,9.1102,8.182146,10.038253,88.697902,0.959254,2700.212367,2436.098522,2700.712367,1660.401478,23.555371,-29.370796,407093.4859,681.839758,597.051552,8712.727539,766.756693,147.600263,6.199058,8.827275,7.57884,10.07571,276.429035,0.919091,1883.153875,2759.278545,1883.653875,1337.221455,23.54858,-29.336675,789409.8711,878.79702,898.284647,15437.08594,1486.845954,150.593087,6.834335,9.017338,8.242268,9.792407,282.795543,0.964201,3051.707342,1537.277841,3052.207342,2559.222159,23.55836,-29.467699,337648.4859,639.44639,528.032515,7223.450195,635.957699,146.957222,6.199711,8.857356,7.260502,10.45421,86.819211,0.876529
134,cpt1m012-fa06-20190903-0198-e91.fits,134,0,58730.43125,2458730.431248,2458730.437336,1.026196,69.973,8.632387,13,25,38,0.232385,0.360757,1.061224,0.282106,0.000466,0.000695,0.001775,0.000593,498.982813,519.223761,597.879517,475.452575,1538329.192,1282.511678,1996.979512,2017.360478,1997.479512,2079.139522,23.54958,-29.416884,357485.0037,530.929158,651.492455,548.717028,7072.887207,673.319591,144.918908,2196,6.866647,8.945188,7.969365,9.921011,88.036975,0.953292,2700.162744,2436.179814,2700.662744,1660.320186,23.555371,-29.370798,407834.4454,680.568727,599.255342,9051.84668,768.152283,144.351525,6.156133,8.679221,7.437642,9.9208,276.363495,0.917385,1883.09211,2759.394676,1883.59211,1337.105324,23.54858,-29.336674,792011.0113,879.335898,900.69223,16626.13867,1491.745177,147.930366,6.595474,8.865222,8.073349,9.657096,282.28954,0.962017,3051.668204,1537.307451,3052.168204,2559.192549,23.55836,-29.467705,338483.7356,639.085902,529.637306,7455.07373,637.530884,143.874551,6.142638,8.736602,7.187202,10.286001,86.46541,0.879931
135,cpt1m012-fa06-20190903-0199-e91.fits,135,0,58730.43237,2458730.432366,2458730.438454,1.024835,69.981,8.243086,13,25,38,0.229751,0.354598,1.032693,0.299013,0.000458,0.00068,0.001708,0.000608,501.304127,521.37275,604.688008,491.398048,1563089.78,1290.544591,1997.085574,2017.383491,1997.585574,2079.116509,23.54958,-29.416878,359121.7665,530.929158,652.133787,550.687258,7928.849121,676.402418,146.14038,2198,6.795922,8.610601,7.616178,9.605023,87.310739,0.947585,2700.294632,2436.198287,2700.794632,1660.301713,23.555371,-29.370793,409175.669,681.88125,600.068808,9891.253906,770.678465,144.153856,5.782945,8.330851,7.030533,9.631168,275.092007,0.904134,1883.236333,2759.35112,1883.736333,1337.14888,23.54858,-29.336675,794115.0822,880.526336,901.864089,18284.07813,1495.708174,148.19417,6.159559,8.490579,7.719205,9.261954,282.055107,0.961018,3051.676049,1537.197402,3052.176049,2559.302598,23.558359,-29.467716,359799.0283,652.0864,551.765883,9678.136719,677.678034,143.415068,5.601531,9.120242,7.223496,11.016989,75.40918,0.791464
136,cpt1m012-fa06-20190903-0200-e91.fits,136,0,58730.43348,2458730.433484,2458730.439572,1.023509,69.977,8.506088,13,25,38,0.232418,0.361079,1.061741,0.281621,0.000465,0.000694,0.001773,0.000592,500.310276,520.061999,598.940341,475.999669,1543405.287,1284.392086,1996.967411,2017.265264,1997.467411,2079.234736,23.54958,-29.416878,358714.9657,530.929158,651.886411,550.272194,7445.106445,675.636212,145.139205,2201,6.99811,8.778636,7.788141,9.769131,88.557655,0.950224,2700.170351,2436.028619,2700.670351,1660.471381,23.555371,-29.370799,409448.5059,682.244607,600.149128,9319.71582,771.192351,144.886579,6.069652,8.498081,7.2272,9.768963,276.653143,0.909624,1883.117932,2759.195333,1883.617932,1337.304667,23.54858,-29.336681,794812.051,880.306998,902.880532,16484.67578,1497.020908,146.896985,6.687696,8.689167,7.902771,9.475564,283.562036,0.959309,3051.6647,1537.133127,3052.1647,2559.366873,23.55836,-29.467706,339144.7304,639.738163,530.130529,7731.164551,638.775861,144.568862,6.025809,8.493424,6.859956,10.126892,87.148835,0.861044
137,cpt1m012-fa06-20190903-0201-e91.fits,137,0,58730.43461,2458730.434606,2458730.440694,1.022221,69.973,8.464109,13,25,38,0.231835,0.360823,1.06132,0.282011,0.000463,0.000693,0.00177,0.000591,500.500946,520.764862,599.735408,477.131161,1543713.234,1283.026968,1997.106722,2017.149182,1997.606722,2079.350818,23.54958,-29.416888,357886.5037,530.929158,650.253204,550.380224,7172.709961,674.075812,144.042892,2234,6.961339,8.74894,7.719725,9.778154,271.227361,0.946046,2700.301403,2436.017133,2700.801403,1660.482867,23.555371,-29.370796,409316.2468,681.067688,600.992022,9165.235352,770.943242,141.858761,5.942503,8.503251,7.17852,9.827982,277.857821,0.900136,1883.255321,2759.177393,1883.755321,1337.322607,23.54858,-29.336678,794817.7216,879.908525,903.295853,16346.56445,1497.031589,145.23297,6.51505,8.718303,7.876939,9.559668,284.627599,0.951957,3051.783223,1537.132705,3052.283223,2559.367295,23.55836,-29.467704,339579.2652,638.800434,531.588971,7766.836914,639.594303,142.380559,5.931455,8.570425,6.90635,10.234501,88.180482,0.859392
138,cpt1m012-fa06-20190903-0202-e91.fits,138,0,58730.43572,2458730.435722,2458730.441810,1.02098,69.977,8.520377,13,25,38,0.231762,0.362079,1.058373,0.282039,0.000463,0.000694,0.001763,0.000591,500.519499,521.90639,600.351846,477.514342,1544396.021,1282.510759,1996.988529,2017.382817,1997.488529,2079.117183,23.54958,-29.416883,357931.7816,530.929158,650.421156,550.307718,7188.728027,674.161093,142.658349,2180,6.988149,8.779625,7.762333,9.796918,89.133816,0.947663,2700.182687,2436.172936,2700.682687,1660.327064,23.555371,-29.3708,410543.8355,681.148404,602.723038,9726.666016,773.255394,141.091118,6.073199,8.534933,7.227702,9.842164,276.384288,0.905817,1883.140247,2759.334512,1883.640247,1337.165488,23.54858,-29.336682,794096.5654,879.217487,903.18559,16755.60352,1495.673298,144.45945,6.622759,8.712885,7.907126,9.518643,283.87916,0.957052,3051.673654,1537.285325,3052.173654,2559.214675,23.558361,-29.467708,339755.6199,638.629242,532.007615,7914.619629,639.926466,140.470744,5.933292,8.551997,6.933755,10.17024,87.279279,0.865297
139,cpt1m012-fa06-20190903-0203-e91.fits,139,0,58730.43684,2458730.436841,2458730.442929,1.019779,69.973,8.333286,13,25,38,0.231922,0.360258,1.062836,0.281927,0.000463,0.000692,0.001771,0.00059,500.547362,520.854909,600.135876,477.608622,1543719.01,1282.073952,1997.018532,2017.458252,1997.518532,2079.041748,23.54958,-29.416875,358023.1678,530.929158,650.530149,550.355995,7781.758301,674.333218,142.288528,2248,6.677106,8.650466,7.665622,9.63531,87.903699,0.949201,2700.241718,2436.222309,2700.741718,1660.277691,23.555371,-29.370794,408846.6864,680.3664,600.921337,9826.847656,770.05883,140.89453,5.882782,8.402733,7.164917,9.640548,275.807401,0.913333,1883.179407,2759.36896,1883.679407,1337.13104,23.548579,-29.336678,795371.1643,879.673948,904.165874,17475.92578,1498.073993,144.230213,6.577931,8.585965,7.795429,9.376501,282.62439,0.959242,3051.735246,1537.34137,3052.235246,2559.15863,23.55836,-29.467703,339501.1593,637.956836,532.169483,8142.796875,639.447192,140.758902,5.67495,8.464122,6.895326,10.032918,86.626808,0.869765
140,cpt1m012-fa06-20190903-0204-e91.fits,140,0,58730.43796,2458730.437958,2458730.444046,1.018615,69.969,8.373628,13,25,38,0.232551,0.360794,1.059608,0.2827,0.000464,0.000692,0.001765,0.000592,501.560115,521.11642,600.260468,477.902682,1542496.304,1281.012254,1996.950295,2017.312291,1997.450295,2079.187709,23.54958,-29.41688,358708.3559,530.929158,650.18871,551.698838,7823.297363,675.623763,140.017454,2170,6.949656,8.650029,7.630877,9.669181,89.200644,0.945941,2700.14888,2436.107805,2700.64888,1660.392195,23.555371,-29.370796,408969.7401,680.070599,601.363654,9988.249023,770.2906,139.582965,5.839928,8.367768,7.052976,9.682559,276.86643,0.90033,1883.113259,2759.277106,1883.613259,1337.222894,23.54858,-29.336677,793569.0692,878.099052,903.735253,17494.76563,1494.679764,142.66157,6.555027,8.580973,7.743201,9.418744,283.44731,0.952965,3051.636056,1537.228685,3052.136056,2559.271315,23.55836,-29.467705,339957.4948,638.309039,532.590758,8219.55957,640.306695,139.16023,5.816615,8.415525,6.800511,10.030539,87.577121,0.861979
141,cpt1m012-fa06-20190903-0205-e91.fits,141,0,58730.43908,2458730.439079,2458730.445167,1.017488,69.977,8.483696,13,25,38,0.23231,0.360248,1.061699,0.282375,0.000463,0.000691,0.001768,0.000591,501.266495,521.42335,600.390622,477.78211,1541793.842,1280.03719,1996.987764,2017.176112,1997.487764,2079.323888,23.549581,-29.416892,358173.996,530.929158,649.721879,551.272795,7406.645996,674.617301,140.940781,2185,7.041489,8.624188,7.63218,9.616196,89.731865,0.948445,2700.192412,2436.04725,2700.692412,1660.45275,23.555371,-29.3708,408328.5912,678.493897,601.81616,9784.68457,769.083002,139.392941,5.941052,8.369312,7.073016,9.665608,276.965848,0.902853,1883.149994,2759.200727,1883.649994,1337.299273,23.54858,-29.336684,793967.1804,878.32151,903.959622,16900.20313,1495.429603,143.059262,6.65042,8.588758,7.782903,9.394613,283.893747,0.95579,3051.67362,1537.114594,3052.17362,2559.385406,23.55836,-29.467711,339498.0701,637.724521,532.358501,8029.908691,639.441373,138.789273,5.928195,8.456398,6.837062,10.075734,87.780101,0.862693
142,cpt1m012-fa06-20190903-0206-e91.fits,142,0,58730.4402,2458730.440197,2458730.446285,1.016407,69.973,8.522017,13,25,38,0.232168,0.360708,1.058333,0.283271,0.000463,0.000692,0.001762,0.000592,501.675913,521.405025,600.592352,478.646457,1543285.039,1281.080563,1996.884964,2017.258554,1997.384964,2079.241446,23.549581,-29.416887,358301.8782,530.929158,649.332965,551.79992,7643.976562,674.858166,138.914425,2124,7.021926,8.566062,7.635899,9.496225,88.851591,0.953854,2700.064471,2436.064625,2700.564471,1660.435375,23.555371,-29.370802,409106.7604,679.885871,601.728581,9893.276367,770.548677,138.671339,5.913079,8.28341,7.057246,9.509575,276.681508,0.911335,1883.020067,2759.292406,1883.520067,1337.207594,23.54858,-29.336678,793510.9716,878.264872,903.498474,17343.70703,1494.570338,141.942801,6.660978,8.487759,7.746021,9.229498,284.297082,0.960975,3051.568292,1537.155258,3052.068292,2559.344742,23.558361,-29.46771,340667.3066,638.414776,533.614382,8000.459473,641.643619,137.258307,6.008391,8.377671,6.844339,9.911002,86.788285,0.872961
