Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0159-e91.fits,0,58572.96871,2458572.968713,2458572.971844,1.498022,55,6.482452,15,30,45,0.241229,0.007541,0.025399,0.028053,0.060486,0.007345,0.274517,0.652107,0.639071,0.000365,0.000155,0.000175,0.000179,0.000212,0.000155,0.000448,0.000866,0.000851,660.937074,48.69297,144.861098,157.043109,285.439867,47.342707,612.310317,752.81462,750.721379,2783875.806,1815.372002,2064.74093,2034.619331,2065.24093,2061.880669,8.222957,12.222218,671550.4299,706.858347,916.842597,732.459892,14905.82422,950.049515,194.063529,3033,5.784878,9.918358,9.916528,9.920188,313.173251,0.999966,2255.708918,1894.833675,2256.208918,2201.666325,8.224378,12.207329,20993.68036,430.926566,48.717536,662.856323,29.699982,188.659948,5.915942,9.055077,9.384563,8.72559,9.04351,0.994155,2331.183511,1844.910783,2331.683511,2251.589217,8.224939,12.202019,70708.65243,485.930746,145.51179,1736.421265,100.03228,188.899458,5.71877,9.875782,9.753787,9.997777,71.710191,0.999054,1894.924884,1827.187657,1895.424884,2269.312343,8.221721,12.199571,78096.71461,494.680209,157.873133,1860.841675,110.48425,190.882241,5.921862,9.616484,9.432872,9.800095,68.294943,0.997239,1871.093215,1755.682515,1871.593215,2340.817485,8.221551,12.191806,168384.4098,579.602713,290.516945,3823.051514,238.21521,191.523966,5.817931,9.667241,9.543127,9.791356,75.781848,0.999148,1959.894871,2223.524267,1960.394871,1872.975733,8.222167,12.242526,20448.76372,431.724711,47.365284,527.084351,28.929083,191.331341,5.904828,11.871959,10.772586,12.971332,73.659896,0.952403,2607.006299,2237.280494,2607.506299,1859.219506,8.226942,12.244797,599617.0933,876.659624,683.979365,13264.22656,848.284661,192.94229,5.806919,9.879106,9.899332,9.85888,326.189668,0.999884,1535.735425,2713.964224,1536.235425,1382.535776,8.218996,12.295057,1098830.523,1126.290022,975.619514,25060.46289,1554.527194,194.976409,5.635895,9.775869,9.796513,9.755226,18.446624,0.999972,1126.792985,1892.774083,1127.292985,2203.725917,8.216048,12.20571,1085428.19,1121.835191,967.546926,24334.17969,1535.566771,198.501653,5.717803,9.750843,9.738969,9.762717,288.679142,0.999991
coj1m011-fa12-20190330-0160-e91.fits,0,58572.96966,2458572.969658,2458572.972789,1.502186,55,6.116659,15,30,45,0.240613,0.008012,0.025377,0.028252,0.060947,0.007258,0.273088,0.650303,0.643225,0.000364,0.000156,0.000175,0.000178,0.000212,0.000155,0.000446,0.000863,0.000855,660.683366,51.45099,144.760943,158.312673,288.011224,46.888588,612.367713,753.486464,752.258169,2791245.236,1817.753644,2064.88493,2035.015784,2065.38493,2061.484216,8.222957,12.222261,671610.1758,706.858347,917.634804,731.892658,16268.28613,950.134038,195.187784,3013,5.44301,9.556164,9.536045,9.576283,87.066401,0.999982,2256.073138,1895.034528,2256.573138,2201.465472,8.224379,12.20735,22362.25461,434.388107,51.479896,732.791321,31.636119,189.352898,5.421847,10.038451,9.703197,10.373705,280.424077,0.994903,2331.280713,1845.131038,2331.780713,2251.368962,8.224938,12.202043,70834.66622,487.142406,145.408541,1884.034546,100.210554,190.408902,5.495353,9.549158,9.408621,9.689694,78.654938,0.998983,1895.102846,1827.39439,1895.602846,2269.10561,8.221721,12.19959,78859.31301,495.469388,159.160818,2119.442871,111.563106,191.23774,5.478378,9.484606,9.455385,9.513828,50.196676,0.998833,1871.26234,1755.832472,1871.76234,2340.667528,8.221551,12.191819,170118.3708,580.183007,293.215018,4361.674316,240.668263,191.009761,5.318439,9.418233,9.383454,9.453013,76.462801,0.999931,1960.101091,2223.71669,1960.601091,1872.78331,8.222168,12.242547,20258.29369,431.850215,46.910463,576.002808,28.659623,191.182948,5.438819,11.049188,9.627802,12.470573,83.624896,0.932663,2607.146079,2237.576645,2607.646079,1858.923355,8.226942,12.244834,598745.7458,875.653347,683.770293,14636.11523,847.051956,193.771485,5.417598,9.573508,9.546022,9.600995,270.387616,0.999967,1535.964699,2714.035071,1536.464699,1382.464929,8.218996,12.295067,1099892.417,1127.38057,975.617681,27509.21289,1556.029467,195.596866,5.313931,9.554025,9.537655,9.570396,301.672154,0.999942,1127.008227,1892.98791,1127.508227,2203.51209,8.216048,12.205726,1092607.073,1125.376638,970.881247,27526.39258,1545.722813,199.146032,5.240104,9.41762,9.404022,9.431217,69.98923,0.999986
coj1m011-fa12-20190330-0161-e91.fits,0,58572.9706,2458572.970604,2458572.973735,1.506436,55,5.577254,15,30,45,0.241111,0.007633,0.025539,0.028685,0.061124,0.007266,0.272385,0.654534,0.640219,0.000366,0.000156,0.000176,0.00018,0.000213,0.000156,0.000447,0.00087,0.000854,659.570267,48.905627,145.340691,159.692474,287.323127,46.63655,609.602002,752.158957,749.694869,2778831.012,1814.714134,2064.974302,2034.964891,2065.474302,2061.535109,8.222957,12.222232,670006.0093,706.858347,916.758944,730.842075,19521.18359,947.864607,194.761572,2938,4.957261,9.05348,9.018447,9.088513,64.710788,0.999851,2256.021539,1895.161156,2256.521539,2201.338844,8.224379,12.207339,21210.12586,433.473752,48.930589,824.720825,30.00619,190.126082,4.941789,8.023836,8.406464,7.641208,11.248955,0.989392,2331.434035,1845.180943,2331.934035,2251.319057,8.224939,12.202023,70968.33923,486.085114,145.99982,2311.275635,100.399662,189.330932,4.84728,8.853973,8.689531,9.018415,270.770722,0.99862,1895.191556,1827.516198,1895.691556,2268.983802,8.221722,12.199581,79711.35281,496.433575,160.568013,2543.702881,112.768496,190.939063,4.897463,8.935436,8.875366,8.995507,71.942449,0.999723,1871.378014,1756.017807,1871.878014,2340.482193,8.221552,12.191817,169853.0528,580.657134,292.518671,5413.074707,240.292915,191.657964,4.685934,8.791884,8.717439,8.866329,271.767946,0.999712,1960.06357,2223.871715,1960.56357,1872.628285,8.222167,12.242541,20191.14574,432.745973,46.658194,683.823181,28.564628,191.940456,5.088245,11.467251,9.674666,13.259836,76.744062,0.883684,2607.206594,2237.475445,2607.706594,1859.024555,8.226942,12.244796,594876.5479,874.455325,680.282378,17963.34961,841.578161,194.371656,4.774077,9.020784,9.013454,9.028114,48.183566,0.999785,1535.982328,2714.133941,1536.482328,1382.366059,8.218996,12.295057,1099306.534,1126.41463,975.934176,31801.53711,1555.200612,196.105359,4.970283,9.022137,9.023586,9.020688,43.584446,0.999958,1127.118434,1893.083645,1127.618434,2203.416355,8.216048,12.205719,1084647.931,1122.365962,966.394177,31616.98633,1534.462931,199.543477,4.916295,8.911842,8.875188,8.948497,64.354659,0.999827
coj1m011-fa12-20190330-0162-e91.fits,0,58572.97156,2458572.971556,2458572.974687,1.510805,55,5.252387,15,30,45,0.240928,0.008097,0.025656,0.028723,0.061024,0.008093,0.274455,0.651943,0.639337,0.000366,0.000156,0.000176,0.00018,0.000213,0.000157,0.000449,0.000868,0.000854,658.486184,52.009476,145.780001,159.960232,286.884289,51.657859,610.766748,750.663425,748.713587,2770959.144,1811.905291,2064.817166,2035.176173,2065.317166,2061.323827,8.222957,12.222237,667600.8927,706.858347,915.046338,729.581514,24424.63477,944.462063,194.161225,2991,4.514086,8.469693,8.446124,8.493262,52.504855,0.999538,2255.913165,1895.341481,2256.413165,2201.158519,8.224378,12.207343,22437.52842,431.162763,52.039578,1020.422852,31.742609,188.084023,4.391965,8.338587,8.716161,7.961012,355.424476,0.99162,2331.215347,1845.382905,2331.715347,2251.117095,8.224938,12.20203,71093.10862,485.453216,146.446879,2757.662598,100.576175,188.46073,4.485844,8.713316,8.666675,8.759958,305.949001,0.998813,1894.998038,1827.657529,1895.498038,2268.842471,8.221721,12.199581,79590.92338,494.837655,160.842496,3134.84082,112.598123,190.109592,4.549994,8.37919,8.211091,8.547288,63.925316,0.995728,1871.166102,1756.129801,1871.666102,2340.370199,8.221551,12.191814,169095.0595,578.955202,292.069333,6152.411133,239.220574,190.40829,4.533947,8.316871,8.22135,8.412393,280.285269,0.999398,1959.111109,2224.81919,1959.611109,1871.68081,8.222161,12.242623,22425.44261,433.867096,51.687355,979.271545,31.725511,190.640522,5.721089,11.597599,10.68808,12.507117,282.780675,0.97014,2607.058304,2237.79241,2607.558304,1858.70759,8.226941,12.244811,596728.0437,874.573625,682.307386,21393.00195,844.197492,192.86363,4.545017,8.517875,8.462253,8.573496,62.598904,0.999487,1535.87951,2714.339853,1536.37951,1382.160147,8.218996,12.295054,1093565.03,1124.374905,972.598219,40540.53125,1547.078046,195.19297,4.432217,8.439914,8.392498,8.48733,76.442261,0.999841,1126.917705,1893.189658,1127.417705,2203.310342,8.216048,12.205713,1080666.071,1119.778028,965.071687,38462.34375,1528.829751,198.148499,4.520073,8.39287,8.346536,8.439205,60.8187,0.999557
coj1m011-fa12-20190330-0163-e91.fits,0,58572.9725,2458572.972502,2458572.975633,1.51523,55,4.882366,15,30,45,0.241143,0.00781,0.025463,0.028078,0.060739,0.007106,0.273439,0.651307,0.641648,0.000366,0.000156,0.000176,0.000179,0.000212,0.000156,0.000448,0.000867,0.000856,659.360557,50.031147,144.738177,156.8602,285.98509,45.547586,610.515455,751.153342,749.474472,2775868.9,1813.831317,2064.81743,2034.904722,2065.31743,2061.595278,8.222956,12.222235,669382.4248,706.858347,916.142325,730.653313,27698.62109,946.982415,194.678185,2945,4.287324,8.180212,8.153889,8.206534,55.882062,0.999699,2255.76884,1895.082156,2256.26884,2201.417844,8.224377,12.207341,21679.39243,433.086304,50.057904,1046.505493,30.670066,189.195057,4.325242,7.601822,7.67317,7.530474,43.307781,0.898914,2331.262516,1845.111843,2331.762516,2251.388157,8.224938,12.202027,70680.94723,486.147686,145.389867,3034.11792,99.993086,189.110547,4.306643,8.228329,8.169932,8.286727,68.244424,0.999617,1895.017828,1827.426754,1895.517828,2269.073246,8.221721,12.199583,77940.43099,494.261411,157.690706,3353.239502,110.263154,190.442242,4.163063,8.038906,8.032222,8.045589,45.84722,0.996837,1871.210791,1755.93366,1871.710791,2340.56634,8.221551,12.191819,168603.4492,579.168013,291.113193,6932.637207,238.525088,191.062491,4.310011,7.859583,7.742129,7.977038,76.295145,0.998867,1959.94582,2223.634609,1960.44582,1872.865391,8.222167,12.242523,19724.6363,432.86374,45.567772,786.063904,27.904652,192.224671,4.457156,9.94873,7.995667,11.901794,75.277918,0.811531,2607.05416,2237.486484,2607.55416,1859.013516,8.226941,12.244804,596048.274,874.258244,681.775983,23768.52734,843.235814,193.178393,4.16735,8.201227,8.175529,8.226925,56.962796,0.999761,1535.907757,2714.041704,1536.407757,1382.458296,8.218996,12.29505,1094855.553,1125.107402,973.112035,43473.13672,1548.903762,195.651696,4.327588,8.15654,8.098376,8.214704,65.14741,0.999514,1126.96443,1893.033341,1127.46443,2203.466659,8.216048,12.205724,1084965.074,1122.403628,966.644304,42475.85938,1534.911596,199.37018,4.344528,8.092312,8.015865,8.16876,70.037456,0.999393
coj1m011-fa12-20190330-0164-e91.fits,0,58572.97346,2458572.973456,2458572.976587,1.519778,55,5.057736,15,30,45,0.241639,0.007734,0.025228,0.028183,0.060873,0.007293,0.27346,0.653164,0.639782,0.000367,0.000156,0.000176,0.00018,0.000214,0.000157,0.000449,0.000872,0.000856,658.032891,49.424685,143.005091,156.354894,284.630212,46.586202,608.56793,749.291532,747.042991,2762116.052,1810.080924,2064.674967,2034.790099,2065.174967,2061.709901,8.222957,12.222239,667434.4103,706.858347,915.135192,729.328755,25117.60742,944.226539,195.426183,2981,4.476596,8.474918,8.477676,8.47216,42.647102,0.999937,2255.649072,1894.856001,2256.149072,2201.643999,8.224378,12.207334,21362.50306,431.996581,49.45063,979.029907,30.22176,189.426315,4.529575,7.850294,7.695214,8.005374,78.420189,0.998155,2331.079927,1844.985681,2331.579927,2251.514319,8.224938,12.20203,69682.71865,485.129944,143.637224,2618.289062,98.580881,189.920033,4.524789,8.450141,8.23029,8.669991,297.857153,0.991479,1894.842458,1827.317557,1895.342458,2269.182443,8.221721,12.199586,77844.97413,495.253196,157.182174,3164,110.12811,191.748348,4.407955,8.080805,7.818657,8.342953,74.184184,0.994205,1871.03545,1755.837494,1871.53545,2340.662506,8.221551,12.191825,168137.4731,580.355456,289.714642,6238.136719,237.865866,192.730307,4.526523,8.155363,8.124517,8.18621,54.333252,0.999441,1959.695541,2223.622485,1960.195541,1872.877515,8.222166,12.242538,20143.38793,432.188024,46.607927,741.314453,28.497065,191.928267,4.628425,10.945956,9.536872,12.35504,67.786368,0.874228,2606.934166,2237.358697,2607.434166,1859.141303,8.226942,12.244809,593130.0994,872.852954,679.53038,21874.67188,839.107442,194.07789,4.469409,8.493827,8.442208,8.545446,62.505962,0.999551,1535.763247,2713.96731,1536.263247,1382.53269,8.218996,12.295058,1091310.45,1123.292924,971.52793,39474.24609,1543.888467,196.156579,4.541284,8.42411,8.39862,8.4496,78.755986,0.999957,1126.79213,1892.883242,1127.29213,2203.616758,8.216048,12.205721,1077675.503,1119.25586,962.849998,39792.94141,1524.598963,200.104348,4.532703,8.318904,8.271558,8.36625,64.612358,0.999676
coj1m011-fa12-20190330-0165-e91.fits,0,58572.9744,2458572.974402,2458572.977533,1.524382,55,5.137432,15,30,45,0.24071,0.008557,0.025057,0.027942,0.060846,0.007155,0.273614,0.652372,0.640306,0.000367,0.000158,0.000177,0.00018,0.000214,0.000157,0.000451,0.000873,0.000859,655.084231,54.170931,141.634136,155.06188,284.640665,45.531244,607.0938,747.056524,745.275358,2747212.148,1805.108055,2064.733699,2034.979309,2065.233699,2061.520691,8.222957,12.222226,661282.6171,706.858347,911.16188,725.757554,23452.42188,935.523531,193.92966,3027,4.612792,8.571459,8.583535,8.559383,35.908652,0.999918,2255.77864,1895.118064,2256.27864,2201.381936,8.224378,12.207329,23507.0404,433.666991,54.205279,1007.747925,33.255659,187.782346,4.570246,9.921368,9.710379,10.132358,281.355223,0.997876,2331.174508,1845.208348,2331.674508,2251.291652,8.224939,12.202021,68836.60476,483.907825,142.251481,2622.789307,97.383875,189.579577,4.630146,8.234758,8.142259,8.327258,88.056785,0.999493,1894.99007,1827.535967,1895.49007,2268.964033,8.221722,12.199577,76762.72566,492.469561,155.873036,2910.058105,108.597042,189.969687,4.438565,8.181853,8.030666,8.33304,87.899809,0.998628,1871.163147,1756.105296,1871.663147,2340.394704,8.221552,12.19182,167155.7225,576.889364,289.753517,5955.725586,236.476973,190.224167,4.622032,8.196755,8.149865,8.243645,285.508341,0.999822,1959.851486,2223.812881,1960.351486,1872.687119,8.222167,12.242526,19655.00968,431.488581,45.551633,702.914673,27.806151,190.348957,4.58563,10.702668,9.282651,12.122686,73.539659,0.903496,2606.985936,2237.597406,2607.485936,1858.902594,8.226942,12.244802,590190.7885,870.568544,677.937185,20619.63672,834.949168,192.72479,4.475301,8.515182,8.500813,8.529551,50.44389,0.999681,1535.815014,2714.18925,1536.315014,1382.31075,8.218996,12.295052,1084625.659,1120.48581,967.995889,38222.38672,1534.431422,195.901998,4.651339,8.488137,8.492732,8.483542,42.144884,0.999882,1126.900183,1893.195668,1127.400183,2203.304332,8.216048,12.205722,1072395.701,1115.812282,961.089709,38280.92188,1517.129571,197.917308,4.593097,8.394908,8.386713,8.403104,59.643986,0.999984
coj1m011-fa12-20190330-0166-e91.fits,0,58572.97535,2458572.975347,2458572.978478,1.529091,55,5.215985,15,30,45,0.240415,0.007848,0.024638,0.02859,0.06098,0.007519,0.272909,0.653521,0.640346,0.000368,0.000158,0.000177,0.000182,0.000215,0.000158,0.000451,0.000876,0.00086,653.664009,49.721292,139.015418,157.510406,284.27846,47.487567,605.587384,746.416711,744.514034,2744526.288,1805.336458,2064.785575,2034.771851,2065.285575,2061.728149,8.222956,12.222233,659824.8281,706.858347,911.349105,724.008861,23664.27734,933.461182,196.080314,3130,4.574832,8.562503,8.575312,8.549695,34.496137,0.99993,2255.812189,1894.911022,2256.312189,2201.588978,8.224378,12.207336,21539.75662,432.978147,49.747907,978.77179,30.472522,190.386492,4.480789,8.290455,8.129077,8.451832,54.077872,0.984402,2331.18846,1844.9414,2331.68846,2251.5586,8.224938,12.202021,67620.78848,484.388532,139.600308,2478.104736,95.663847,191.805164,4.67835,8.057129,8.004665,8.109593,66.256338,0.999629,1894.97649,1827.197447,1895.47649,2269.302553,8.221721,12.199571,78466.0222,495.482955,158.362707,2881.287109,111.006714,192.139514,4.678617,8.4437,8.502797,8.384604,31.559816,0.999042,1871.157059,1755.733078,1871.657059,2340.766922,8.221551,12.191812,167362.4268,578.342213,289.383038,6031.035156,236.7694,192.1148,4.607481,8.278941,8.175997,8.381886,76.822822,0.99923,1959.772805,2223.629686,1960.272805,1872.870314,8.222166,12.242535,20635.11676,434.3252,47.510752,734.642334,29.192719,192.513419,4.914704,10.984561,9.212664,12.756458,82.211301,0.893447,2607.061622,2237.281811,2607.561622,1859.218189,8.226941,12.244794,588420.1299,870.518503,675.942129,20452.6875,832.444198,194.612774,4.602717,8.538207,8.526689,8.549725,53.215693,0.999909,1535.85878,2713.933019,1536.35878,1382.566981,8.218996,12.295051,1084718.641,1120.970045,967.660685,38223.97266,1534.562965,197.815115,4.588095,8.486689,8.466546,8.506832,58.722224,0.999894,1126.910484,1892.889868,1127.410484,2203.610132,8.216048,12.205723,1071387.517,1115.734475,960.253125,36395.42188,1515.703282,200.121671,4.680851,8.449768,8.410251,8.489284,62.446637,0.999733
coj1m011-fa12-20190330-0167-e91.fits,0,58572.97629,2458572.976292,2458572.979423,1.533874,55,5.969904,15,30,45,0.241566,0.007998,0.025673,0.028305,0.061177,0.007224,0.2729,0.65282,0.641052,0.000371,0.00016,0.00018,0.000183,0.000216,0.00016,0.000453,0.000879,0.000865,651.512946,50.10059,142.967769,154.7233,282.572615,45.232569,602.477273,743.086233,741.163936,2727659.552,1802.465401,2064.642508,2034.639128,2065.142508,2061.860872,8.222957,12.222243,658908.4604,706.858347,912.823395,721.835641,17200.47656,932.164787,197.470798,2945,5.40614,9.34786,9.372812,9.322909,38.705936,0.9994,2255.747516,1894.672567,2256.247516,2201.827433,8.224379,12.207334,21816.97175,435.224657,50.128069,752.029236,30.864701,192.187516,5.563714,9.545069,9.68206,9.408078,340.318397,0.998622,2331.051365,1844.83548,2331.551365,2251.66452,8.224939,12.202034,70028.53943,487.629636,143.610097,1962.059204,99.070117,192.408248,5.375518,9.287891,9.366102,9.209679,353.967383,0.999703,1894.83704,1827.13414,1895.33704,2269.36586,8.221721,12.199586,77205.77361,496.377566,155.538402,2306.88916,109.223827,193.709146,5.268592,9.159697,9.211305,9.108089,35.958797,0.998682,1871.005822,1755.640559,1871.505822,2340.859441,8.221551,12.191823,166869.1634,580.149092,287.631517,4470.891113,236.071575,193.981354,5.378661,9.118425,9.062034,9.174817,57.167975,0.999099,1959.708134,2223.651422,1960.208134,1872.848578,8.222167,12.242563,19704.95489,435.441779,45.252789,613.417053,27.876809,194.887961,5.430064,11.471134,9.154886,13.787383,75.754737,0.805091,2606.899665,2237.083158,2607.399665,1859.416842,8.226942,12.244801,584788.5505,869.784992,672.336906,14945.73535,827.306564,196.520532,5.41046,9.380849,9.408065,9.353634,35.20543,0.9997,1535.723173,2713.645486,1536.223173,1382.854514,8.218996,12.295048,1077352.615,1118.152612,963.511245,27674.96484,1524.14217,198.290391,5.353958,9.314995,9.340199,9.28979,18.654381,0.999954,1126.771132,1892.699825,1127.271132,2203.800175,8.216048,12.205722,1065518.387,1114.491061,956.058262,27782.97461,1507.400162,201.363418,5.326047,9.241595,9.258636,9.224554,38.273124,0.999749
coj1m011-fa12-20190330-0168-e91.fits,0,58572.97724,2458572.977237,2458572.980368,1.538767,55,6.709209,15,30,45,0.240548,0.007732,0.025339,0.027884,0.060801,0.007034,0.271294,0.656007,0.640588,0.000372,0.000161,0.000181,0.000185,0.000218,0.000161,0.000454,0.000887,0.000869,646.471005,48.009728,140.074785,151.049789,278.800865,43.58534,597.649708,739.273822,736.926558,2705732.032,1798.184078,2064.594743,2034.004955,2065.094743,2062.495045,8.222956,12.222246,650858.9058,706.858347,909.132327,715.912179,13790.7793,920.776997,199.508926,2971,5.857049,9.929411,9.874816,9.984005,76.368069,0.999847,2255.638737,1894.022041,2256.138737,2202.477959,8.224378,12.207335,20920.62615,435.536206,48.034184,648.436218,29.596632,194.193468,5.926,9.632962,9.370154,9.895771,280.464066,0.996592,2331.031738,1844.096302,2331.531738,2252.403698,8.224938,12.202025,68561.09397,487.335193,140.685702,1600.685303,96.994107,194.580127,5.986604,10.023046,9.929617,10.116474,86.940347,0.999649,1894.806388,1826.439484,1895.306388,2270.060516,8.221721,12.199583,75446.16923,496.95577,151.816668,1786.639771,106.734496,196.370131,5.984451,9.551252,9.444635,9.657869,62.862867,0.998539,1870.967738,1755.022795,1871.467738,2341.477205,8.221551,12.191828,164511.3705,579.85037,283.713487,3730.76001,232.73598,196.904196,5.864061,9.768174,9.724207,9.812141,270.65622,0.999919,1959.800735,2222.68539,1960.300735,1873.81461,8.222167,12.242529,19031.56359,436.467347,43.603637,491.931915,26.924155,196.588698,6.471845,12.304094,11.4414,13.166787,70.72863,0.96817,2606.888835,2236.367122,2607.388835,1860.132878,8.226941,12.244793,577402.707,866.404415,666.435555,11772.04102,816.857733,198.002821,6.103242,9.965553,9.805199,10.125907,280.826035,0.998802,1535.726249,2712.93695,1536.226249,1383.56305,8.218996,12.295041,1071842.765,1116.86834,959.685871,21890.70898,1516.347327,200.759385,6.10551,9.917631,9.805899,10.029363,81.255166,0.999442,1126.738275,1892.021869,1127.238275,2204.478131,8.216048,12.205721,1056486.56,1111.492007,950.512062,21613.01953,1494.62274,204.397677,6.114215,9.832774,9.778304,9.887243,79.880932,0.999861
coj1m011-fa12-20190330-0169-e91.fits,0,58572.97819,2458572.978189,2458572.981320,1.543759,55,7.055839,15,30,45,0.241651,0.00815,0.02533,0.028161,0.060737,0.007292,0.273407,0.654282,0.638772,0.000373,0.000162,0.000182,0.000185,0.000218,0.000162,0.000456,0.000885,0.000867,648.338549,50.380634,139.423711,152.057218,278.871161,44.93672,599.090885,739.150655,736.843112,2709262.954,1800.35378,2064.68548,2035.231188,2065.18548,2061.268812,8.222956,12.222231,654696.8011,706.858347,911.282017,718.434896,12391.92773,926.206508,201.456354,3010,6.237762,10.422587,10.352771,10.492404,271.927442,0.99982,2255.656172,1895.102957,2256.156172,2201.397043,8.224377,12.207304,22079.33969,438.004857,50.408892,606.952759,31.235876,195.152492,6.204229,10.988637,11.29601,10.681265,347.204249,0.996158,2331.080212,1845.308268,2331.580212,2251.191732,8.224937,12.202009,68626.57329,490.098815,140.025993,1472.859253,97.086741,196.366698,6.275093,10.262514,10.002434,10.522595,81.768217,0.99721,1894.847877,1827.57779,1895.347877,2268.92221,8.22172,12.19956,76295.78795,499.189042,152.839469,1635.155884,107.93646,197.932528,6.200739,10.338616,10.121371,10.555861,74.231815,0.997571,1871.056491,1756.300955,1871.556491,2340.199045,8.221551,12.191821,164552.1401,579.844697,283.786574,3177.060303,232.793658,197.871045,6.46586,10.291437,10.209532,10.373342,73.68424,0.999643,1959.735305,2224.176257,1960.235305,1872.323743,8.222166,12.242542,19756.66596,439.459209,44.956769,479.246796,27.949965,198.675659,6.695341,12.503114,11.11882,13.887407,71.665059,0.925621,2606.959168,2237.804916,2607.459168,1858.695084,8.226941,12.244798,581691.886,870.092545,668.540248,10709.55371,822.92568,200.369529,6.325169,10.420618,10.330983,10.510254,72.322768,0.999555,1535.751088,2714.375976,1536.251088,1382.124024,8.218996,12.295046,1071535.203,1117.370391,958.979414,20824.55078,1515.912215,201.830547,6.170879,10.292911,10.216244,10.369577,88.393214,0.999777,1126.822003,1893.26251,1127.322003,2203.23749,8.216048,12.205712,1056035.865,1111.618688,949.998301,20036.50586,1493.985138,205.747143,6.218265,10.302628,10.17684,10.428415,87.335248,0.999399
