Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m008-fa05-20201220-0250-e91.fits,0,59204.96762,2459204.968,2459204.971273,1.390426,89.975,13.449914,23.24994,1.35,21,37,56,0.175298,0.11078,0.159575,0.152215,1.006823,0.036156,4.341256,0.230348,0.000576,0.000532,0.000565,0.000558,0.001272,0.000488,0.013549,0.000719,304.55951,208.29896,282.348364,272.715401,791.806126,74.161986,320.416514,320.416514,2144560.548,2048.154717,2308.516002,2060.195289,2309.016002,2036.304711,10.107888,74.827173,375937.1568,1698.218356,1180.99344,318.322815,4382.078613,221.371507,440.660874,4718,11.640963,15.574229,16.94397,14.204488,338.322971,0.942375,2169.332896,1945.914839,2169.832896,2150.585161,10.111671,74.839808,237575.2659,1117.752903,212.547214,2946.820068,139.896772,440.465463,12.129413,15.57908,16.960223,14.197937,341.231075,0.950778,2198.762789,1774.887407,2199.262789,2321.612593,10.110777,74.858264,342218.1214,1167.144219,293.209799,3969.512451,201.515971,442.659812,12.182711,16.031722,17.331586,14.731859,338.043607,0.94999,2009.709928,2289.429387,2010.209928,1807.070613,10.116227,74.802914,326433.4245,1155.66199,282.464447,3684.467041,192.221114,441.962606,11.29716,16.041071,17.319676,14.762465,339.194247,0.95511,2241.02267,2399.528209,2241.52267,1696.971791,10.109914,74.790577,2159191.856,1784.297863,1210.107293,22755.99219,1271.445364,447.038994,12.019183,15.751409,17.191336,14.311481,339.746479,0.943131,2124.128628,2287.084027,2124.628628,1809.415973,10.113077,74.802965,77538.12458,1042.898041,74.348711,1146.890625,45.658513,438.551974,10.561077,18.742069,17.791653,19.692485,272.357004,0.989697,1757.964418,1476.176529,1758.464418,2620.323471,10.122836,74.891352,1743051.888,1664.869754,1046.95991,18061.74414,1026.400334,445.307956,12.099341,15.954599,17.147265,14.761934,339.101664,0.960228,3073.501182,1592.99098,3074.001182,2503.50902,10.086499,74.876013,401508.6594,1192.957018,336.565906,4575.116211,236.429348,442.282966,12.219884,15.846979,17.091711,14.602246,335.599779,0.943815
elp1m008-fa05-20201220-0251-e91.fits,0,59204.96897,2459204.969,2459204.972620,1.390617,89.979,13.778376,23.503188,1.35,21,37,56,0.17508,0.112037,0.158383,0.151971,1.004784,0.036092,4.34524,0.230137,0.000599,0.000558,0.00059,0.000584,0.001311,0.000512,0.014159,0.00075,292.475827,200.925422,268.503278,260.045827,766.608224,70.464086,306.899419,306.899419,2086920.848,2061.441407,2308.401072,2060.49431,2308.901072,2036.00569,10.107899,74.82711,365378.6131,1735.415305,1195.989642,305.503158,4194.875,210.542463,450.749176,4583,12.465532,15.888828,17.217771,14.559884,338.384458,0.948017,2169.300577,1946.248362,2169.800577,2150.251638,10.111677,74.839737,233811.9083,1140.525517,205.003663,2804.519775,134.729657,450.302284,12.338788,16.147898,17.450122,14.845674,340.660795,0.957865,2198.733608,1775.233561,2199.233608,2321.266439,10.110783,74.858184,330532.4392,1186.931217,278.47649,3695.247314,190.46302,453.149338,12.273293,16.122108,17.380942,14.863274,338.963083,0.956274,2009.643855,2289.716063,2010.143855,1806.783937,10.116233,74.802867,317152.2476,1178.678535,269.074424,3776.905518,182.752939,452.422794,12.10794,16.089288,17.404775,14.773802,338.777702,0.951545,2240.923045,2399.761979,2241.423045,1696.738021,10.109924,74.790538,2096903.828,1786.497846,1173.751109,21808.88281,1208.300873,457.421366,11.907785,15.996097,17.48098,14.511214,340.269422,0.943158,2123.933474,2287.196666,2124.433474,1809.303334,10.113088,74.802935,75320.78945,1066.33208,70.635397,1145.899414,43.40217,448.842176,10.724078,18.719664,17.311157,20.12817,278.294535,0.975622,1757.863388,1476.616275,1758.363388,2619.883725,10.122838,74.891253,1696494.799,1666.819954,1017.80327,16610.98047,977.5728,457.447181,12.523794,16.201692,17.398818,15.004565,339.08997,0.961105,3073.443714,1593.381697,3073.943714,2503.118303,10.086515,74.87591,390426.0487,1212.951736,321.880943,4342.562012,224.975571,451.662145,12.435883,16.191443,17.633586,14.749299,337.26799,0.936501
elp1m008-fa05-20201220-0252-e91.fits,0,59204.97032,2459204.97,2459204.973967,1.390838,89.98,14.021521,23.832437,1.35,21,37,56,0.174978,0.112001,0.158353,0.15089,1.0011,0.036262,4.390371,0.227771,0.000564,0.000522,0.000552,0.000547,0.001238,0.000478,0.013512,0.000701,310.498325,214.524771,286.737594,275.883403,808.325361,75.900197,324.915233,324.915233,2252468.636,2103.595139,2308.129071,2060.005402,2308.629071,2036.494598,10.107888,74.827169,394132.6615,1784.3776,1214.815816,324.438204,4385.524414,220.879629,438.404266,4720,12.455874,15.979588,17.421139,14.538037,339.53415,0.943884,2168.900873,1945.78734,2169.400873,2150.71266,10.111672,74.839796,252279.484,1152.149303,218.964229,2887.767822,141.382342,437.086394,12.590343,16.100483,17.458169,14.742798,338.883007,0.948845,2198.42612,1774.734231,2198.92612,2321.765769,10.110776,74.858255,356685.3714,1198.512694,297.60667,3835.896729,199.893437,439.635022,12.487011,16.297353,17.670983,14.923724,340.713364,0.954163,2009.304125,2289.116475,2009.804125,1807.383525,10.116227,74.80292,339875.5161,1190.36087,285.523092,3700.913574,190.472866,439.679655,12.377843,16.255381,17.694849,14.815913,341.059656,0.950431,2240.633108,2399.246926,2241.133108,1697.253074,10.109913,74.790582,2254946.266,1829.563927,1232.504769,22145.22461,1263.715856,446.092832,12.289457,16.170101,17.687515,14.652688,340.238982,0.941831,2123.864866,2286.566319,2124.364866,1809.933681,10.113072,74.802994,81679.73304,1073.439573,76.091599,1127.441772,45.774915,436.731696,10.632784,19.018605,18.037499,19.999712,278.436087,0.988438,1757.609188,1476.121749,1758.109188,2620.378251,10.122836,74.891329,1834599.654,1709.597932,1073.117614,17470.16406,1028.145418,443.301869,12.721353,16.365113,17.672282,15.057944,339.381499,0.955441,3073.057265,1592.962441,3073.557265,2503.537559,10.0865,74.875998,417868.9814,1225.719144,340.917398,4552.344238,234.181925,440.965061,12.839123,16.26715,17.586818,14.947483,335.376084,0.939029
elp1m008-fa05-20201220-0253-e91.fits,0,59204.97166,2459204.972,2459204.975315,1.391091,89.98,14.29909,24.243837,1.35,21,37,56,0.175089,0.110964,0.159184,0.151474,1.001411,0.037726,4.396538,0.227452,0.000675,0.000632,0.000662,0.000658,0.001427,0.000588,0.016145,0.000835,259.349372,175.48798,240.318435,230.374049,701.879201,64.144375,272.312983,272.312983,1926124.38,2092.006259,2307.842184,2060.46643,2308.342184,2036.03357,10.10789,74.827175,337243.7792,1846.513946,1247.69046,270.294428,3662.862305,182.638089,473.119259,4798,12.660084,16.289368,17.721506,14.85723,338.459877,0.942929,2168.637712,1946.224948,2169.137712,2150.275052,10.111674,74.839804,213730.5508,1195.593794,178.765189,2495.083252,115.748138,472.368558,13.145841,16.445311,17.787227,15.103395,339.464657,0.953758,2198.136311,1775.213933,2198.636311,2321.286067,10.110778,74.858258,306608.0782,1231.613452,248.948302,3271.416992,166.046988,474.157722,12.917162,16.563904,17.95007,15.177738,339.900664,0.952649,2009.122826,2289.683736,2009.622826,1806.816264,10.116226,74.802913,291757.7848,1226.167212,237.942902,3134.293945,158.004647,474.677302,12.617639,16.554449,18.122868,14.986029,342.794853,0.948183,2240.361734,2399.726336,2240.861734,1696.773664,10.109913,74.790585,1928841.288,1778.556548,1084.498151,19266.66992,1044.58528,480.358032,12.656849,16.378264,17.891162,14.865366,339.991712,0.942791,2123.789506,2287.076992,2124.289506,1809.423008,10.113068,74.802993,72664.97022,1130.082068,64.300613,1080.313599,39.352516,471.462261,10.131696,19.45926,18.621173,20.297347,286.563137,0.98946,1757.404842,1476.541399,1757.904842,2619.958601,10.122837,74.891337,1569205.84,1674.401083,937.174406,14362.21875,849.820735,479.28833,13.236273,16.592145,17.86281,15.321479,340.12293,0.96077,3072.858818,1593.393412,3073.358818,2503.106588,10.0865,74.876013,356918.5402,1254.141619,284.591895,3738.290527,193.293173,475.428063,13.005653,16.522697,17.710366,15.335028,332.922915,0.940351
elp1m008-fa05-20201220-0254-e91.fits,0,59204.97303,2459204.973,2459204.976678,1.391379,89.979,14.552265,24.447499,1.35,21,37,56,0.175795,0.110113,0.157297,0.151153,0.997245,0.036457,4.386474,0.227974,0.000639,0.000595,0.000626,0.000623,0.001357,0.000555,0.01525,0.000793,275.201719,184.94872,251.188323,242.548139,734.722113,65.723245,287.628433,287.628433,2051258.26,2120.130075,2307.79595,2060.62683,2308.29595,2035.87317,10.107889,74.827161,360601.2566,1877.667763,1256.191352,287.059178,3710.841064,192.047424,463.67619,4715,12.940278,16.496728,17.981085,15.012372,339.038987,0.942439,2168.635739,1946.309708,2169.135739,2150.190292,10.111672,74.839798,225869.9179,1198.736033,188.423399,2493.118896,120.292803,463.280336,12.637,16.435456,17.886478,14.984435,338.716877,0.943407,2198.107115,1775.353936,2198.607115,2321.146064,10.110777,74.858247,322657.4476,1240.478127,260.107325,3339.62793,171.839478,465.17759,12.846316,16.603105,18.142072,15.064137,340.612962,0.944417,2008.958897,2289.783811,2009.458897,1806.716189,10.116228,74.802904,310054.2405,1237.499763,250.548929,3316.992188,165.127317,465.091259,13.076702,16.692112,18.196206,15.188018,340.563834,0.947278,2240.231154,2399.860024,2240.731154,1696.639976,10.109915,74.790573,2045606.231,1811.491398,1129.238722,19502.62109,1089.439927,470.601952,13.227163,16.531102,18.103289,14.958915,340.195545,0.940132,2123.508201,2287.358776,2124.008201,1809.141224,10.113074,74.802965,74782.36325,1135.20906,65.875411,1091.286255,39.827261,462.427289,11.006371,19.244664,18.430121,20.059207,286.623651,0.989791,1757.37221,1476.708149,1757.87221,2619.791851,10.122836,74.891322,1670441.711,1700.684455,982.21731,15140.69824,889.636465,467.846402,13.17234,16.721383,18.057772,15.384995,339.739398,0.956345,3072.764046,1593.583588,3073.264046,2502.916412,10.0865,74.875997,380816.5495,1265.947834,300.815357,3843.940674,202.813595,465.293031,13.212862,16.670899,18.077046,15.264753,336.474751,0.939563
elp1m008-fa05-20201220-0255-e91.fits,0,59204.97437,2459204.974,2459204.978024,1.391696,89.987,14.810127,24.600422,1.35,21,37,56,0.175154,0.111172,0.159028,0.151335,1.002677,0.037348,4.372558,0.228699,0.00054,0.000502,0.000531,0.000526,0.001191,0.000459,0.012874,0.000673,324.234202,221.62202,299.422336,287.714399,841.68113,81.404598,339.63081,339.63081,2442385.672,2190.652211,2307.448408,2060.52147,2307.948408,2035.97853,10.107891,74.82717,427793.9265,1901.231412,1262.372284,338.880956,4407.512207,225.008867,439.281792,4761,13.296573,16.559905,18.111875,15.007934,339.441489,0.939172,2168.37481,1946.340101,2168.87481,2150.159899,10.111671,74.839791,271524.5688,1200.720382,226.134721,3054.892578,142.815108,437.955994,13.324525,16.525641,18.11189,14.939391,340.858398,0.941274,2197.808317,1775.340014,2198.308317,2321.159986,10.110778,74.858245,388406.9571,1249.532355,310.841857,3975.952881,204.29231,439.538546,13.430529,16.691974,18.169148,15.214799,339.871688,0.947045,2008.745842,2289.59945,2009.245842,1806.90055,10.116226,74.802921,369618.6074,1241.158635,297.801262,3757.332275,194.41011,439.296939,12.956952,16.786962,18.354013,15.219911,340.512055,0.943318,2239.953808,2399.803727,2240.453808,1696.696273,10.109914,74.790577,2448923.406,1908.105827,1283.431648,23694.82617,1288.072241,446.966629,13.10177,16.634634,18.337947,14.93132,341.575323,0.935857,2123.291509,2287.111289,2123.791509,1809.388711,10.113072,74.80299,91218.67826,1117.568396,81.622457,1170.960571,47.978735,436.016185,11.154611,19.361168,18.471697,20.25064,283.114022,0.989553,1757.128704,1476.517298,1757.628704,2619.982702,10.122835,74.891336,1987781.789,1781.371558,1115.87152,18238.62891,1045.523326,443.382047,13.309152,16.760548,18.180797,15.3403,339.860561,0.951353,3072.583447,1593.391852,3073.083447,2503.108148,10.086499,74.876018,454603.8835,1275.018619,356.546859,4682.477539,239.110232,440.091934,13.354642,16.72164,18.04291,15.40037,334.780836,0.939197
elp1m008-fa05-20201220-0256-e91.fits,0,59204.97572,2459204.976,2459204.979369,1.392044,89.979,15.320481,24.786717,1.35,21,37,56,0.175225,0.11352,0.158962,0.15154,1.001952,0.037747,4.363288,0.229185,0.000533,0.000497,0.000523,0.00052,0.001178,0.000451,0.012645,0.000664,328.785132,228.583142,303.818589,291.698367,850.865971,83.773643,345.049875,345.049875,2477656.558,2195.857267,2307.202614,2060.371045,2307.702614,2036.128955,10.107889,74.827171,434146.781,1930.135894,1263.1552,343.700268,4046.042725,224.930681,427.443285,4806,13.715601,16.668962,18.124122,15.213801,338.459356,0.943718,2168.181004,1946.107119,2168.681004,2150.392881,10.111668,74.8398,281263.1818,1204.949327,233.423245,4349.865723,145.721958,426.660053,13.545183,17.186489,18.262481,16.110497,336.510046,0.96658,2197.503922,1775.120261,2198.003922,2321.379739,10.110778,74.858253,393853.7195,1248.466563,315.469978,3537.488281,204.054917,428.878376,14.144132,16.944369,18.31893,15.569809,338.246999,0.950614,2008.390413,2289.522898,2008.890413,1806.977102,10.116227,74.802913,375463.5137,1243.407031,301.96348,3513.151367,194.526984,428.96073,13.593965,16.902998,18.487204,15.318793,341.958719,0.947137,2239.710591,2399.708426,2240.210591,1696.791574,10.109912,74.790572,2482493.809,1916.195277,1295.532788,21664.77539,1286.175661,435.955897,13.441109,16.766054,18.372694,15.159413,340.670253,0.940853,2122.960128,2286.979458,2123.460128,1809.520542,10.113072,74.802988,93524.24068,1113.31094,84.005499,1073.441772,48.454744,425.330378,11.823023,19.643006,18.789975,20.496036,283.687589,0.99047,1756.829765,1476.395479,1757.329765,2620.104521,10.122835,74.891332,2015690.603,1788.08242,1127.291774,16423.28906,1044.325744,434.000039,13.699516,16.950419,18.246597,15.654241,339.314839,0.95895,3072.253346,1593.453139,3072.753346,2503.046861,10.0865,74.875997,461965.9548,1274.578517,362.446055,4204.103027,239.343746,429.660205,13.791193,16.961591,18.282245,15.640937,335.600462,0.944782
elp1m008-fa05-20201220-0257-e91.fits,0,59204.97707,2459204.977,2459204.980720,1.392422,90.032,15.270251,24.842369,1.35,21,37,56,0.176101,0.111296,0.158986,0.150498,1.001777,0.037173,4.345162,0.230141,0.000488,0.000451,0.000477,0.000472,0.001098,0.000407,0.011539,0.000611,360.678765,246.92389,333.116695,318.551714,911.998729,91.275237,376.551965,376.551965,2701865.119,2224.502097,2307.122303,2060.446024,2307.622303,2036.053976,10.107891,74.827169,475800.1309,1938.812896,1259.673775,377.716946,4469.619141,245.407967,406.492829,4676,13.259725,16.717,18.223193,15.210806,339.313262,0.943262,2168.052824,1946.151644,2168.552824,2150.348356,10.111672,74.839802,300706.7763,1192.380023,252.190384,3015.859375,155.098399,406.190835,13.631683,16.879681,18.39014,15.369222,339.640445,0.945124,2197.46266,1775.115344,2197.96266,2321.384656,10.11078,74.85826,429558.5983,1240.067492,346.39937,3965.989258,221.557531,408.267446,14.029709,16.948979,18.506224,15.391734,339.306487,0.941012,2008.469469,2289.527425,2008.969469,1806.972575,10.116224,74.802917,406624.0513,1231.793572,330.107301,3888.317871,209.728361,408.114929,13.480999,16.87909,18.506605,15.251576,341.259125,0.942027,2239.718466,2399.641909,2240.218466,1696.858091,10.109912,74.790583,2706665.84,1960.117643,1380.869077,23957.14453,1396.042829,415.733961,13.263947,16.780403,18.415767,15.145039,340.50632,0.938296,2123.072538,2287.124292,2123.572538,1809.375708,10.113069,74.802976,100437.4522,1097.268563,91.534065,1160.932129,51.803582,405.518598,11.601612,19.482535,18.463346,20.501724,284.446481,0.985797,1756.829842,1476.407169,1757.329842,2620.092831,10.122836,74.891337,2196386.539,1822.738345,1204.992776,18006.74805,1132.851212,412.590543,13.791152,17.041206,18.395215,15.687197,339.382039,0.955904,3072.250135,1593.410749,3072.750135,2503.089251,10.086499,74.876014,505478.5799,1275.16058,396.403863,4582.052734,260.715503,408.475284,13.782703,16.997533,18.313551,15.681515,334.419476,0.939758
elp1m008-fa05-20201220-0258-e91.fits,0,59204.97841,2459204.978,2459204.982062,1.392833,89.979,15.439031,24.730202,1.35,21,37,56,0.176145,0.111858,0.158622,0.151072,0.998794,0.036495,4.355772,0.22958,0.000471,0.000432,0.000461,0.000453,0.001068,0.00039,0.011193,0.00059,373.635701,258.994531,344.186048,333.786078,935.567328,93.652763,389.152968,389.152968,2786614.214,2228.840958,2306.914263,2060.400604,2307.414263,2036.099396,10.107888,74.827172,490847.5204,1921.344266,1253.670667,391.52828,4488.481934,255.470885,399.225354,4632,14.020816,16.723478,18.138534,15.308422,338.194015,0.946142,2167.766555,1946.096354,2168.266555,2150.403646,10.111671,74.839805,311705.6947,1177.415976,264.737103,2891.334961,162.23313,398.353416,13.310616,16.89663,18.255529,15.537731,339.266525,0.954514,2197.226496,1775.106409,2197.726496,2321.393591,10.110778,74.858258,442018.0074,1234.618811,358.019822,3970.984619,230.056641,400.634934,14.144805,16.929235,18.272508,15.585961,338.947245,0.954819,2008.080326,2289.557264,2008.580326,1806.942736,10.116227,74.802913,420978.9537,1215.445787,346.357656,3807.468994,219.106467,399.876514,13.338458,17.002058,18.504789,15.499327,340.538489,0.949171,2239.335625,2399.761422,2239.835625,1696.738578,10.109914,74.79057,2783252.99,1973.446117,1410.351651,23014.88672,1448.596714,408.271717,13.648257,16.844804,18.334077,15.355532,339.585947,0.946236,2122.765703,2287.003462,2123.265703,1809.496538,10.113069,74.802989,101696.4803,1082.837949,93.91662,1145.759888,52.929859,397.912977,11.327861,19.584542,18.515911,20.653173,279.460407,0.98677,1756.568512,1476.428074,1757.068512,2620.071926,10.122835,74.89133,2266313.121,1832.233788,1236.912634,17829.69727,1179.545572,405.43948,14.279159,17.052751,18.314282,15.791221,339.381093,0.961708,3072.039294,1593.518531,3072.539294,2502.981469,10.086498,74.875997,520301.0931,1269.1144,409.971783,4520.626465,270.800555,401.029179,14.17202,16.974539,18.213714,15.735364,334.117451,0.944933
elp1m008-fa05-20201220-0259-e91.fits,0,59204.97976,2459204.98,2459204.983411,1.393275,89.979,15.838618,25.0915,1.35,21,37,56,0.177193,0.110482,0.15947,0.151716,1.000831,0.036964,4.373609,0.228644,0.000478,0.000439,0.000468,0.000463,0.001077,0.000398,0.011399,0.000596,370.93783,251.620068,340.469009,327.979992,928.867867,92.859927,383.684432,383.684432,2784765.604,2249.101885,2306.579845,2060.641456,2307.079845,2035.858544,10.107893,74.827162,493440.072,1977.894487,1269.150718,388.795487,4173.200684,249.47745,400.403271,4783,14.302298,17.14049,18.480023,15.800957,337.420625,0.951463,2167.563926,1946.423086,2168.063926,2150.076914,10.111672,74.839785,307665.2167,1197.222547,256.982478,2770.180664,155.551885,401.256537,14.28096,17.016871,18.499451,15.534291,340.841003,0.951416,2197.046023,1775.331279,2197.546023,2321.168721,10.110778,74.858249,444086.5434,1254.056069,354.120166,3821.077393,224.524891,401.81039,14.068806,17.229719,18.634987,15.824451,339.082608,0.952699,2007.801627,2289.685631,2008.301627,1806.814369,10.116229,74.802913,422494.7084,1242.156444,340.13003,3537.89624,213.608315,402.114159,14.006987,17.180493,18.685704,15.675281,339.254385,0.946109,2239.12191,2399.790749,2239.62191,1696.709251,10.109914,74.790582,2787079.72,1983.987371,1404.787027,21801.00391,1409.114459,410.252964,14.209971,17.106666,18.582397,15.630935,339.479984,0.948445,2122.461547,2287.1228,2122.961547,1809.3772,10.113072,74.80299,102934.836,1105.373903,93.122188,1080.44165,52.042633,399.883997,11.925412,19.610518,18.760086,20.46095,288.640642,0.988162,1756.299132,1476.54033,1756.799132,2619.95967,10.122838,74.891332,2266535.579,1847.311369,1226.937492,17413.03906,1145.933514,407.56362,14.04577,17.295156,18.604015,15.986298,339.524418,0.960296,3071.782125,1593.658519,3072.282125,2502.841481,10.0865,74.876004,518230.0251,1282.92634,403.94371,4264.835938,262.010956,403.26003,14.429712,17.238472,18.443707,16.033237,334.216964,0.949889
elp1m008-fa05-20201220-0260-e91.fits,0,59204.98111,2459204.981,2459204.984757,1.393751,89.975,16.090629,25.105641,1.35,21,37,56,0.176357,0.111172,0.158642,0.151853,1.001783,0.037078,4.36624,0.22903,0.000498,0.000459,0.000488,0.000483,0.001114,0.000419,0.011847,0.000621,353.965729,242.029917,325.391633,314.175343,899.274623,88.439866,368.538322,368.538322,2671359.378,2233.02579,2306.326892,2060.662661,2306.826892,2035.837339,10.107893,74.827166,471113.1023,1980.124477,1271.361414,370.557968,3920.163086,237.920953,409.673643,4818,14.271444,16.972747,18.528162,15.417333,339.634372,0.942469,2167.257085,1946.334216,2167.757085,2150.165784,10.111674,74.839801,296979.12,1201.660007,247.14072,2587.094727,149.980026,409.654754,14.469459,17.117256,18.495315,15.739197,337.332081,0.948208,2196.778019,1775.286198,2197.278019,2321.213802,10.11078,74.858261,423789.3232,1253.294006,338.140389,3475.840576,214.021557,411.126488,14.383477,17.28647,18.706279,15.86666,338.195446,0.949217,2007.522777,2289.620246,2008.022777,1806.879754,10.11623,74.802925,405652.765,1245.844754,325.604586,3417.59375,204.862255,409.864714,14.29993,17.268474,18.742861,15.794087,341.365038,0.95462,2238.857723,2399.796471,2239.357723,1696.703529,10.109914,74.790588,2676122.087,1962.546001,1363.597126,21061.00586,1351.491847,418.813116,14.034233,17.051755,18.629139,15.474371,340.215841,0.943371,2122.100171,2287.058605,2122.600171,1809.441395,10.113075,74.803003,99049.32039,1116.897657,88.682539,1103.810791,50.021765,408.892485,12.418763,19.530337,18.469009,20.591665,283.315799,0.985304,1755.994793,1476.548223,1756.494793,2619.951777,10.122841,74.891335,2173550.986,1826.711532,1189.87095,15990.29492,1097.684015,415.990073,14.529306,17.248244,18.612814,15.883673,340.15679,0.958249,3071.552135,1593.736571,3072.052135,2502.763429,10.086501,74.876008,497808.3919,1284.339969,387.598614,4054.488281,251.402575,412.139638,14.479799,17.284501,18.590588,15.978414,334.978809,0.945251
