Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,AIRMASS
lsc1m005-fa15-20190224-0216-e91.fits,151,0,58539.65106,2458539.651,2458539.652280,1.558212,42,15.771242,11,20,30,0.175116,0.229141,0.826772,0.203646,0.237316,0.000235,0.000303,0.000834,0.000282,0.000309,744.184308,756.440841,991.858585,721.798711,767.363951,3713192.157,1874.389294,2077.720456,2031.610471,2078.220456,2064.889529,5.267015,-31.413044,650239.2038,380.132711,809.765217,802.997202,8257.899414,1710.558405,234.501495,1347,12.378582,11.012483,11.378104,10.646863,336.080259,0.990235,3031.724307,2148.379347,3032.224307,1948.120653,5.275062,-31.399608,692227.7843,830.146313,833.862384,6716.15332,1821.016093,231.65926,13.156364,11.38109,12.10914,10.653039,339.794141,0.971995,3034.099062,1849.830775,3034.599062,2246.669225,5.275103,-31.431876,1680540.247,1217.692725,1380.102067,19559.33398,4420.930371,241.139366,13.034362,11.294857,11.724502,10.865212,331.493455,0.980531,1634.131505,2858.926894,1634.631505,1237.573106,5.263221,-31.323956,628237.9417,798.953813,786.325732,8248.494141,1652.68056,231.101297,12.128977,10.804731,11.339758,10.269704,351.174032,0.989252,2410.428261,1636.81137,2410.928261,2459.68863,5.26985,-31.455448,712186.1837,838.504356,849.352992,8222.958984,1873.51986,227.106575,12.749061,11.150361,11.41123,10.889491,327.770874,0.988236,1.558212
lsc1m005-fa15-20190224-0217-e91.fits,152,0,58539.65185,2458539.652,2458539.653280,1.565849,42,15.95,11,20,30,0.175973,0.229366,0.826017,0.204493,0.236541,0.000237,0.000303,0.000834,0.000283,0.000309,743.811368,755.7495,990.457655,722.288826,765.101128,3706657.647,1873.684609,2077.775227,2031.398913,2078.275227,2065.101087,5.267013,-31.413048,652272.5591,380.132711,812.586538,802.7115,8225.803711,1715.907472,237.172823,1364,12.564145,11.086377,11.566978,10.605777,343.602067,0.989402,3031.775128,2148.304579,3032.275128,1948.195421,5.27506,-31.399596,691559.8043,829.995599,833.209002,6783.906738,1819.258864,233.69338,13.127981,11.36826,12.18107,10.55545,342.679252,0.970097,3034.197409,1849.751803,3034.697409,2246.748197,5.275102,-31.431865,1676743.9,1217.008008,1377.759134,18545.9668,4410.943471,243.85822,13.217376,11.294297,11.799418,10.789175,335.790173,0.981908,1634.296729,2858.764694,1634.796729,1237.735306,5.263221,-31.323954,629297.4395,799.373603,787.238204,8217.598633,1655.467738,233.977501,12.081663,10.8209,11.406319,10.23548,353.016395,0.987641,2410.432492,1636.580492,2410.932492,2459.919508,5.269848,-31.455454,709056.5027,837.672174,846.460614,8229.916992,1865.286733,230.898787,12.987596,11.242625,11.582034,10.903216,333.198909,0.989665,1.565849
lsc1m005-fa15-20190224-0218-e91.fits,153,0,58539.65264,2458539.653,2458539.654280,1.573584,42,16.235475,11,20,30,0.175335,0.228903,0.827955,0.203493,0.237177,0.000236,0.000304,0.000837,0.000283,0.00031,741.523629,753.65513,989.601248,720.297328,764.957267,3702837.071,1873.647696,2078.114741,2031.396208,2078.614741,2065.103792,5.267013,-31.413034,649238.4886,380.132711,811.577815,799.970719,6863.634766,1707.925863,237.85901,1349,12.946342,11.195454,11.76917,10.621738,345.987054,0.98659,3032.239087,2148.152091,3032.739087,1948.347909,5.275061,-31.399596,689711.9825,830.486758,830.491246,6017.214844,1814.397873,235.119282,13.332241,11.556667,12.450155,10.663178,344.362364,0.967657,3034.725526,1849.516788,3035.225526,2246.983212,5.275103,-31.431874,1677164.991,1217.002045,1378.111893,16588.3418,4412.051219,243.646389,13.305118,11.470147,12.117106,10.823187,338.474777,0.97632,1634.673352,2858.668688,1635.173352,1237.831312,5.263221,-31.323954,626096.0298,797.827957,784.750678,7196.637695,1647.045917,235.258236,12.410821,10.985874,11.738331,10.233418,355.331176,0.980907,2410.84058,1636.528769,2411.34058,2459.971231,5.269848,-31.455443,709864.0676,838.584527,846.502702,7530.609375,1867.411162,232.328887,13.232852,11.381818,11.897566,10.866069,339.862149,0.985948,1.573584
lsc1m005-fa15-20190224-0219-e91.fits,154,0,58539.65342,2458539.653,2458539.654280,1.581486,42,16.177768,11,20,30,0.175897,0.229471,0.824922,0.203762,0.237708,0.000236,0.000304,0.000833,0.000282,0.00031,744.684639,755.730691,990.885477,721.594876,766.857219,3713469.861,1876.349787,2078.09334,2031.343265,2078.59334,2065.156735,5.267014,-31.413034,653188.7766,380.132711,812.672102,803.754399,8154.667969,1718.317728,240.464643,1374,12.798139,11.095238,11.522871,10.667604,338.680397,0.989052,3032.081191,2148.242475,3032.581191,1948.257525,5.275061,-31.399589,693090.6881,831.958147,833.0836,6685.493164,1823.2861,237.542761,13.144921,11.401627,12.160219,10.643034,340.077819,0.970227,3034.487962,1849.632033,3034.987962,2246.867967,5.275102,-31.431864,1678604.999,1217.977636,1378.190329,19322.75195,4415.839389,245.804439,13.4252,11.302034,11.756796,10.847272,331.605781,0.978483,1634.528892,2858.702431,1635.028892,1237.797569,5.263221,-31.32394,628582.7012,799.488258,786.231311,8370.367188,1653.587505,236.475011,12.174342,10.858539,11.441334,10.275744,351.750797,0.987539,2410.820392,1636.560975,2411.320392,2459.939025,5.269849,-31.455437,713191.4729,840.168536,848.867153,8583.472656,1876.164434,233.716085,13.110765,11.282718,11.601143,10.964294,330.650078,0.988215,1.581486
lsc1m005-fa15-20190224-0220-e91.fits,155,0,58539.65422,2458539.654,2458539.655280,1.589454,42,15.855989,11,20,30,0.175976,0.229543,0.827521,0.203668,0.236543,0.000237,0.000304,0.000837,0.000283,0.00031,742.603001,754.543489,988.992538,719.403677,763.437544,3703469.926,1875.179466,2078.191609,2031.387957,2078.691609,2065.112043,5.267015,-31.413043,651720.5785,380.132711,813.215736,801.411667,7675.910156,1714.455398,240.708488,1297,12.477905,10.985061,11.299287,10.670834,336.965747,0.993212,3032.121302,2148.356382,3032.621302,1948.143618,5.275061,-31.399593,691400.4683,831.118131,831.891932,6617.463867,1818.839706,238.124957,12.881264,11.33515,12.009677,10.660623,338.876095,0.974332,3034.518335,1849.693461,3035.018335,2246.806539,5.275103,-31.431874,1676970.171,1217.517483,1377.368453,17801.74023,4411.538713,246.927883,12.985783,11.295469,11.63732,10.953618,328.654564,0.982626,1634.814191,2858.685281,1635.314191,1237.814719,5.263224,-31.323954,626649.016,799.639904,783.664012,7956.645508,1648.500636,237.015501,12.071772,10.817739,11.367926,10.267551,351.693651,0.98879,2410.881853,1636.6093,2411.381853,2459.8907,5.269849,-31.455448,708450.2703,838.908745,844.490267,8262.90918,1863.691941,233.554863,12.685452,11.165067,11.37494,10.955194,326.428142,0.990639,1.589454
lsc1m005-fa15-20190224-0221-e91.fits,156,0,58539.65501,2458539.655,2458539.656280,1.597575,42,15.979223,11,20,30,0.175455,0.228893,0.829665,0.203356,0.236549,0.000236,0.000303,0.000838,0.000282,0.000309,743.12562,754.814583,990.557243,720.642881,764.715031,3710914.589,1875.975881,2077.804119,2031.466078,2078.304119,2065.033922,5.267014,-31.413045,651098.0123,380.132711,811.985063,801.859593,8499.443359,1712.817638,239.72154,1359,12.598821,11.059559,11.484138,10.634979,339.795306,0.989862,3031.695558,2148.404454,3032.195558,1948.095546,5.27506,-31.399595,691194.2206,830.852581,831.909578,7186.592773,1818.297138,237.416266,13.346644,11.391658,12.144358,10.638958,340.453372,0.97126,3034.158166,1849.745028,3034.658166,2246.754972,5.275102,-31.431876,1682721.627,1219.270043,1380.105775,20063.59375,4426.668839,246.078378,13.160222,11.289581,11.707279,10.871884,331.926293,0.982403,1634.241073,2858.732013,1634.741073,1237.767987,5.263221,-31.32396,627109.3666,798.821505,785.04317,8627.847656,1649.711662,235.593626,12.141452,10.855759,11.467979,10.24354,353.678669,0.986723,2410.392957,1636.702368,2410.892957,2459.797632,5.269848,-31.455447,709889.3747,839.186666,845.92547,8919.763672,1867.477736,235.43532,12.792988,11.196543,11.485266,10.907821,331.361816,0.99091,1.597575
lsc1m005-fa15-20190224-0222-e91.fits,157,0,58539.6558,2458539.656,2458539.657280,1.60577,42,15.588226,11,20,30,0.175934,0.229052,0.831541,0.202873,0.236043,0.000236,0.000302,0.000836,0.00028,0.000308,746.399205,757.657711,994.640079,723.357389,767.439344,3736065.362,1880.983656,2077.786226,2031.639593,2078.286226,2064.860407,5.267013,-31.413034,657300.8646,380.132711,816.084342,805.432516,9478.929688,1729.135235,240.036843,1319,12.205538,10.89614,11.288726,10.503555,338.486857,0.990309,3031.707432,2148.517176,3032.207432,1947.982824,5.27506,-31.399589,696271.5367,833.894081,834.963999,7544.112305,1831.653831,235.691591,12.594813,11.211964,11.965628,10.4583,341.041502,0.97122,3034.154995,1849.881129,3034.654995,2246.618871,5.275102,-31.431867,1696217.309,1223.394941,1386.483834,21360.05664,4462.171392,243.64582,12.663757,11.15042,11.553754,10.747086,332.135397,0.983538,1634.212876,2858.98687,1634.712876,1237.51313,5.26322,-31.323939,630112.9655,799.692509,787.944064,9352.703125,1657.61311,235.670953,11.805924,10.710466,11.292113,10.128818,353.193419,0.987585,2410.399922,1636.844152,2410.899922,2459.655848,5.269847,-31.455439,713463.5511,840.545587,848.810061,9521.172852,1876.88018,231.656528,12.691872,11.08297,11.351935,10.814005,330.212565,0.990825,1.60577
lsc1m005-fa15-20190224-0223-e91.fits,158,0,58539.65659,2458539.657,2458539.658280,1.614097,42,15.591059,11,20,30,0.175916,0.229195,0.829964,0.203443,0.236015,0.000235,0.000302,0.000834,0.000281,0.000308,747.538889,758.589339,994.677174,723.906785,767.222616,3736114.708,1880.837282,2078.036112,2031.671635,2078.536112,2064.828365,5.267013,-31.413043,657243.0183,380.132711,814.575925,806.852987,9241.897461,1728.983061,237.455819,1310,12.27179,10.886052,11.406782,10.365322,342.242945,0.986249,3032.151199,2148.494146,3032.651199,1948.005854,5.275062,-31.399601,696634.9728,833.038663,836.257672,7414.847656,1832.609908,236.881757,12.589027,11.189834,12.063905,10.315762,341.910409,0.962993,3034.60858,1849.902115,3035.10858,2246.597885,5.275104,-31.431875,1694482.017,1222.82169,1385.71472,21353.34375,4457.606429,242.963885,12.749347,11.098429,11.628383,10.568475,334.087812,0.976234,1634.631331,2858.935355,1635.131331,1237.564645,5.263222,-31.323959,631593.8667,800.842862,788.661418,9718.889648,1661.508858,234.174074,12.121419,10.666641,11.328227,10.005055,351.148716,0.983174,2410.760498,1636.877987,2411.260498,2459.622013,5.269849,-31.455448,713403.8518,840.805145,848.477029,9505.255859,1876.723131,232.358766,12.635484,11.094318,11.49574,10.692896,333.002798,0.984886,1.614097
lsc1m005-fa15-20190224-0224-e91.fits,159,0,58539.65738,2458539.657,2458539.658280,1.62246,42,15.791791,11,20,30,0.175984,0.22973,0.827138,0.203535,0.236669,0.000236,0.000302,0.000831,0.000281,0.000308,747.156681,759.61566,995.16196,724.479101,768.80851,3739226.937,1881.283289,2077.457988,2031.395639,2077.957988,2065.104361,5.267015,-31.413062,658045.6458,380.132711,816.136744,806.29337,8334.074219,1731.094501,239.063086,1365,12.673156,10.922115,11.296266,10.547964,333.424023,0.986978,3031.488624,2148.314056,3031.988624,1948.185944,5.275062,-31.399611,698537.8186,834.012238,837.563032,7117.220215,1837.615649,237.196801,13.007333,11.26633,12.001252,10.531409,337.009481,0.96505,3034.007806,1849.712491,3034.507806,2246.787509,5.275105,-31.431885,1692733.471,1222.313719,1384.860076,20136.17578,4453.006598,243.836485,12.888083,11.185446,11.628041,10.74285,329.100175,0.972042,1633.993791,2858.866568,1634.493791,1237.633432,5.263223,-31.323959,632357.423,801.141514,789.320503,9075.131836,1663.517515,235.181328,12.0262,10.650209,11.191223,10.109196,346.479025,0.987056,2410.209861,1636.629129,2410.709861,2459.870871,5.269851,-31.455461,715598.2246,841.291772,850.594584,8906.679688,1882.49578,233.124287,12.773126,11.080742,11.356422,10.805062,327.007727,0.985071,1.62246
lsc1m005-fa15-20190224-0225-e91.fits,160,0,58539.65817,2458539.658,2458539.659280,1.630931,42,15.798347,11,20,30,0.176311,0.228715,0.827989,0.20354,0.237302,0.000237,0.000303,0.000836,0.000282,0.00031,744.836661,754.490524,990.209927,720.650864,765.842539,3709944.79,1875.954749,2078.257025,2031.516466,2078.757025,2064.983534,5.267014,-31.41305,654102.9168,380.132711,813.516624,804.043701,7833.782715,1720.722521,240.174676,1372,12.430505,11.003511,11.497655,10.509367,345.033376,0.989302,3032.190022,2148.492089,3032.690022,1948.007911,5.275061,-31.399597,690575.9329,830.506062,831.512213,7228.523438,1816.670633,237.495172,12.818925,11.299161,12.143404,10.454918,342.97934,0.967838,3034.617182,1849.923187,3035.117182,2246.576813,5.275102,-31.431868,1680422.758,1219.063134,1378.45425,19313.56836,4420.621297,245.745554,12.898603,11.279863,11.797179,10.762546,335.235228,0.980113,1634.865196,2858.900225,1635.365196,1237.599775,5.263223,-31.32395,627416.7673,799.156662,785.098588,8328.698242,1650.520329,237.402058,12.142717,10.84147,11.524799,10.15814,353.198106,0.983312,2410.927913,1636.81305,2411.427913,2459.68695,5.269849,-31.455446,711529.3316,839.463881,847.599698,8419.892578,1871.791905,233.982334,12.909193,11.230219,11.646462,10.813975,335.656202,0.987426,1.630931
lsc1m005-fa15-20190224-0226-e91.fits,161,0,58539.65896,2458539.659,2458539.660280,1.639551,42,16.093087,11,20,30,0.176074,0.229344,0.829195,0.202964,0.236722,0.000237,0.000304,0.000837,0.000282,0.000309,744.154537,754.972984,990.102721,719.096303,765.172616,3708773.153,1875.746475,2077.666393,2031.269261,2078.166393,2065.230739,5.267013,-31.413052,653019.673,380.132711,813.009367,803.212976,7568.968262,1717.872874,239.812244,1370,12.833863,11.144695,11.642536,10.646855,342.944254,0.988402,3031.682296,2148.174252,3032.182296,1948.325748,5.27506,-31.399605,691901.5302,831.37687,832.235723,6630.813965,1820.157829,239.057974,13.257844,11.411194,12.210045,10.612343,343.067732,0.971845,3034.122249,1849.492683,3034.622249,2247.007317,5.275102,-31.431887,1681228.792,1218.885303,1379.316649,18396.73242,4422.741697,246.968633,13.212113,11.323145,11.871229,10.775061,335.715496,0.978697,1634.114115,2858.587094,1634.614115,1237.912906,5.26322,-31.323964,625744.538,799.113775,783.048118,8230.538086,1646.121262,239.080919,12.282558,10.917234,11.618702,10.215767,353.191946,0.982661,2410.42531,1636.406704,2410.92531,2460.093296,5.269849,-31.455464,709898.2931,838.434931,846.694558,8332.080078,1867.501197,232.786536,13.080707,11.28749,11.646103,10.928877,333.38579,0.988756,1.639551
lsc1m005-fa15-20190224-0227-e91.fits,162,0,58539.65974,2458539.66,2458539.661280,1.648285,42,15.849643,11,20,30,0.176127,0.229158,0.827511,0.203927,0.236664,0.000236,0.000303,0.000834,0.000282,0.000308,746.476937,756.537375,992.662306,723.192642,767.236463,3726405.25,1879.589656,2077.7101,2031.568976,2078.2101,2064.931024,5.267014,-31.41305,656318.7497,380.132711,814.518077,805.775548,9170.206055,1726.551624,238.690807,1369,12.389248,11.014378,11.544692,10.484063,339.167089,0.983461,3031.832183,2148.509096,3032.332183,1947.990904,5.275062,-31.399599,694731.3506,833.196325,833.814708,7928.063965,1827.602125,238.570291,12.786677,11.249851,12.104136,10.395567,340.076646,0.961317,3034.267019,1849.925785,3034.767019,2246.574215,5.275104,-31.431872,1687345.215,1221.283828,1381.61595,22104.65039,4438.83193,244.874687,12.860081,11.153249,11.657767,10.648731,332.218145,0.974509,1634.176343,2858.964198,1634.676343,1237.535802,5.263221,-31.323951,631195.8433,800.9522,788.05682,9090.835938,1660.461794,234.749311,12.07945,10.796673,11.529255,10.06409,349.033211,0.978794,2410.454655,1636.822059,2410.954655,2459.677941,5.269849,-31.45545,713132.8411,839.989609,848.97817,9243.563477,1876.010194,232.787422,13.039674,11.165387,11.58032,10.750454,332.190947,0.982725,1.648285
lsc1m005-fa15-20190224-0228-e91.fits,163,0,58539.66053,2458539.661,2458539.662280,1.657096,42,15.719497,11,20,30,0.176697,0.230097,0.824773,0.203769,0.237137,0.000237,0.000304,0.000832,0.000282,0.00031,745.777851,757.74708,991.645509,722.210676,765.813163,3716864.6,1876.669077,2077.760308,2031.55532,2078.260308,2064.94468,5.267013,-31.41304,656759.6787,380.132711,815.819678,805.030445,9023.964844,1727.711558,238.412222,1290,12.24819,10.97114,11.359792,10.582489,337.365673,0.989891,3031.568534,2148.393136,3032.068534,1948.106864,5.275059,-31.399601,695260.948,831.895316,835.755335,7462.110352,1828.995316,236.713463,12.948119,11.282438,11.975656,10.589221,339.141462,0.973101,3034.063374,1849.775334,3034.563374,2246.724666,5.275101,-31.431877,1679972.666,1217.927681,1379.369804,21197.49219,4419.437258,244.234373,12.786572,11.156649,11.536931,10.776367,330.553672,0.982629,1634.328217,2858.85622,1634.828217,1237.64378,5.263221,-31.323949,629174.1699,799.537407,786.922744,9699.324219,1655.143458,234.346064,11.992964,10.685779,11.222884,10.148675,352.304582,0.989183,2410.474864,1636.772614,2410.974864,2459.727386,5.269848,-31.455444,712456.8159,840.969147,847.185438,9835.353516,1874.231802,233.77705,12.771995,11.098224,11.333876,10.862572,327.397742,0.989756,1.657096
lsc1m005-fa15-20190224-0229-e91.fits,164,0,58539.66132,2458539.661,2458539.662280,1.666024,42,15.853207,11,20,30,0.176008,0.229614,0.826764,0.20346,0.237037,0.000236,0.000304,0.000834,0.000282,0.000309,744.592494,756.38188,990.939282,721.033447,765.902126,3710459.335,1874.787092,2077.44409,2031.617737,2077.94409,2064.882263,5.267012,-31.413049,653068.9299,380.132711,812.643097,803.635609,8763.526367,1718.002452,236.519012,1339,12.716524,11.062119,11.425184,10.699054,341.942507,0.993412,3031.391325,2148.581259,3031.891325,1947.918741,5.275059,-31.399597,692879.8339,830.793073,833.998088,7596.227051,1822.731414,235.493719,12.795115,11.35938,12.108924,10.609837,342.341382,0.974068,3033.817729,1850.002399,3034.317729,2246.497601,5.275101,-31.431869,1679293.749,1217.788363,1378.970107,20372.81641,4417.651258,242.798047,13.113204,11.354751,11.815177,10.894325,334.386797,0.983285,1634.101915,2858.921767,1634.601915,1237.578233,5.263222,-31.323959,627299.4433,798.626181,785.473177,8672.352539,1650.211689,234.345164,12.049772,10.808766,11.328659,10.288873,359.389078,0.990784,2410.030201,1636.978049,2410.530201,2459.521951,5.269846,-31.455438,710986.3083,838.926241,847.495613,8807.517578,1870.363396,230.928528,12.871923,11.258674,11.556681,10.960666,333.801399,0.992484,1.666024
lsc1m005-fa15-20190224-0230-e91.fits,165,0,58539.66211,2458539.662,2458539.663280,1.675144,42,15.511059,11,20,30,0.176188,0.230031,0.826347,0.203852,0.236392,0.000236,0.000303,0.000831,0.000281,0.000308,747.152858,759.515154,994.164004,724.403398,767.898588,3732083.364,1879.416963,2078.291181,2031.388719,2078.791181,2065.111281,5.267013,-31.413041,657549.4448,380.132711,815.402641,806.410737,9315.350586,1729.789165,239.015306,1391,12.264228,10.842044,11.2142,10.469889,336.95685,0.990226,3032.318367,2148.29982,3032.818367,1948.20018,5.275061,-31.399594,697946.1271,833.232783,837.636422,7878.945801,1836.05911,236.111184,12.615626,11.165702,11.846703,10.484701,338.576477,0.972524,3034.803815,1849.614799,3035.303815,2246.885201,5.275103,-31.431878,1688614.815,1221.267202,1382.674334,22942.4082,4442.171814,244.956566,12.51011,11.052208,11.401886,10.70253,329.356114,0.982686,1634.886003,2858.807478,1635.386003,1237.692522,5.263222,-31.323938,631965.6315,800.576681,789.388008,9798.125,1662.486845,234.532654,11.728761,10.571062,11.085367,10.056757,351.307795,0.989653,2411.086261,1636.588272,2411.586261,2459.911728,5.269849,-31.455447,713556.7906,839.949195,849.52375,9561.833984,1877.125461,232.935236,12.58336,11.04457,11.295567,10.793573,327.568521,0.988563,1.675144
lsc1m005-fa15-20190224-0231-e91.fits,166,0,58539.66289,2458539.663,2458539.664280,1.684305,42,15.618734,11,20,30,0.176285,0.228815,0.828723,0.203698,0.236698,0.000236,0.000302,0.000834,0.000282,0.000308,747.153852,757.106765,993.803792,723.213437,767.467381,3734987.485,1881.993775,2077.697674,2031.395628,2078.197674,2065.104372,5.267013,-31.41305,658424.0187,380.132711,816.4061,806.490812,8871.082031,1732.089872,239.410401,1300,12.171101,10.846387,11.178229,10.514546,337.257641,0.992397,3031.709598,2148.399171,3032.209598,1948.100829,5.275061,-31.399594,695483.9149,833.531463,834.382318,7452.455078,1829.581866,238.876525,12.948671,11.215528,11.959742,10.471313,340.675565,0.971377,3034.167152,1849.741926,3034.667152,2246.758074,5.275102,-31.431874,1692585.623,1222.580136,1384.437365,20438.96484,4452.61766,244.798493,12.772534,11.110072,11.526566,10.693578,332.309061,0.982631,1634.295412,2858.69201,1634.795412,1237.80799,5.263222,-31.323963,632059.1764,802.212135,787.895307,8555.535156,1662.73293,236.486067,11.838005,10.649969,11.185264,10.114675,352.39025,0.989201,2410.329921,1636.711419,2410.829921,2459.788581,5.269848,-31.455443,714858.7709,841.949742,849.051595,9361.461914,1880.550529,233.698228,12.852301,11.082268,11.360083,10.804454,329.800919,0.989711,1.684305
lsc1m005-fa15-20190224-0232-e91.fits,167,0,58539.66369,2458539.664,2458539.665280,1.693673,42,15.129105,11,20,30,0.176198,0.230138,0.826924,0.203157,0.236754,0.000236,0.000303,0.000832,0.000281,0.000308,746.676001,758.765946,993.709735,722.252393,767.791967,3735735.29,1882.421054,2077.898025,2031.828226,2078.398025,2064.671774,5.267015,-31.413021,658229.5857,380.132711,816.76995,805.89349,9085.924805,1731.578384,243.316484,1374,11.907319,10.725626,11.155169,10.296083,342.007788,0.990233,3031.740057,2148.711695,3032.240057,1947.788305,5.275061,-31.399579,698892.3396,835.274614,836.721633,7592.930176,1838.548273,241.037184,12.363887,11.044737,11.844279,10.245195,342.475443,0.969048,3034.161548,1850.070365,3034.661548,2246.429635,5.275103,-31.431859,1690912.742,1222.341264,1383.339327,21500.43359,4448.216881,247.328282,12.026659,10.918504,11.369646,10.467363,333.717754,0.981581,1634.382466,2859.057041,1634.882466,1237.442959,5.263223,-31.323938,630792.187,801.911372,786.610851,9607.300781,1659.399911,239.394051,11.516383,10.469812,11.059679,9.879946,353.73025,0.986759,2410.492947,1637.036667,2410.992947,2459.463333,5.269849,-31.455427,715138.0216,841.810743,849.523515,9161.667969,1881.285143,236.819625,12.212542,10.811745,11.11802,10.505469,332.950631,0.99068,1.693673
