 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,RA_T1,DEC_T1
417,cpt1m012-fa06-20200223-0472-e91.fits,417,0,58903.4699,2458903.469895,NaN,NaN,NaN,2458903.473360,NaN,1.068866,33.724366,24,42,63,0.217614,0.544588,0.367392,0.609634,0.000205,0.000448,0.000327,0.000494,1062.403294,1214.964839,1122.033449,1233.827358,6807516.444,2679.133749,1950.42772,1924.368107,1950.92772,1885.131893,1481412.374,1809.557368,1266.66276,1169.539692,3447.375977,818.660077,49.853604,5882,27.513428,21.729443,21.169856,22.28903,290.434876,0.995367,247.35635,3247.016393,2274.640835,3247.516393,1534.859165,2400181.137,1588.024029,1511.426208,5893.10791,1326.391293,51.151831,25.822674,20.554854,18.880708,22.229,277.157136,0.972109,240.3863,987.728763,1678.597615,988.228763,2130.902385,1829050.792,1397.114146,1309.163461,4465.849609,1010.772481,51.214998,21.294984,29.154436,29.7165,28.592372,317.519282,0.807403,238.184314,1084.230999,1082.554396,1084.730999,2726.945604,2578284.516,1644.387238,1567.930264,5337.542969,1424.815019,53.048898,27.395868,23.021368,23.557976,22.48476,35.895511,0.977768,292.729286,10.448031,-52.483655
418,cpt1m012-fa06-20200223-0473-e91.fits,418,0,58903.47039,2458903.470388,NaN,NaN,NaN,2458903.473853,NaN,1.069069,34.097369,24,42,63,0.218368,0.545741,0.364755,0.612049,0.000206,0.00045,0.000326,0.000497,1062.156287,1213.421911,1118.094633,1232.291486,6785601.984,2675.010941,1950.42772,1924.368107,1950.92772,1885.131893,1481759.978,1809.557368,1266.864213,1169.628096,3253.75293,818.85217,49.922332,5738,27.583258,21.891368,21.369926,22.412811,292.763146,0.995381,275.197606,3247.016393,2274.640835,3247.516393,1534.859165,2395731.692,1586.30086,1510.263124,6282.987793,1323.932434,50.7095,26.03113,20.651494,18.872932,22.430056,277.032187,0.968932,208.203063,987.728763,1678.597615,988.228763,2130.902385,1813571.705,1391.605362,1303.222705,3929.643311,1002.218408,51.421663,21.429057,29.239776,29.751005,28.728548,317.299676,0.809953,302.052435,1084.230999,1082.554396,1084.730999,2726.945604,2576298.587,1644.009621,1567.082427,5305.416016,1423.717552,53.049683,27.621664,23.284964,23.835887,22.734041,36.341327,0.974756,289.95674,10.448044,-52.483834
419,cpt1m012-fa06-20200223-0474-e91.fits,419,0,58903.47089,2458903.470887,NaN,NaN,NaN,2458903.474352,NaN,1.06928,34.022274,24,42,63,0.21713,0.542731,0.368166,0.610582,0.000205,0.000447,0.000328,0.000494,1061.42959,1215.065258,1123.414469,1234.843552,6814669.695,2680.239772,1950.42772,1924.368107,1950.92772,1885.131893,1479672.286,1809.557368,1266.751835,1168.083791,3384.99585,817.698467,50.629997,5832,27.578341,21.639936,21.26299,22.016881,296.283639,0.996717,258.886252,3247.016393,2274.640835,3247.516393,1534.859165,2397393.767,1587.108818,1510.541521,6324.736328,1324.850932,50.785143,25.959688,20.419239,18.791877,22.046601,278.983432,0.972275,209.960018,987.728763,1678.597615,988.228763,2130.902385,1833791.423,1398.542302,1311.216272,4228.912109,1013.392255,50.944996,21.1408,29.008309,29.850694,28.165924,318.8484,0.812266,267.348071,1084.230999,1082.554396,1084.730999,2726.945604,2583484.505,1645.85852,1569.688083,5811.949219,1427.688644,52.790486,27.312899,23.132058,23.513768,22.750348,39.021255,0.97464,250.863856,10.448033,-52.483599
420,cpt1m012-fa06-20200223-0475-e91.fits,420,0,58903.47138,2458903.471380,NaN,NaN,NaN,2458903.474845,NaN,1.069493,34.711514,24,42,63,0.21846,0.553683,0.356914,0.614461,0.000207,0.000457,0.000322,0.000501,1056.955703,1210.552012,1106.99687,1227.441838,6730882.449,2665.368646,1950.42772,1924.368107,1950.92772,1885.131893,1470427.29,1809.557368,1263.474266,1163.796786,3080.318359,812.589485,50.980885,5850,27.73563,22.563386,21.810981,23.31579,288.435567,0.993065,278.839583,3247.016393,2274.640835,3247.516393,1534.859165,2398672.025,1587.845607,1510.645629,5626.439453,1325.557325,51.607862,26.024873,21.482756,19.702318,23.263193,276.940938,0.971244,236.561407,987.728763,1678.597615,988.228763,2130.902385,1770449.304,1376.280984,1286.401051,3679.814941,978.388049,51.799024,22.333034,29.125908,29.168605,29.08321,315.207638,0.836362,307.118547,1084.230999,1082.554396,1084.730999,2726.945604,2561761.12,1639.752117,1562.2856,4561.81543,1415.683838,53.52972,28.730244,23.681329,23.908668,23.45399,40.201836,0.986738,355.840567,10.448034,-52.483656
421,cpt1m012-fa06-20200223-0476-e91.fits,421,0,58903.47187,2458903.471871,NaN,NaN,NaN,2458903.475336,NaN,1.069714,34.071627,24,42,63,0.216948,0.542008,0.369972,0.608873,0.000204,0.000445,0.000328,0.000493,1063.031761,1216.863233,1126.517257,1236.226954,6834734.91,2683.935375,1950.42772,1924.368107,1950.92772,1885.131893,1482784.603,1809.557368,1267.517489,1169.833644,3319.92334,819.4184,50.06861,5694,27.728111,21.723513,21.16181,22.285217,287.118143,0.996092,270.777722,3247.016393,2274.640835,3247.516393,1534.859165,2402375.619,1588.217938,1512.623401,6351.562012,1327.60401,50.757945,26.255737,20.580533,18.8925,22.268567,276.427709,0.972066,209.447513,987.728763,1678.597615,988.228763,2130.902385,1845774.448,1402.846158,1315.735469,4313.291504,1020.014331,50.924581,19.977895,29.082656,29.51188,28.653432,316.966714,0.814921,260.525159,1084.230999,1082.554396,1084.730999,2726.945604,2586584.843,1647.147696,1570.341778,5583.214355,1429.401956,52.96889,27.613249,22.955784,23.248639,22.662929,39.710503,0.980692,271.151408,10.448181,-52.483326
422,cpt1m012-fa06-20200223-0477-e91.fits,422,0,58903.47236,2458903.472364,NaN,NaN,NaN,2458903.475829,NaN,1.069938,33.573179,24,42,63,0.217562,0.543539,0.369642,0.607664,0.000204,0.000447,0.000328,0.000492,1064.293315,1217.30964,1126.189093,1236.00429,6836558.081,2684.670753,1950.42772,1924.368107,1950.92772,1885.131893,1487374.186,1809.557368,1269.613453,1171.517348,3564.162598,821.954701,50.599156,5804,27.637058,21.616334,21.162498,22.07017,294.493884,0.995909,238.502363,3247.016393,2274.640835,3247.516393,1534.859165,2407413.64,1590.249165,1513.859396,6745.676758,1330.388128,51.077967,26.069924,20.424411,18.82049,22.028333,280.209295,0.972257,189.18203,987.728763,1678.597615,988.228763,2130.902385,1845066.09,1402.945273,1315.137608,4614.824707,1019.622877,51.047619,18.809461,28.917996,29.512471,28.323522,317.691903,0.808147,228.558538,1084.230999,1082.554396,1084.730999,2726.945604,2584078.351,1646.301676,1569.626266,5840.73584,1428.016816,53.094595,27.704647,23.053928,23.457132,22.650724,38.21807,0.977769,248.851505,10.448183,-52.483399
423,cpt1m012-fa06-20200223-0478-e91.fits,423,0,58903.47286,2458903.472857,NaN,NaN,NaN,2458903.476322,NaN,1.070168,34.175289,24,42,63,0.216903,0.54522,0.364396,0.613117,0.000204,0.000448,0.000325,0.000496,1060.713918,1215.660364,1120.208468,1235.007737,6814931.73,2681.163247,1950.42772,1924.368107,1950.92772,1885.131893,1478181.329,1809.557368,1266.427682,1167.205479,3268.62793,816.874532,50.53125,5695,27.79722,22.011706,21.538139,22.485273,290.083792,0.996832,266.500867,3247.016393,2274.640835,3247.516393,1534.859165,2404601.534,1589.575414,1512.731962,6233.893066,1328.834098,51.615549,26.167864,20.836024,19.131712,22.540336,278.30229,0.971244,208.500169,987.728763,1678.597615,988.228763,2130.902385,1820096.025,1394.073976,1305.595008,4121.751465,1005.823886,51.471432,21.296944,29.157757,29.868364,28.44715,318.245249,0.814287,271.780288,1084.230999,1082.554396,1084.730999,2726.945604,2590234.172,1648.770484,1571.009547,5605.741699,1431.418653,53.683748,27.865947,23.363848,23.895752,22.831945,36.476033,0.975904,260.429128,10.448182,-52.483325
424,cpt1m012-fa06-20200223-0479-e91.fits,424,0,58903.47336,2458903.473357,NaN,NaN,NaN,2458903.476822,NaN,1.07041,33.612386,24,42,63,0.218551,0.544946,0.364031,0.613926,0.000206,0.000449,0.000326,0.000498,1062.676208,1213.885197,1118.220506,1233.522278,6797516.88,2678.068768,1950.42772,1924.368107,1950.92772,1885.131893,1485602.213,1809.557368,1269.560861,1170.170143,3369.112305,820.975471,50.999685,5785,27.66936,21.807086,21.363845,22.250327,296.336734,0.995509,262.266749,3247.016393,2274.640835,3247.516393,1534.859165,2397676.326,1587.426384,1510.417334,6460.952637,1325.007081,51.33115,26.200406,20.606098,18.939753,22.272442,279.004505,0.971452,199.375449,987.728763,1678.597615,988.228763,2130.902385,1814113.607,1392.25273,1303.005961,4315.840332,1002.517874,51.608616,18.79329,29.297282,30.189524,28.405041,318.941868,0.803171,254.34742,1084.230999,1082.554396,1084.730999,2726.945604,2585726.948,1647.350035,1569.628125,5761.167969,1428.927865,53.812648,27.6112,23.312142,23.880609,22.743675,36.064136,0.974775,251.620116,10.448034,-52.483607
425,cpt1m012-fa06-20200223-0480-e91.fits,425,0,58903.47385,2458903.473849,NaN,NaN,NaN,2458903.477314,NaN,1.070651,34.257895,24,42,63,0.216998,0.544242,0.367302,0.610135,0.000205,0.000448,0.000327,0.000494,1061.09934,1215.612367,1122.7132,1234.574442,6816458.076,2681.096247,1950.42772,1924.368107,1950.92772,1885.131893,1479158.262,1809.557368,1266.773807,1167.657757,3426.713379,817.414407,50.804093,5749,27.689491,21.845851,21.517239,22.174462,297.518984,0.997245,246.478085,3247.016393,2274.640835,3247.516393,1534.859165,2402346.589,1588.70226,1512.143999,6408.092773,1327.587967,51.286744,26.015326,20.787459,19.223795,22.351123,276.681727,0.976358,198.507959,987.728763,1678.597615,988.228763,2130.902385,1831123.595,1397.829717,1309.976153,4337.650879,1011.917957,51.318085,21.745227,28.959903,29.345342,28.574464,316.796058,0.819558,247.360615,1084.230999,1082.554396,1084.730999,2726.945604,2582987.893,1646.321444,1568.945058,5590.223633,1427.414205,53.459654,27.969149,23.109897,23.604151,22.615642,35.97863,0.980945,260.617727,10.448011,-52.483518
426,cpt1m012-fa06-20200223-0481-e91.fits,426,0,58903.47434,2458903.474343,NaN,NaN,NaN,2458903.477808,NaN,1.0709,34.389153,24,42,63,0.21692,0.544496,0.367894,0.609039,0.000205,0.000448,0.000328,0.000494,1060.583431,1215.385436,1122.454069,1233.970964,6814621.212,2681.269546,1950.42772,1924.368107,1950.92772,1885.131893,1478228.798,1809.557368,1266.634269,1167.052585,3372.590576,816.900765,51.048469,5860,27.816449,21.899298,21.488755,22.309841,291.754614,0.997329,248.537571,3247.016393,2274.640835,3247.516393,1534.859165,2402424.545,1588.768235,1512.130273,6024.252441,1327.631048,51.204807,26.230012,20.820331,19.229693,22.410968,280.608524,0.973445,221.390415,987.728763,1678.597615,988.228763,2130.902385,1832787.776,1399.34437,1309.74749,4076.918213,1012.837619,52.19192,21.088276,28.797475,29.635274,27.959675,319.018821,0.827124,274.512304,1084.230999,1082.554396,1084.730999,2726.945604,2579408.89,1645.25293,1567.788662,5403.401367,1425.436372,53.729708,28.163981,23.499461,23.676238,23.322684,41.980707,0.979548,274.178924,10.448198,-52.483516
427,cpt1m012-fa06-20200223-0482-e91.fits,427,0,58903.47484,2458903.474838,NaN,NaN,NaN,2458903.478303,NaN,1.071157,34.754937,24,42,63,0.217051,0.54732,0.368625,0.604978,0.000205,0.00045,0.000328,0.000491,1060.294534,1216.105219,1123.322269,1232.900147,6816974.016,2682.263868,1950.42772,1924.368107,1950.92772,1885.131893,1479627.989,1809.557368,1268.244615,1166.673978,3176.614014,817.673988,51.780398,5684,28.165557,22.026008,21.666247,22.38577,283.574813,0.998653,277.647684,3247.016393,2274.640835,3247.516393,1534.859165,2411309.777,1592.499822,1514.166434,5736.41748,1332.541216,52.641501,26.266088,20.950792,19.477892,22.423692,277.403363,0.979056,243.82391,987.728763,1678.597615,988.228763,2130.902385,1836083.136,1400.137961,1311.358728,3961.320312,1014.658705,51.954383,22.078252,28.804783,29.211388,28.398178,317.015299,0.83874,288.517285,1084.230999,1082.554396,1084.730999,2726.945604,2569581.104,1642.588647,1564.34851,5273.733887,1420.005327,53.787114,28.120696,23.339928,23.596264,23.083591,40.47991,0.980462,283.477811,10.448189,-52.48357
428,cpt1m012-fa06-20200223-0483-e91.fits,428,0,58903.47533,2458903.475330,NaN,NaN,NaN,2458903.478795,NaN,1.071415,33.510611,24,42,63,0.21685,0.538469,0.373654,0.607672,0.000204,0.000443,0.000331,0.000492,1062.976639,1215.864876,1129.483199,1236.271954,6842305.968,2686.271515,1950.42772,1924.368107,1950.92772,1885.131893,1483757.254,1809.557368,1268.492023,1169.701684,3584.030762,819.955908,51.026398,5818,27.608334,21.452363,21.18864,21.716085,298.239086,0.998018,237.84723,3247.016393,2274.640835,3247.516393,1534.859165,2394827.968,1586.521507,1509.483456,6652.724609,1323.433017,51.601762,26.064948,20.270217,18.767154,21.77328,279.698057,0.97555,194.37303,987.728763,1678.597615,988.228763,2130.902385,1861206.513,1408.912111,1321.023858,4598.645996,1028.542419,51.502205,18.552534,28.763303,29.532789,27.993817,318.496291,0.807119,236.85132,1084.230999,1082.554396,1084.730999,2726.945604,2586271.487,1647.413374,1569.898319,6001.318848,1429.228789,53.744018,27.061692,22.939998,23.154367,22.725629,41.624761,0.974724,242.081741,10.448014,-52.483428
429,cpt1m012-fa06-20200223-0484-e91.fits,429,0,58903.47582,2458903.475824,NaN,NaN,NaN,2458903.479289,NaN,1.071681,33.176771,24,42,63,0.217605,0.542935,0.370655,0.606925,0.000205,0.000447,0.000329,0.000492,1063.005915,1215.813071,1125.658533,1234.377932,6825055.872,2683.164047,1950.42772,1924.368107,1950.92772,1885.131893,1485168.73,1809.557368,1269.289832,1170.07849,3460.945801,820.735919,51.073678,5720,27.544572,21.611214,21.181574,22.040853,290.370314,0.997248,252.761521,3247.016393,2274.640835,3247.516393,1534.859165,2401631.853,1588.589635,1511.801286,6691.894043,1327.192989,51.381391,26.036927,20.308776,18.663211,21.954341,277.094092,0.972423,191.807873,987.728763,1678.597615,988.228763,2130.902385,1845644.123,1403.522409,1315.00866,4580.166016,1019.942311,51.750667,18.417072,29.128505,29.925029,28.331981,318.543298,0.803773,235.320333,1084.230999,1082.554396,1084.730999,2726.945604,2577779.895,1644.955052,1567.082269,5795.578613,1424.536155,53.693155,27.1979,23.084461,23.66185,22.507073,36.499532,0.970765,253.570099,10.44804,-52.483795
430,cpt1m012-fa06-20200223-0485-e91.fits,430,0,58903.47632,2458903.476318,NaN,NaN,NaN,2458903.479783,NaN,1.071953,33.516827,24,42,63,0.216681,0.545235,0.369106,0.606566,0.000204,0.000447,0.000328,0.000491,1062.904733,1218.620067,1126.37973,1236.317429,6846921.458,2687.309335,1950.42772,1924.368107,1950.92772,1885.131893,1483597.384,1809.557368,1268.536262,1169.534864,3404.932617,819.86756,50.818672,5700,27.562841,21.601756,21.018108,22.185404,289.651635,0.99513,259.243201,3247.016393,2274.640835,3247.516393,1534.859165,2415930.344,1593.112025,1516.484908,6407.890625,1335.09464,51.672075,25.866616,20.450524,18.723499,22.17755,278.375521,0.969328,209.761957,987.728763,1678.597615,988.228763,2130.902385,1845905.52,1403.637205,1315.087341,4380.959473,1020.086764,51.801078,19.57936,28.965907,29.380014,28.551801,316.893135,0.812593,252.193082,1084.230999,1082.554396,1084.730999,2726.945604,2585085.595,1647.248657,1569.335379,5687.317383,1428.57344,53.750745,27.881721,22.941382,23.292587,22.590177,38.616728,0.980812,260.653255,10.448171,-52.483199
431,cpt1m012-fa06-20200223-0486-e91.fits,431,0,58903.47682,2458903.476815,NaN,NaN,NaN,2458903.480281,NaN,1.072233,33.567792,24,42,63,0.217315,0.543624,0.366738,0.61159,0.000205,0.000448,0.000327,0.000496,1061.378894,1214.676747,1121.353738,1234.130377,6809871.627,2680.298989,1950.42772,1924.368107,1950.92772,1885.131893,1479886.162,1809.557368,1266.813832,1168.195455,3151.616211,817.816659,50.26657,5870,27.797109,21.841089,21.514599,22.167578,296.13063,0.997615,289.448325,3247.016393,2274.640835,3247.516393,1534.859165,2398259.606,1587.41534,1510.795282,6125.687988,1325.329414,51.270035,26.018417,20.651155,19.092312,22.209998,279.134076,0.97501,216.885994,987.728763,1678.597615,988.228763,2130.902385,1827300.046,1397.031946,1307.987302,4009.168701,1009.804982,51.61503,18.88717,28.946952,29.759187,28.134717,318.771061,0.817483,288.727763,1084.230999,1082.554396,1084.730999,2726.945604,2584311.975,1646.941696,1569.158144,5104.006348,1428.145921,54.028724,28.051646,23.262116,23.62765,22.896583,38.754268,0.978899,313.87338,10.448032,-52.483592
432,cpt1m012-fa06-20200223-0487-e91.fits,432,0,58903.47731,2458903.477312,NaN,NaN,NaN,2458903.480778,NaN,1.072519,34.197063,24,42,63,0.218382,0.547054,0.364656,0.610762,0.000206,0.00045,0.000326,0.000495,1062.632272,1215.179601,1119.125837,1233.206084,6799656.531,2677.794847,1950.42772,1924.368107,1950.92772,1885.131893,1484920.426,1809.557368,1269.154252,1170.00784,3377.819824,820.598701,50.688632,5677,27.593339,21.880582,21.420902,22.340263,296.206352,0.995259,258.241497,3247.016393,2274.640835,3247.516393,1534.859165,2404426.42,1588.943728,1513.223142,6233.813965,1328.737326,50.687344,26.2567,20.710211,19.141067,22.279355,279.193734,0.974791,212.82858,987.728763,1678.597615,988.228763,2130.902385,1816965.653,1393.008773,1304.346167,4092.894043,1004.093976,51.603648,21.412428,29.173735,29.543897,28.803574,316.666774,0.809611,280.233081,1084.230999,1082.554396,1084.730999,2726.945604,2578264.459,1644.800788,1567.523847,5568.648438,1424.803935,53.179722,27.957996,23.079242,23.686291,22.472194,33.837234,0.980849,265.422074,10.448203,-52.483553
433,cpt1m012-fa06-20200223-0488-e91.fits,433,0,58903.47781,2458903.477807,NaN,NaN,NaN,2458903.481273,NaN,1.072809,34.718347,24,42,63,0.217386,0.548016,0.361553,0.614058,0.000205,0.000452,0.000324,0.000499,1058.191265,1213.103825,1114.790432,1231.789773,6772923.56,2672.230967,1950.42772,1924.368107,1950.92772,1885.131893,1472340.748,1809.557368,1264.30686,1164.543826,3083.696777,813.646903,50.795239,5758,27.81511,22.25468,21.855142,22.654218,299.178084,0.995319,288.527984,3247.016393,2274.640835,3247.516393,1534.859165,2397694.682,1586.912959,1510.917576,5825.54248,1325.017224,50.967414,26.264445,21.112748,19.540511,22.684986,280.513307,0.97482,228.517078,987.728763,1678.597615,988.228763,2130.902385,1798513.48,1385.778446,1297.836235,3841.83252,993.896912,50.827196,22.062816,29.062369,29.583512,28.541225,317.442267,0.82271,296.937229,1084.230999,1082.554396,1084.730999,2726.945604,2576715.398,1643.81985,1567.516902,4907.942871,1423.947891,52.656357,28.533952,23.533032,24.006576,23.059489,35.770993,0.983856,320.755205,10.448029,-52.483514
