Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
lsc1m009-fa04-20181102-0204-e91.fits,140,146434.125,58425.6349,2458425.635,2018,NaN,2458425.636,NaN,NaN,42,1.357337,4.243503,12,21,32,0.087639,0.263927,0.199617,0.66027,0.293822,0.000147,0.000284,0.000238,0.000581,0.000306,597.084186,928.158652,838.683827,1136.027605,961.005843,4826191.305,2094.944777,2022.271073,2061.662364,2022.771073,2034.837636,22.196524,-58.946353,422962.9862,452.389342,684.174525,618.209201,32757.61719,934.953472,165.113064,1594,3.219224,6.57073,6.677308,6.464152,27.048937,0.996941,3336.616,1995.094721,3337.116,2101.405279,22.214923,-58.953724,1007781.633,968.813329,1040.222717,60052.71875,2227.686507,168.147974,3.731619,6.703143,6.874965,6.531321,13.929757,0.996642,2668.726299,1823.220552,2669.226299,2273.279448,22.205569,-58.972332,803082.1091,879.100054,913.527539,56792.18359,1775.201213,164.86967,3.279974,6.603017,6.734446,6.471588,23.004874,0.996717,1268.642494,2004.711077,1269.142494,2091.788923,22.18597,-58.952165,1919319.183,1291.693205,1485.894,146434.125,4242.62688,172.333595,3.415608,6.529616,6.588691,6.470541,33.637333,0.997806,1423.677238,1784.996019,1424.177238,2311.503981,22.188125,-58.976052,1096008.38,1004.443185,1091.160153,82390.80469,2422.710434,169.457814,3.280179,6.500053,6.540377,6.45973,35.577451,0.998525
lsc1m009-fa04-20181102-0205-e91.fits,141,133030.25,58425.63569,2458425.636,2018,NaN,2458425.637,NaN,NaN,42,1.360401,4.295277,12,21,32,0.087899,0.2649,0.199504,0.658521,0.293997,0.000147,0.000285,0.000238,0.000581,0.000306,598.065721,928.45813,837.977433,1134.251829,960.047157,4815172.254,2092.576865,2022.279705,2061.516414,2022.779705,2034.983586,22.196524,-58.946354,423247.0509,452.389342,683.372321,619.350591,31329.47656,935.581393,162.554516,1508,3.362116,6.601928,6.611052,6.592805,43.219832,0.998019,3336.522642,1994.912445,3337.022642,2101.587555,22.214922,-58.953727,1008412.481,968.610609,1041.091716,61560.11328,2229.080986,165.566247,3.523483,6.706894,6.835837,6.57795,19.851827,0.997504,2668.633112,1823.035522,2669.133112,2273.464478,22.205568,-58.972336,800870.3427,877.352243,912.82646,53871.19531,1770.312136,162.509024,3.38024,6.608973,6.649802,6.568144,37.14239,0.997919,1268.607419,2004.581781,1269.107419,2091.918219,22.18597,-58.952165,1911879.844,1289.889432,1482.20444,133030.25,4226.182329,168.330966,3.57294,6.609341,6.628798,6.589884,40.449201,0.998615,1423.739967,1784.979696,1424.239967,2311.520304,22.188126,-58.976039,1094009.587,1003.548564,1090.141152,71710.07031,2418.292134,165.498531,3.394103,6.637845,6.641379,6.63431,44.217016,0.998481
lsc1m009-fa04-20181102-0206-e91.fits,142,136326.4375,58425.63651,2458425.637,2018,NaN,2458425.638,NaN,NaN,42,1.363467,4.229134,12,21,32,0.087519,0.264685,0.199504,0.658295,0.29436,0.000146,0.000285,0.000238,0.000579,0.000306,597.480285,929.981434,839.034825,1136.03913,962.022966,4822404.696,2092.317592,2022.223054,2061.922894,2022.723054,2034.577106,22.196525,-58.946351,422051.047,452.389342,682.237305,618.627923,30744.02344,932.937644,160.295385,1590,3.220159,6.64056,6.654412,6.626707,42.963596,0.996549,3336.264587,1995.273837,3336.764587,2101.226163,22.21492,-58.95373,1009278.201,967.847943,1042.806577,62373.35547,2230.994648,163.447957,3.6531,6.716756,6.842012,6.5915,22.159654,0.997284,2668.50162,1823.473273,2669.00162,2273.026727,22.205568,-58.97233,802072.9051,877.637548,913.899943,60833.78906,1772.970383,161.167074,3.525847,6.583688,6.640247,6.527129,33.950599,0.997914,1268.510001,2005.010208,1269.010001,2091.489792,22.18597,-58.952159,1914355.352,1289.673412,1484.372194,136326.4375,4231.654405,167.232837,3.141645,6.594752,6.614325,6.575178,41.669613,0.997381,1423.555338,1785.289454,1424.055338,2311.210546,22.188125,-58.976046,1096698.237,1003.77193,1092.577113,84243.95313,2424.235355,165.212926,3.309641,6.575811,6.591925,6.559698,42.30174,0.997285
lsc1m009-fa04-20181102-0207-e91.fits,143,135779.8125,58425.6373,2458425.637,2018,NaN,2458425.638,NaN,NaN,42,1.366576,4.132515,12,21,32,0.087561,0.265521,0.19885,0.658782,0.293952,0.000147,0.000285,0.000237,0.000579,0.000305,597.084465,931.999321,838.685504,1137.42907,962.591767,4838481.792,2096.994294,2022.523573,2061.716341,2023.023573,2034.783659,22.196525,-58.946349,423662.229,452.389342,685.382395,618.139935,33944.08594,936.499138,165.913867,1560,3.212041,6.508328,6.540161,6.476495,39.483983,0.997387,3336.763212,1995.105403,3337.263212,2101.394597,22.214923,-58.953723,1015168.525,971.026383,1045.459262,64732.38281,2244.015124,166.452213,3.509242,6.611966,6.711145,6.512788,24.81463,0.997856,2668.852557,1823.263695,2669.352557,2273.236305,22.205569,-58.972329,802544.457,878.824919,913.201753,59871.81641,1774.012741,165.424107,3.074902,6.510105,6.551476,6.468735,37.573675,0.997542,1268.83966,2004.744207,1269.33966,2091.755793,22.18597,-58.952164,1921593.137,1292.60324,1486.607086,135779.8125,4247.653421,172.09575,3.403526,6.537966,6.573431,6.502501,36.446895,0.99864,1423.945374,1785.137033,1424.445374,2311.362967,22.188126,-58.976039,1099175.673,1005.652255,1092.997771,75624.58594,2429.71169,167.87285,3.233728,6.523036,6.545025,6.501047,39.997761,0.998494
lsc1m009-fa04-20181102-0208-e91.fits,144,131230.4063,58425.63811,2458425.638,2018,NaN,2458425.639,NaN,NaN,42,1.369713,4.24667,12,21,32,0.08756,0.265289,0.199783,0.656951,0.294222,0.000147,0.000285,0.000238,0.000579,0.000306,596.881279,929.222798,838.6,1135.038877,961.71431,4820687.689,2093.191764,2022.249129,2061.71274,2022.749129,2034.78726,22.196524,-58.946354,422098.7013,452.389342,683.010357,617.997512,31393.69727,933.042983,162.293106,1641,3.305374,6.603483,6.664109,6.542857,32.348427,0.998155,3336.382337,1995.050768,3336.882337,2101.449232,22.214921,-58.953738,1010738.903,970.058255,1041.936295,60266.32813,2234.223509,166.344231,3.658204,6.678602,6.791362,6.565841,23.235095,0.997598,2668.684,1823.327768,2669.184,2273.172232,22.205569,-58.972329,802722.0592,878.753178,913.478414,57737.96484,1774.405329,162.148046,3.378748,6.580563,6.651829,6.509298,24.342098,0.998924,1268.674679,2004.858614,1269.174679,2091.641386,22.185971,-58.952154,1911315.524,1289.127699,1482.642507,131230.4063,4224.93491,169.835663,3.446785,6.602991,6.632987,6.572995,36.949082,0.998927,1423.715903,1785.178587,1424.215903,2311.321413,22.188126,-58.976038,1095911.202,1003.185611,1092.431141,74392.20313,2422.495624,165.969274,3.311725,6.598969,6.628861,6.569078,38.426862,0.998413
lsc1m009-fa04-20181102-0209-e91.fits,145,148507.625,58425.63891,2458425.639,2018,NaN,2458425.64,NaN,NaN,42,1.372879,4.132578,12,21,32,0.087842,0.265189,0.199747,0.657029,0.294322,0.000147,0.000285,0.000238,0.000578,0.000306,598.491714,931.00407,840.263613,1136.527361,962.505945,4826367.26,2092.734557,2022.377191,2061.478873,2022.877191,2035.021127,22.196525,-58.946353,423958.1477,452.389342,684.109167,619.722945,36372.42578,937.153262,160.710851,1548,3.249364,6.466098,6.560204,6.371991,25.187531,0.997918,3336.562074,1994.856065,3337.062074,2101.643935,22.214922,-58.953729,1011626.34,968.874274,1044.125504,69529.32813,2236.185175,164.105654,3.382843,6.567197,6.740515,6.393879,9.242649,0.996907,2668.778524,1823.06097,2669.278524,2273.43903,22.20557,-58.972329,803546.1473,877.791949,915.41754,62314.14453,1776.226963,160.366873,3.151746,6.465439,6.574856,6.356021,19.652814,0.998088,1268.675788,2004.533024,1269.175788,2091.966976,22.18597,-58.952164,1913704.403,1289.263578,1484.339149,148507.625,4230.215491,166.125685,3.4383,6.473477,6.555568,6.391386,20.072556,0.9989,1423.737341,1784.853025,1424.237341,2311.646975,22.188125,-58.976047,1097490.37,1004.042472,1093.071657,86475.77344,2425.986352,163.346325,3.193965,6.4537,6.518934,6.388465,28.651052,0.9986
lsc1m009-fa04-20181102-0210-e91.fits,146,139678.5313,58425.63972,2458425.64,2018,NaN,2458425.641,NaN,NaN,42,1.376072,4.136417,12,21,32,0.087578,0.264472,0.198988,0.659236,0.294612,0.000147,0.000285,0.000238,0.00058,0.000306,595.892638,928.946794,837.592529,1135.687217,961.664683,4826405.49,2095.234172,2022.266001,2061.819407,2022.766001,2034.680593,22.196523,-58.946357,422688.5326,452.389342,685.191507,616.891086,31604.05469,934.346797,166.257365,1576,3.123526,6.600075,6.672155,6.527994,32.113299,0.997477,3336.56467,1995.217968,3337.06467,2101.282032,22.214922,-58.953729,1009472.569,969.298516,1041.446523,61921.07031,2231.424295,167.758496,3.662793,6.823178,6.959317,6.687039,19.067112,0.997428,2668.705139,1823.440743,2669.205139,2273.059257,22.205568,-58.972327,801005.1592,878.212113,912.086212,60594.03516,1770.610146,165.324574,3.340461,6.62991,6.739648,6.520172,23.391015,0.997664,1268.616022,2004.939678,1269.116022,2091.560322,22.18597,-58.952162,1917593.908,1291.529638,1484.746344,139678.5313,4238.813184,172.765546,3.318769,6.555544,6.584542,6.526546,38.334927,0.998528,1423.666364,1785.277082,1424.166364,2311.222918,22.188125,-58.976043,1098333.854,1005.565166,1092.255272,86919.99219,2427.850861,169.589366,3.103959,6.535752,6.571675,6.49983,36.905692,0.998446
lsc1m009-fa04-20181102-0211-e91.fits,147,136863.3906,58425.64052,2458425.641,2018,NaN,2458425.642,NaN,NaN,42,1.37928,4.174508,12,21,32,0.087646,0.265877,0.199047,0.658039,0.293802,0.000148,0.000286,0.000238,0.00058,0.000306,594.102401,929.091078,835.079739,1133.707383,959.274095,4821829.572,2096.930677,2022.203001,2061.854076,2022.703001,2034.645924,22.196524,-58.946353,422616.1208,452.389342,687.200057,614.982663,31464.99219,934.186731,171.863202,1613,3.222213,6.603101,6.644868,6.561333,38.197345,0.997108,3336.433927,1995.250168,3336.933927,2101.249832,22.214923,-58.953727,1012746.812,971.643958,1042.302382,62219.07031,2238.661962,173.080906,3.649691,6.779144,6.902788,6.655499,19.699321,0.997773,2668.518904,1823.36944,2669.018904,2273.13056,22.205568,-58.972337,800444.1349,880.49552,909.083711,58466.80078,1769.37001,172.169348,3.454807,6.637967,6.72262,6.553315,28.100374,0.997898,1268.576648,2004.911604,1269.076648,2091.588396,22.18597,-58.952164,1913676.815,1291.191199,1482.101811,136863.3906,4230.154509,179.27989,3.175996,6.61146,6.652738,6.570182,33.854309,0.998916,1423.605695,1785.269836,1424.105695,2311.230164,22.188125,-58.976043,1094961.81,1005.275688,1089.215449,82917.32813,2420.397008,175.617178,3.233416,6.601907,6.638132,6.565682,35.91481,0.998762
lsc1m009-fa04-20181102-0212-e91.fits,148,148071.3125,58425.64132,2458425.641,2018,NaN,2458425.642,NaN,NaN,42,1.382529,4.117084,12,21,32,0.087825,0.265447,0.199649,0.657197,0.294063,0.000148,0.000286,0.000239,0.00058,0.000307,593.968083,926.705206,835.434854,1132.245436,958.483061,4814626.356,2096.39649,2022.425609,2061.647378,2022.925609,2034.852622,22.196526,-58.946349,422846.1896,452.389342,687.679711,614.888272,35453.6875,934.695295,173.089673,1622,3.303239,6.554745,6.624512,6.484978,32.205738,0.997571,3336.563815,1994.981478,3337.063815,2101.518522,22.214922,-58.953729,1009942.256,971.902317,1039.139674,64820.68359,2232.462532,176.579933,3.403707,6.6422,6.783321,6.50108,14.029949,0.997683,2668.74979,1823.212182,2669.24979,2273.287818,22.205569,-58.972326,801263.4703,880.684342,909.81914,59297.41016,1771.181139,173.521113,3.114886,6.539021,6.65669,6.421351,21.725348,0.997544,1268.613407,2004.605047,1269.113407,2091.894953,22.18597,-58.952171,1909343.405,1290.119919,1479.973587,148071.3125,4220.575569,179.371269,3.379308,6.509159,6.544396,6.473921,34.726051,0.999049,1423.707496,1784.974082,1424.207496,2311.525918,22.188126,-58.976048,1094077.225,1005.121791,1088.502145,82096.28125,2418.441646,176.831113,3.209773,6.494609,6.531199,6.458019,33.021411,0.99923
lsc1m009-fa04-20181102-0213-e91.fits,149,127735.2656,58425.64213,2458425.642,2018,NaN,2458425.643,NaN,NaN,42,1.385809,4.36854,12,21,32,0.087601,0.264724,0.199662,0.659118,0.293634,0.000147,0.000285,0.000239,0.000581,0.000306,594.952703,927.873359,836.64477,1133.9374,959.320401,4818115.618,2094.990874,2022.446838,2061.671747,2022.946838,2034.828253,22.196525,-58.94634,422073.9718,452.389342,685.275011,615.919105,29441.41602,932.988319,167.595551,1575,3.579302,6.700343,6.822597,6.578089,30.428703,0.994389,3336.59603,1994.972407,3337.09603,2101.527593,22.214922,-58.953724,1008498.596,969.332826,1040.404873,56923.38281,2229.271343,171.100037,3.71251,6.786644,7.01529,6.557997,15.949701,0.993715,2668.759788,1823.173414,2669.259788,2273.326586,22.205569,-58.972325,801889.6514,880.08736,911.147788,51399.33203,1772.565303,168.778271,3.371941,6.699568,6.851704,6.547432,23.837548,0.995455,1268.798602,2004.655713,1269.298602,2091.844287,22.185971,-58.952159,1914092.631,1291.009683,1482.632281,127735.2656,4231.073664,174.174337,3.591807,6.668962,6.742629,6.595295,33.660612,0.996718,1423.791002,1784.938485,1424.291002,2311.561515,22.188126,-58.976046,1093634.739,1004.052225,1089.22097,71902.78125,2417.463537,171.09216,3.470053,6.654938,6.735251,6.574625,34.07422,0.995796
lsc1m009-fa04-20181102-0214-e91.fits,150,128148.6719,58425.64293,2458425.643,2018,NaN,2458425.644,NaN,NaN,42,1.389132,4.311296,12,21,32,0.087826,0.264655,0.199754,0.659462,0.293392,0.000147,0.000285,0.000239,0.000582,0.000306,595.738665,927.405057,836.780461,1133.793876,958.433168,4814812.466,2094.130114,2022.318534,2061.581799,2022.818534,2034.918201,22.196525,-58.946356,422864.2696,452.389342,685.573782,616.803444,30224.11328,934.735261,166.501982,1525,3.505642,6.645224,6.670767,6.619681,38.465842,0.998844,3336.478843,1994.99762,3336.978843,2101.50238,22.214922,-58.953727,1007596.891,969.033158,1039.796092,59379.73438,2227.278136,169.993617,3.551424,6.730973,6.819775,6.64217,12.351092,0.999157,2668.542549,1823.051963,2669.042549,2273.448037,22.205568,-58.972344,801646.623,879.58841,911.388343,54465.16016,1772.028093,167.615217,3.189606,6.620161,6.670343,6.569978,31.809079,0.998836,1268.689137,2004.738136,1269.189137,2091.761864,22.185971,-58.952157,1913382.012,1290.282222,1482.917442,128148.6719,4229.50285,174.210681,3.504642,6.651031,6.678474,6.623588,33.128324,0.99958,1423.742549,1785.008651,1424.242549,2311.491349,22.188127,-58.976046,1092186.941,1003.91817,1087.924268,70170.15625,2414.2632,170.909897,3.436624,6.61214,6.656613,6.567667,27.104689,0.999471
lsc1m009-fa04-20181102-0215-e91.fits,151,141888.0938,58425.64374,2458425.644,2018,NaN,2458425.645,NaN,NaN,42,1.39247,4.191151,12,21,32,0.087817,0.265419,0.198871,0.658951,0.29393,0.000148,0.000286,0.000238,0.000582,0.000307,595.118996,927.520872,834.705799,1133.039571,958.702364,4819738.097,2097.515616,2022.505665,2061.625592,2023.005665,2034.874408,22.196526,-58.946354,423255.5769,452.389342,686.944839,616.142014,35052.78125,935.60024,172.610047,1592,3.256628,6.452829,6.517346,6.388312,29.913333,0.998417,3336.611087,1994.996023,3337.111087,2101.503977,22.214923,-58.953734,1010931.523,971.877779,1040.183802,63736.99609,2234.649293,174.790221,3.501819,6.554094,6.69203,6.416159,10.501788,0.997969,2668.772039,1823.165136,2669.272039,2273.334864,22.205569,-58.972337,799507.8487,879.803203,908.73487,58430.6875,1767.300363,172.28549,3.286378,6.472748,6.575067,6.370429,15.578244,0.998636,1268.792003,2004.671802,1269.292003,2091.828198,22.18597,-58.952164,1914445.075,1292.084605,1481.671609,141888.0938,4231.852736,179.191675,3.365876,6.482373,6.49721,6.467536,38.922411,0.999527,1423.895941,1785.014783,1424.395941,2311.485217,22.188126,-58.976047,1094853.65,1005.728114,1088.617922,76512.03906,2420.157921,176.924184,3.23376,6.472337,6.496758,6.447916,37.36985,0.999178
lsc1m009-fa04-20181102-0216-e91.fits,152,137700.0938,58425.64455,2458425.645,2018,NaN,2458425.646,NaN,NaN,42,1.395855,4.216677,12,21,32,0.087967,0.265242,0.200112,0.657379,0.293628,0.000148,0.000286,0.000239,0.00058,0.000306,595.555973,926.633081,836.840997,1132.535024,958.047609,4813241.065,2095.281449,2022.551461,2061.794475,2023.051461,2034.705525,22.196527,-58.946338,423405.1399,452.389342,686.633097,616.639573,31872.75781,935.930846,171.662088,1602,3.408399,6.658818,6.743112,6.574524,31.955992,0.996686,3336.543146,1994.934687,3337.043146,2101.565313,22.214921,-58.953742,1009035.417,971.214092,1038.942315,61149.96094,2230.457978,174.709362,3.543698,6.695363,6.819349,6.571378,19.957052,0.99767,2668.879523,1823.268935,2669.379523,2273.231065,22.20557,-58.972327,802580.7462,880.356304,911.654454,55644.25391,1774.092958,172.450573,3.348889,6.62161,6.737139,6.506081,25.204075,0.997004,1268.791725,2004.857025,1269.291725,2091.642975,22.185971,-58.952148,1909113.339,1289.592101,1480.400925,137700.0938,4220.067011,178.528313,3.380947,6.550189,6.58421,6.516168,38.608179,0.997796,1423.892358,1785.143953,1424.392358,2311.356047,22.188127,-58.976035,1092511.563,1004.426468,1087.696907,74327.61719,2414.980772,175.727213,3.2103,6.535298,6.57606,6.494535,37.952237,0.997376
lsc1m009-fa04-20181102-0217-e91.fits,153,129847.1875,58425.64535,2458425.645,2018,NaN,2458425.646,NaN,NaN,42,1.399271,4.252256,12,21,32,0.090489,0.264125,0.198926,0.657536,0.296085,0.000149,0.000285,0.000238,0.00058,0.000308,606.292601,926.490229,834.919983,1133.226706,961.118694,4819238.042,2096.563858,2022.233947,2061.652939,2022.733947,2034.847061,22.196525,-58.94635,436088.0859,452.389342,693.7991,628.550953,31542.31445,963.966312,170.370436,1552,3.306055,7.111287,7.102985,7.119589,45.428292,0.975607,3336.459474,1994.986686,3336.959474,2101.513314,22.214923,-58.953735,1006927.645,969.595754,1038.502532,60594.23828,2225.798779,173.8079,3.528262,6.746835,6.885558,6.608113,25.774793,0.99563,2668.597835,1823.195519,2669.097835,2273.304481,22.205569,-58.972332,799608.901,879.708508,908.947559,55935.51953,1767.523738,171.204019,3.25885,6.627941,6.683974,6.571909,37.305507,0.995941,1268.524315,2004.699004,1269.024315,2091.800996,22.185971,-58.952159,1911766.75,1290.644253,1481.249961,129847.1875,4225.932337,177.028674,3.658471,6.68205,6.691571,6.67253,43.667563,0.996244,1423.593727,1784.948071,1424.093727,2311.551929,22.188126,-58.97605,1100934.746,1007.876202,1092.331324,73927.26563,2433.600096,174.115344,3.292964,6.677284,6.694142,6.660426,42.901327,0.995241
lsc1m009-fa04-20181102-0218-e91.fits,154,122023.8828,58425.64616,2458425.646,2018,NaN,2458425.647,NaN,NaN,42,1.402715,4.41751,12,21,32,0.087526,0.264756,0.200393,0.657497,0.293739,0.000148,0.000286,0.00024,0.000581,0.000307,591.549053,925.419651,836.23891,1130.781238,956.233212,4803504.033,2094.139586,2022.471128,2061.71202,2022.971128,2034.78798,22.196525,-58.94635,420432.6866,452.389342,686.690308,612.259532,28319.58789,929.360282,173.631144,1544,3.623879,6.777412,6.879782,6.675042,26.114321,0.997569,3336.522731,1995.060055,3337.022731,2101.439945,22.214922,-58.953729,1005533.984,969.051969,1037.647119,54266.625,2222.71811,174.873888,3.674752,6.910926,7.04059,6.781262,11.420238,0.998343,2668.851486,1823.27576,2669.351486,2273.22424,22.20557,-58.972329,801894.2407,880.081131,911.159451,50345.25,1772.575448,172.085511,3.465217,6.766055,6.89782,6.63429,17.362515,0.997756,1268.784787,2004.714772,1269.284787,2091.785228,22.18597,-58.952168,1905456.609,1289.290976,1477.910452,122023.8828,4211.983864,178.971523,3.60848,6.81392,6.86185,6.765989,30.065549,0.999202,1423.902728,1785.048531,1424.402728,2311.451469,22.188126,-58.976051,1090619.199,1004.761099,1085.451258,67782.71875,2410.797731,178.015144,3.462968,6.760019,6.81855,6.701487,26.607757,0.999164
lsc1m009-fa04-20181102-0219-e91.fits,155,116254.2734,58425.64697,2458425.647,2018,NaN,2458425.648,NaN,NaN,42,1.406206,4.632832,12,21,32,0.087758,0.265804,0.200497,0.655746,0.29359,0.000148,0.000287,0.00024,0.000581,0.000307,591.476106,925.593343,834.288575,1129.331365,954.990296,4803111.665,2096.543305,2022.461878,2061.69304,2022.961878,2034.80696,22.19653,-58.946325,421511.2021,452.389342,688.482453,612.232309,26700.41602,931.744325,176.96212,1503,3.706232,6.883276,6.997308,6.769244,21.442713,0.997956,3336.647928,1995.029946,3337.147928,2101.470054,22.214915,-58.953639,1008596.036,971.340986,1038.354245,50900.94531,2229.486732,179.242083,3.969574,7.065041,7.207569,6.922513,18.077781,0.997505,2668.759386,1823.169833,2669.259386,2273.330167,22.205568,-58.972265,802175.8797,882.68038,908.795412,48779.34766,1773.198007,177.815374,3.605486,6.886166,7.020456,6.751875,14.011101,0.998049,1268.724069,2004.703822,1269.224069,2091.796178,22.185982,-58.952173,1902236.49,1289.027021,1475.714984,116254.2734,4204.865837,183.411041,3.716015,6.838226,6.892751,6.7837,31.311117,0.998798,1423.685737,1784.939291,1424.185737,2311.560709,22.188136,-58.976042,1090103.259,1005.6218,1084.009176,65220.86719,2409.657253,180.767487,3.749344,6.875487,6.938969,6.812006,31.957774,0.998237
lsc1m009-fa04-20181102-0220-e91.fits,156,133257.625,58425.64778,2458425.648,2018,NaN,2458425.649,NaN,NaN,42,1.409713,4.328023,12,21,32,0.087749,0.265253,0.199,0.658282,0.294361,0.000148,0.000287,0.000239,0.000582,0.000308,592.398275,924.72304,833.200053,1131.115214,957.190327,4813022.974,2098.580147,2022.44947,2061.640969,2022.94947,2034.859031,22.196529,-58.946323,422338.5347,452.389342,688.736938,613.207324,32696.4082,933.573131,178.861951,1567,3.441505,6.611439,6.677492,6.545386,28.448965,0.998662,3336.528991,1994.931422,3337.028991,2101.568578,22.214914,-58.953636,1009023.372,973.361077,1036.6383,61336.57813,2230.431352,180.582776,3.498847,6.727358,6.905496,6.54922,13.897617,0.996421,2668.804968,1823.205798,2669.304968,2273.294202,22.205569,-58.972251,798823.9564,880.62077,907.114599,55919.41797,1765.788629,178.253759,3.285714,6.597031,6.7043,6.489763,20.909685,0.998097,1268.799688,2004.677281,1269.299688,2091.822719,22.185982,-58.952171,1910607.139,1291.209372,1479.703587,133257.625,4223.369035,183.947986,3.428055,6.650309,6.724277,6.576341,17.876943,0.999249,1423.843213,1784.944214,1424.343213,2311.555786,22.188137,-58.976038,1094568.506,1006.922174,1087.0438,73198.46875,2419.527615,181.539593,3.353164,6.627532,6.713663,6.541402,21.947505,0.998699
