Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,RA_T1,DEC_T1
lsc1m005-fa15-20190226-0412-e91.fits,0,58541.84059,2458541.840593,2019,NaN,2458541.844602,NaN,NaN,2019,13.195562,13.112987,1.4,8,32,48,0.05842,0.501312,0.164977,0.176236,0.092899,0.218809,0.123735,0.000165,0.000591,0.000274,0.000285,0.000206,0.000324,0.000236,353.034599,848.605534,601.66849,619.321269,449.99729,675.747223,524.94262,3106811.813,1773.255753,1630.07916,1487.645432,1630.57916,1543.854568,181499.9459,540.198191,503.568592,360.427455,2427.768555,335.987697,103.469134,3444,10.810521,9.169232,9.017185,9.321279,58.616338,0.99475,1466.988089,1524.591164,1467.488089,1506.908836,1037414.076,969.868782,1069.643745,14323.38281,1920.432341,107.746516,11.080027,9.120896,9.002368,9.239423,60.78278,0.997536,1619.689693,1934.705458,1620.189693,1096.794542,439968.476,679.489115,647.498931,5696.979004,814.457515,105.311309,11.722664,9.215281,9.154445,9.276116,53.060914,0.997739,1822.900393,1968.5847,1823.400393,1062.9153,465494.213,694.440531,670.315444,5874.69043,861.710056,105.427412,11.772388,9.322452,9.052428,9.592475,66.806832,0.992959,1128.185639,1489.457917,1128.685639,1542.042083,264086.0902,565.713039,466.819875,3448.949219,488.868891,104.070054,11.362857,9.164783,9.125761,9.203804,52.044647,0.998776,2021.887661,1729.650114,2022.387661,1301.849886,557755.6956,746.599413,747.061525,7889.067871,1032.501969,107.116433,11.302878,9.141446,8.900677,9.382216,62.301695,0.991408,1852.458481,2154.142372,1852.958481,877.357628,342093.2626,618.381336,553.207613,4745.304688,633.273618,103.969917,11.262482,9.273453,8.997285,9.54962,63.364505,0.990098,10.243483,-47.216795
lsc1m005-fa15-20190226-0413-e91.fits,0,58541.84119,2458541.841189,2019,NaN,2458541.845198,NaN,NaN,2019,12.9894,13.170385,1.4,8,32,48,0.059141,0.497411,0.166704,0.177257,0.093084,0.219012,0.123023,0.000166,0.000587,0.000276,0.000286,0.000207,0.000324,0.000235,356.013942,847.549561,604.405693,620.746572,449.950362,676.068601,523.067731,3110024.107,1775.400723,1629.93089,1487.497465,1630.43089,1544.002535,183929.4991,544.937608,505.853415,363.602367,2670.905518,337.523959,102.215102,3453,10.703021,9.201772,8.97015,9.433393,66.448488,0.994537,1466.789539,1524.461305,1467.289539,1507.038695,1033090.416,968.474546,1066.719224,15025.5,1895.795775,106.607975,11.274028,9.175305,8.926784,9.423825,67.227172,0.994026,1619.330742,1934.521518,1619.830742,1096.978482,444375.5726,682.576301,651.026958,5709.711426,815.461377,105.494113,10.928421,9.164821,9.060072,9.269571,60.008462,0.997913,1822.710394,1968.426127,1823.210394,1063.073873,468268.8496,696.616942,672.204222,6258.529297,859.307272,105.025585,11.740153,9.3104,9.07311,9.54769,64.221868,0.993287,1127.941209,1489.352596,1128.441209,1542.147404,264841.2502,567.388053,466.772694,3888.560303,486.002886,103.634712,10.892936,9.083715,9.004779,9.162651,60.596549,0.998874,2021.675615,1729.439438,2022.175615,1302.060562,558757.3941,747.446086,747.555448,7865.745117,1025.360308,106.790446,11.551626,9.197162,8.984601,9.409723,59.961087,0.991422,1852.242171,2154.06311,1852.742171,877.43689,340690.6251,618.315743,550.997818,4506.385742,625.191985,103.961528,10.640051,9.249421,8.893772,9.605069,69.704815,0.989775,10.243486,-47.216809
lsc1m005-fa15-20190226-0414-e91.fits,0,58541.84178,2458541.841784,2019,NaN,2458541.845793,NaN,NaN,2019,13.17089,13.055968,1.4,8,32,48,0.058452,0.49901,0.16522,0.176555,0.093913,0.219427,0.122914,0.000166,0.000589,0.000275,0.000285,0.000208,0.000325,0.000235,352.946525,846.738454,601.654637,619.128186,452.033143,675.393203,522.078379,3092803.988,1767.769495,1630.187468,1488.331154,1630.687468,1543.168846,180781.8429,535.510572,501.676503,360.355412,2362.453613,337.587813,102.806538,3284,11.103223,9.192858,9.086621,9.299095,55.864665,0.996104,1467.054938,1525.264011,1467.554938,1506.235989,1029572.355,965.674988,1066.168605,13468.54297,1922.599494,106.672725,11.109521,9.183903,9.051116,9.316689,59.950478,0.996636,1619.676041,1935.140511,1620.176041,1096.359489,438536.9406,677.114157,647.655844,5577.75293,818.913694,104.354895,11.519811,9.243189,9.274856,9.211521,41.380492,0.997043,1822.90833,1969.183419,1823.40833,1062.316581,464109.9255,692.431531,670.261109,5888.954102,866.668091,104.880377,11.6987,9.281574,9.09726,9.465889,59.557456,0.993342,1128.163635,1489.952205,1128.663635,1541.547795,265517.6837,565.937447,469.164366,3642.094727,495.821553,102.80999,11.078479,9.107983,9.22321,8.992755,29.234357,0.99766,2021.888475,1730.219727,2022.388475,1301.280273,556528.2023,745.155646,746.861686,7687.615234,1039.247834,106.189537,11.275855,9.154893,8.915793,9.393994,60.790374,0.990065,1852.429642,2154.719403,1852.929642,876.780597,338538.8809,615.624615,549.911216,4483.33252,632.17964,103.580874,11.42124,9.311117,9.022335,9.599899,64.633762,0.990414,10.243483,-47.216796
lsc1m005-fa15-20190226-0415-e91.fits,0,58541.84238,2458541.842379,2019,NaN,2458541.846388,NaN,NaN,2019,13.098582,13.089014,1.4,8,32,48,0.058756,0.501522,0.164445,0.176299,0.093606,0.219164,0.123006,0.000165,0.00059,0.000273,0.000284,0.000207,0.000324,0.000235,355.467811,850.133451,601.793174,620.738988,453.046307,677.439901,524.315952,3112206.98,1773.035776,1630.352805,1488.062257,1630.852805,1543.437743,182860.7992,538.224827,503.764064,362.988971,2597.158936,339.747983,102.604449,3434,10.614182,9.134082,8.987496,9.280669,58.780686,0.995191,1467.27509,1524.971417,1467.77509,1506.528583,1039505.315,970.127,1071.514673,15133.03613,1931.35891,106.114312,10.750078,9.135868,9.01607,9.255666,57.162911,0.995948,1619.880773,1934.883224,1620.380773,1096.616776,439511.8421,678.854161,647.431904,6577.189453,816.595259,105.801416,11.728209,9.172181,9.118692,9.22567,49.5311,0.994517,1823.097914,1968.778269,1823.597914,1062.721731,466445.9613,694.209219,671.909777,6598.745605,866.637765,104.591971,11.345397,9.241513,8.935256,9.547771,68.992485,0.992059,1128.361731,1489.748575,1128.861731,1541.751425,266386.5697,566.568112,470.175719,4024.837158,494.935492,103.164327,11.133781,9.106616,9.138205,9.075027,39.798401,0.998524,2022.116942,1729.853247,2022.616942,1301.646753,559468.1595,746.883352,749.070331,8243.841797,1039.469254,106.23321,11.12952,9.237688,8.985848,9.489528,59.519239,0.987401,1852.675835,2154.535526,1853.175835,876.964474,340889.1321,617.175735,552.337224,5069.555176,633.358246,103.732832,11.818019,9.225316,8.879894,9.570738,68.591595,0.989607,10.243482,-47.216803
lsc1m005-fa15-20190226-0416-e91.fits,0,58541.84297,2458541.842972,2019,NaN,2458541.846981,NaN,NaN,2019,13.116565,13.063002,1.4,8,32,48,0.058497,0.501874,0.163207,0.176595,0.093764,0.220464,0.122425,0.000166,0.000592,0.000273,0.000285,0.000207,0.000325,0.000235,353.411991,848.243377,598.554716,620.056479,452.551371,677.400805,521.840934,3098087.366,1768.888209,1630.358622,1488.218344,1630.858622,1543.281656,181228.8481,536.087702,502.249391,360.834381,2321.077881,338.058208,102.256855,3411,10.60974,9.157616,9.009078,9.306155,59.707854,0.99564,1467.271807,1525.022854,1467.771807,1506.477146,1035272.502,968.325549,1069.136823,14316.4707,1931.162566,106.266345,10.737235,9.188447,9.126158,9.250736,53.844812,0.998009,1619.983103,1935.022533,1620.483103,1096.477467,434686.4157,675.43476,643.565362,6328.816406,810.849445,104.671331,11.615238,9.14184,9.087018,9.196661,51.694726,0.997318,1823.158341,1968.963278,1823.658341,1062.536722,464990.9456,692.645836,671.325693,6650.470703,867.378498,104.012432,11.198599,9.256706,8.986901,9.52651,65.035058,0.991813,1128.52901,1489.787517,1129.02901,1541.712483,265587.1037,565.432375,469.70622,3794.140137,495.417266,102.671154,11.522704,9.141535,9.221648,9.061421,30.351594,0.998717,2022.20205,1729.987499,2022.70205,1301.512501,559636.6272,746.690391,749.489526,8349.474609,1043.927375,106.146271,10.951006,9.167144,8.976678,9.357611,58.36091,0.991467,1852.743392,2154.648569,1853.243392,876.851431,337913.7717,614.882467,549.558313,4544.51416,630.333004,103.620733,12.082851,9.264186,8.912457,9.615915,71.132897,0.990808,10.243481,-47.216785
lsc1m005-fa15-20190226-0417-e91.fits,0,58541.84357,2458541.843566,2019,NaN,2458541.847575,NaN,NaN,2019,13.467408,13.09931,1.4,8,32,48,0.058469,0.500924,0.16461,0.176784,0.093682,0.218692,0.123066,0.000165,0.00059,0.000274,0.000285,0.000207,0.000323,0.000235,353.876609,848.858408,601.33532,620.893659,452.358988,676.144593,524.164894,3105862.436,1771.539656,1630.326419,1488.403717,1630.826419,1543.096283,181597.9949,539.071886,502.60515,361.313439,2281.234619,336.871574,101.931148,3495,11.29453,9.235906,9.158048,9.313765,56.95418,0.99827,1467.241841,1525.165494,1467.741841,1506.334506,1036562.67,969.209176,1069.493249,13229.49707,1922.865386,106.127006,11.173676,9.246723,9.156082,9.337363,57.24084,0.997762,1619.779854,1935.096044,1620.279854,1096.403956,438994.1776,678.515503,646.992111,5774.468262,814.351831,104.449177,11.749539,9.208325,9.168436,9.248215,50.351336,0.997824,1822.997837,1969.087065,1823.497837,1062.412935,466582.1922,694.029869,672.2797,6201.238281,865.528706,103.54703,11.841172,9.278685,9.105363,9.452008,62.096593,0.995584,1128.346733,1489.875123,1128.846733,1541.624877,266039.5135,566.706135,469.448798,3593.672852,493.513983,102.931541,11.377949,9.147357,9.201876,9.092838,31.687117,0.999293,2021.953252,1730.172899,2022.453252,1301.327101,557342.068,745.623349,747.48473,7466.791992,1033.891921,105.944162,11.504717,9.216176,9.064697,9.367655,56.429189,0.992843,1852.552861,2154.622773,1853.052861,876.877227,340341.8141,616.291778,552.241367,4467.013184,631.347735,102.54919,12.21371,9.384076,9.083447,9.684704,67.196638,0.991629,10.243485,-47.216794
lsc1m005-fa15-20190226-0418-e91.fits,0,58541.84416,2458541.844164,2019,NaN,2458541.848173,NaN,NaN,2019,13.233366,13.072769,1.4,8,32,48,0.057876,0.502661,0.163814,0.176279,0.093912,0.218997,0.122795,0.000165,0.000592,0.000273,0.000284,0.000207,0.000324,0.000235,351.413586,849.608913,600.449931,620.027845,453.524622,676.899008,523.631152,3102060.559,1768.665031,1630.300256,1488.321764,1630.800256,1543.178236,179534.9462,536.889693,500.533721,358.687015,2317.107666,334.398199,101.409434,3434,10.743142,9.150257,9.003559,9.296955,62.545794,0.996891,1467.237251,1525.100742,1467.737251,1506.399258,1037682.273,968.741734,1071.165035,13181.61914,1932.766239,104.87763,10.994659,9.205628,9.061194,9.350062,63.083066,0.997174,1619.987983,1935.071405,1620.487983,1096.428595,436634.5017,676.09975,645.81373,5809.855469,813.266687,103.896812,11.775615,9.182852,9.103253,9.262451,55.116439,0.997487,1823.14566,1969.092727,1823.64566,1062.407273,464880.1315,692.722852,671.091087,5946.228027,865.876432,103.283518,11.441615,9.25817,9.047003,9.469336,64.133142,0.99458,1128.452682,1489.79108,1128.952682,1541.70892,266311.5736,565.722932,470.745587,3757.644287,496.026608,101.731087,11.253842,9.133153,9.243492,9.022814,15.831289,0.999194,2022.186049,1730.10011,2022.686049,1301.39989,557294.923,744.577281,748.471565,7703.478516,1038.006373,104.3602,10.930651,9.17681,9.035549,9.318071,56.902038,0.994184,1852.716185,2154.60892,1853.216185,876.89108,339257.1561,615.062484,551.581611,4598.30957,631.893591,101.731919,12.02663,9.320438,8.996721,9.644156,67.541104,0.9904,10.243481,-47.216767
lsc1m005-fa15-20190226-0419-e91.fits,0,58541.84476,2458541.844759,2019,NaN,2458541.848768,NaN,NaN,2019,12.890355,13.08287,1.4,8,32,48,0.058242,0.501899,0.163666,0.176751,0.092932,0.220439,0.122739,0.000165,0.00059,0.000272,0.000284,0.000206,0.000325,0.000234,353.743509,850.826449,601.377252,622.122966,451.87305,679.264378,524.232911,3112611.455,1771.695549,1630.454631,1487.973923,1630.954631,1543.526077,181284.5768,537.719647,501.97878,361.139921,2633.986572,337.135862,101.413765,3372,10.500718,9.083012,8.899769,9.266255,59.932791,0.99344,1467.405085,1524.831973,1467.905085,1506.668027,1040161.289,969.997902,1072.333546,15079.13672,1934.393312,104.554232,10.645726,9.103283,8.917383,9.289183,60.650486,0.993825,1620.114783,1934.947739,1620.614783,1096.552261,437779.7681,676.845144,646.794576,6496.822754,814.141292,102.772,11.451703,9.08282,9.071784,9.093857,46.094397,0.995951,1823.308085,1968.783489,1823.808085,1062.716511,467522.6791,694.069846,673.59601,6325.618164,869.454337,102.90612,11.022431,9.23663,8.8744,9.59886,68.181595,0.988291,1128.653367,1489.641202,1129.153367,1541.858798,264664.6236,564.530756,468.822328,3870.005859,492.198165,101.489762,11.187162,9.015154,9.016777,9.013531,44.772054,0.997953,2022.255909,1729.786324,2022.755909,1301.713676,562209.1769,748.138631,751.477271,8612.336914,1045.543305,104.957029,10.86031,9.160953,8.867199,9.454706,61.051719,0.985468,1852.834853,2154.427726,1853.334853,877.072274,340273.9183,616.238999,552.178487,4675.463379,632.80916,102.0949,11.331071,9.235734,8.773514,9.697955,70.956242,0.983908,10.243481,-47.216784
lsc1m005-fa15-20190226-0420-e91.fits,0,58541.84535,2458541.845353,2019,NaN,2458541.849362,NaN,NaN,2019,13.155847,13.132558,1.4,8,32,48,0.058628,0.501586,0.164636,0.176419,0.093301,0.219529,0.122697,0.000166,0.000592,0.000274,0.000285,0.000207,0.000325,0.000235,353.280437,846.862098,599.835239,618.39335,450.153692,675.176499,521.399986,3089942.66,1767.401087,1630.31032,1488.106694,1630.81032,1543.393306,181155.8411,541.811893,502.20372,360.721823,2304.813721,334.35191,100.470907,3415,10.76851,9.168152,8.951747,9.384557,66.512715,0.995218,1467.237573,1524.857456,1467.737573,1506.642544,1032156.593,966.831793,1067.565837,14320.18262,1905.009112,103.91892,10.945312,9.21482,9.041601,9.388039,62.484975,0.9957,1619.975648,1934.90992,1620.475648,1096.59008,436802.2321,676.777219,645.415093,5906.808594,806.187974,102.680538,11.684583,9.167126,9.105098,9.229153,51.226853,0.996063,1823.149493,1968.902606,1823.649493,1062.597394,463375.6564,692.225403,669.399959,6257.968262,855.233454,102.084009,11.38714,9.258048,8.969512,9.546585,65.383833,0.990906,1128.414495,1489.707449,1128.914495,1541.792551,263690.8142,564.553159,467.078804,3765.075195,486.683326,100.747574,11.217065,9.076977,9.089493,9.064462,42.889612,0.998596,2022.163673,1730.034199,2022.663673,1301.465801,556223.7808,744.902763,746.706562,7745.440918,1026.599431,104.276695,11.218425,9.186677,8.99353,9.379825,58.249039,0.991126,1852.728816,2154.544063,1853.228816,876.955937,337693.5831,614.930142,549.157636,4595.455566,623.267203,101.517752,11.979542,9.283822,8.897473,9.67017,69.122985,0.987596,10.243481,-47.216798
lsc1m005-fa15-20190226-0421-e91.fits,0,58541.84595,2458541.845950,2019,NaN,2458541.849959,NaN,NaN,2019,13.57649,13.160945,1.4,8,32,48,0.058312,0.497969,0.165028,0.177658,0.094551,0.218353,0.122912,0.000166,0.00059,0.000275,0.000287,0.000209,0.000325,0.000236,350.854909,843.946687,599.116187,618.832863,452.245336,672.255907,520.384149,3081292.999,1766.671061,1629.8697,1488.395505,1630.3697,1543.104495,179676.0284,544.156784,501.640451,358.176913,2248.352783,330.191654,100.600673,3393,11.249942,9.236293,9.158187,9.3144,53.037333,0.99627,1466.804857,1525.292357,1467.304857,1506.207643,1024312.402,964.205459,1062.338314,13780.72168,1882.384696,104.894486,11.815239,9.244615,9.072675,9.416555,63.379114,0.996139,1619.2468,1935.19195,1619.7468,1096.30805,436469.9229,676.922153,644.785994,5912.975586,802.103247,103.093949,11.137215,9.281634,9.29236,9.270908,43.381902,0.998324,1822.622947,1969.249809,1823.122947,1062.250191,464835.5065,693.463778,670.309714,6650.836914,854.23084,102.26106,12.108455,9.300407,9.099414,9.5014,62.50457,0.994329,1127.913319,1489.964238,1128.413319,1541.535762,266172.7093,566.896124,469.526423,3668.72583,489.147094,101.371024,11.721179,9.175268,9.203828,9.146708,39.763318,0.998827,2021.651449,1730.340256,2022.151449,1301.159744,552228.6249,743.178341,743.0634,7862.624023,1014.833668,104.40139,11.935142,9.262058,9.006187,9.517929,61.958649,0.99021,1852.171818,2154.723581,1852.671818,876.776419,337273.8335,615.332103,548.116752,4512.924316,619.810032,101.917638,11.912413,9.307822,8.978817,9.636827,71.177217,0.992049,10.243485,-47.21681
lsc1m005-fa15-20190226-0422-e91.fits,0,58541.84655,2458541.846547,2019,NaN,2458541.850556,NaN,NaN,2019,13.440801,13.166516,1.4,8,32,48,0.057769,0.495784,0.166946,0.177279,0.093953,0.219148,0.122664,0.000166,0.000587,0.000277,0.000286,0.000208,0.000325,0.000236,348.731788,844.01757,602.496264,618.786202,451.07111,673.520664,520.49231,3086087.299,1768.063463,1629.613979,1488.234046,1630.113979,1543.265954,178280.6683,544.617506,500.918433,355.907582,2405.814453,327.350235,101.425374,3435,11.499262,9.243485,9.06939,9.417581,61.532045,0.995236,1466.483374,1525.185554,1466.983374,1506.314446,1022896.211,963.677325,1061.450949,14351.97656,1878.191943,104.419483,11.695054,9.17782,9.002228,9.353412,62.460377,0.995535,1619.020843,1935.025069,1619.520843,1096.474931,441502.5574,680.258003,649.022217,6081.078613,810.66538,103.22434,10.926696,9.231664,9.110611,9.352718,56.84138,0.995739,1822.518507,1969.097107,1823.018507,1062.402893,464713.9448,693.457059,670.14091,6265.765625,853.284993,102.98734,11.775048,9.257057,9.060494,9.45362,60.910017,0.993518,1127.570642,1489.886218,1128.070642,1541.613782,265045.5192,566.12596,468.174113,3694.984863,486.663606,101.580988,11.349546,9.13675,9.126275,9.147225,46.943498,0.998856,2021.482104,1730.206557,2021.982104,1301.293443,554739.5845,744.918831,744.698028,7562.543945,1018.585665,104.809438,11.813829,9.219654,8.992688,9.446619,63.123396,0.993074,1852.064278,2154.581688,1852.564278,876.918312,337189.4817,615.091954,548.193615,4965.348145,619.130818,101.623091,11.449686,9.267258,8.873111,9.661404,70.468525,0.988042,10.243485,-47.216798
lsc1m005-fa15-20190226-0423-e91.fits,0,58541.84714,2458541.847143,2019,NaN,2458541.851152,NaN,NaN,2019,13.48736,13.124612,1.4,8,32,48,0.058118,0.498238,0.164701,0.17687,0.094379,0.219423,0.123056,0.000166,0.000589,0.000275,0.000286,0.000208,0.000325,0.000236,350.735394,845.573208,599.742037,618.762207,452.73581,674.615863,521.657187,3088247.956,1767.412249,1630.036051,1488.479292,1630.536051,1543.020708,179482.7641,541.156454,501.317523,358.022123,2353.516113,331.665201,101.244067,3353,11.180156,9.217559,9.095667,9.339451,57.018003,0.995785,1466.917258,1525.384363,1467.417258,1506.115637,1026994.177,964.753903,1064.514146,14399.89941,1897.776824,104.848125,11.450712,9.24573,9.081806,9.409654,61.024475,0.995537,1619.580107,1935.140048,1620.080107,1096.359952,436710.3667,676.688902,645.363572,5890.539551,806.994656,103.50069,11.638226,9.256616,9.252601,9.26063,45.390339,0.995947,1822.804242,1969.203045,1823.304242,1062.296955,464127.0764,692.768531,669.959815,6520.189453,857.657842,103.077291,11.970937,9.267227,9.06692,9.467533,61.268823,0.993546,1128.020271,1489.974774,1128.520271,1541.525226,266330.9731,566.654442,470.005974,3704.875,492.151523,101.710468,11.457022,9.127582,9.218891,9.036274,31.570432,0.998039,2021.815746,1730.265509,2022.315746,1301.234491,555699.2537,744.877536,746.027671,7763.672363,1026.873558,105.18548,11.633616,9.2489,9.052797,9.445003,59.913442,0.992738,1852.410507,2154.73374,1852.910507,876.76626,338386.1088,615.808456,549.498964,4454.774414,625.301807,102.318668,11.640051,9.359091,9.053665,9.664517,64.21032,0.988992,10.243485,-47.216788
lsc1m005-fa15-20190226-0424-e91.fits,0,58541.84774,2458541.847737,2019,NaN,2458541.851746,NaN,NaN,2019,13.633,13.179871,1.4,8,32,48,0.058427,0.497941,0.165272,0.176925,0.094557,0.219477,0.122409,0.000166,0.000589,0.000275,0.000286,0.000209,0.000326,0.000235,351.288182,844.729326,600.150853,618.322933,452.110746,674.098228,519.871136,3089965.135,1770.142166,1629.912967,1488.283192,1630.412967,1543.216808,180537.3013,545.722886,503.415163,358.625076,2317.698975,330.822302,102.118641,3461,11.402723,9.291363,9.129258,9.453469,62.068072,0.996136,1466.812964,1525.211776,1467.312964,1506.288224,1027156.738,965.904376,1063.41452,12715.7793,1882.194727,105.867512,11.860612,9.241003,9.039993,9.442014,66.762873,0.996013,1619.420028,1935.132575,1619.920028,1096.367425,438254.4493,678.405243,646.006873,5423.128906,803.071413,103.910137,11.212088,9.267247,9.217256,9.317237,52.457782,0.998243,1822.707816,1969.170632,1823.207816,1062.329368,464509.3872,693.791437,669.52309,5694.679688,851.181798,102.887314,12.143061,9.292962,9.111224,9.474701,60.307645,0.994106,1128.053089,1489.980123,1128.553089,1541.519877,266936.7394,568.749649,469.339612,3652.457764,489.143385,103.005507,11.66608,9.218823,9.274058,9.163587,35.915911,0.998523,2021.688295,1730.252562,2022.188295,1301.247438,556119.6764,745.966647,745.502066,7521.485352,1019.05141,105.074487,11.888201,9.273775,9.045442,9.502109,60.553467,0.990926,1852.284104,2154.654424,1852.784104,876.845576,336988.1446,615.556164,547.453123,4370.123535,617.507811,102.798008,11.770877,9.284277,9.022318,9.546237,70.303371,0.994677,10.243485,-47.216772
lsc1m005-fa15-20190226-0425-e91.fits,0,58541.84833,2458541.848331,2019,NaN,2458541.852340,NaN,NaN,2019,13.716904,13.243587,1.4,8,32,48,0.058401,0.50241,0.164183,0.176408,0.093821,0.219627,0.122036,0.000167,0.000595,0.000275,0.000286,0.000209,0.000326,0.000236,349.719629,844.382881,596.557757,615.775486,449.001827,672.87938,517.193892,3084191.778,1770.992551,1630.529302,1488.431999,1631.029302,1543.068001,180118.8347,551.012081,504.546115,356.991818,2301.981689,326.887269,102.410012,3321,12.080411,9.308658,9.176686,9.44063,62.160358,0.997472,1467.429716,1525.324929,1467.929716,1506.175071,1031362.705,967.812649,1065.663593,13393.7627,1871.760601,105.122133,11.42406,9.307629,9.161053,9.454204,64.885318,0.997577,1620.117111,1935.230384,1620.617111,1096.269616,434959.828,677.827002,641.697405,5565.223145,789.383469,104.162269,11.736097,9.342063,9.260395,9.423732,54.851888,0.997311,1823.273585,1969.323532,1823.773585,1062.176468,462489.7942,693.890007,666.517445,5648.707031,839.346014,103.610967,11.774413,9.375479,9.159988,9.590971,64.391557,0.99462,1128.472267,1489.965354,1128.972267,1541.534646,264541.5637,567.766983,465.933334,3661.999512,480.101204,102.757926,11.707809,9.232484,9.221552,9.243416,47.106255,0.998961,2022.314996,1730.371276,2022.814996,1301.128724,555392.8496,746.225722,744.269238,7461.05127,1007.950403,105.687001,11.336567,9.322022,9.188064,9.455979,56.3822,0.994486,1852.828071,2154.772429,1853.328071,876.727571,335445.0385,616.123632,544.444363,4246.252441,608.779825,102.969782,12.325972,9.335986,9.062971,9.609002,68.165287,0.993473,10.243483,-47.21679
lsc1m005-fa15-20190226-0426-e91.fits,0,58541.84893,2458541.848926,2019,NaN,2458541.852935,NaN,NaN,2019,13.576924,13.180415,1.4,8,32,48,0.05782,0.502202,0.163882,0.176481,0.094366,0.21885,0.122451,0.000166,0.000593,0.000274,0.000285,0.000209,0.000325,0.000235,349.093426,846.757519,598.422698,618.268041,452.538832,673.873417,520.346017,3095006.834,1771.200737,1630.387753,1488.495336,1630.887753,1543.004664,178952.9236,545.767967,502.288009,356.275524,2177.68457,327.891951,101.958174,3370,10.892566,9.290055,9.211761,9.368348,52.560291,0.995825,1467.269037,1525.289934,1467.769037,1506.210066,1034694.039,968.860112,1067.949878,12801.88672,1895.849705,105.152017,11.348784,9.281144,9.203698,9.358589,54.159935,0.997181,1619.967532,1935.14815,1620.467532,1096.35185,435795.6731,677.045308,643.672836,5564.706055,798.499911,103.8336,11.780136,9.287677,9.215908,9.359447,53.557338,0.997242,1823.08277,1969.235905,1823.58277,1062.264095,464273.8853,693.66333,669.307235,5852.341309,850.679984,103.354406,11.655187,9.344893,9.143417,9.546369,61.364174,0.993645,1128.595205,1489.965992,1129.095205,1541.534008,266878.9541,568.091218,469.781869,3595.815674,488.997102,102.376992,11.831492,9.202648,9.247717,9.157578,36.060547,0.998982,2022.06854,1730.325029,2022.56854,1301.174971,555721.6513,745.97244,744.962711,7326.009766,1018.237942,105.74361,11.565339,9.288493,9.082219,9.494768,60.318391,0.992411,1852.685661,2154.742447,1853.185661,876.757553,337642.6318,616.19839,547.944683,4316.138184,618.656008,102.512371,12.248061,9.356416,9.095855,9.616976,66.97364,0.993569,10.243483,-47.21679
