Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m005-fa15-20181120-0292-e91.fits,0,58443.84764,2458443.848,2018,NaN,2458443.848,NaN,1.346337,42,12.645823,13.755458,1.4,10,25,38,0.094745,0.138608,0.105738,0.139466,0.688136,0.337992,0.000229,0.000285,0.000254,0.000285,0.000852,0.000476,414.624279,486.449365,416.095974,488.736559,807.817706,710.254577,2946147.213,1836.260506,2017.910229,2068.460977,2018.410229,2028.039023,7.666897,-72.205323,279133.2267,594.429006,650.351299,429.203766,3811.75415,469.58211,217.180625,1942,10.521801,9.619019,9.875125,9.362914,351.190504,0.996883,2109.868228,1889.991583,2110.368228,2206.508417,7.669125,-72.224504,358648.7227,698.697277,513.310606,4611.144531,603.34997,218.012402,10.692264,9.73371,9.810849,9.656571,322.906616,0.996617,2256.119803,2661.438632,2256.619803,1435.061368,7.672318,-72.140797,281731.0367,652.30194,431.902804,4158.364746,473.952371,217.232343,10.348387,9.475055,9.930183,9.019928,353.360944,0.990302,2514.78996,1698.585965,2515.28996,2397.914035,7.678767,-72.244567,360597.2686,698.772754,516.043687,4502.485352,606.627983,217.808325,11.011858,9.780404,9.974059,9.586748,329.571033,0.993392,928.216821,2134.164408,928.716821,1962.335592,7.64116,-72.199375,1200939.78,1079.445231,1112.552768,17365.82617,2020.324998,223.487912,10.299633,9.51279,9.641954,9.383627,30.133589,0.997003,1242.081973,1925.102498,1242.581973,2171.397502,7.648609,-72.221744,744230.4054,897.046026,829.64573,10006.2666,1252.0089,222.13654,10.624509,9.607697,9.719794,9.4956,23.688996,0.998813
lsc1m005-fa15-20181120-0293-e91.fits,0,58443.84862,2458443.849,2018,NaN,2458443.849,NaN,1.346328,42,12.021584,13.660749,1.4,10,25,38,0.094827,0.139581,0.105979,0.139045,0.685501,0.338536,0.000228,0.000285,0.000254,0.000284,0.000847,0.000474,415.865682,489.519588,418.051991,488.875602,809.650433,714.054564,2950036.188,1833.352381,2018.108143,2068.484714,2018.608143,2028.015286,7.666898,-72.205335,279744.4237,586.271621,649.825731,430.491454,5026.757324,477.158391,221.064168,2211,9.857445,9.415805,9.856335,8.975275,4.748428,0.991038,2110.008369,1890.026282,2110.508369,2206.473718,7.669125,-72.224515,361334.464,699.207705,516.777005,6000.369629,616.326035,221.416027,10.267104,9.553052,9.782347,9.323758,341.50791,0.996393,2256.290622,2661.430526,2256.790622,1435.069474,7.672319,-72.140813,282684.1497,651.345948,434.000013,5583.305664,482.172664,219.938781,9.378042,9.213443,9.772214,8.654672,358.062308,0.985328,2515.004037,1698.585216,2515.504037,2397.914784,7.678768,-72.244581,360114.6039,697.881977,516.010752,5895.898438,614.245327,222.469945,10.367217,9.542124,9.926225,9.158024,343.867056,0.990965,928.320804,2134.202117,928.820804,1962.297883,7.641159,-72.199389,1199793.707,1078.403564,1112.564671,22915.9375,2046.480954,227.092743,9.634461,9.304793,9.572326,9.03726,26.415549,0.990956,1242.192717,1925.100517,1242.692717,2171.399483,7.648609,-72.22176,746109.263,893.33336,835.196912,13306.3252,1272.63411,224.144278,9.979413,9.372114,9.636618,9.107609,19.9113,0.994607
lsc1m005-fa15-20181120-0294-e91.fits,0,58443.84962,2458443.85,2018,NaN,2458443.85,NaN,1.346337,42,12.452274,13.84135,1.4,10,25,38,0.094835,0.139895,0.105573,0.138855,0.687688,0.337585,0.000231,0.000289,0.000256,0.000288,0.000856,0.000477,410.187469,484.430815,411.626562,482.573127,802.924735,707.376739,2949972.897,1850.581589,2017.840853,2068.551628,2018.340853,2027.948372,7.666898,-72.205337,279761.0595,601.875626,659.065713,424.481283,4214.452637,464.815399,229.268988,2167,10.344591,9.69621,9.928692,9.463727,342.30311,0.996544,2109.787313,1890.034126,2110.287313,2206.465874,7.669126,-72.224522,362038.3024,708.037809,511.326229,5304.029297,601.516803,229.218264,10.445085,9.868397,9.919467,9.817326,318.90109,0.994187,2256.039717,2661.529607,2256.539717,1434.970393,7.672319,-72.140812,281697.2284,659.557101,427.100592,4580.106445,468.032291,227.43381,10.167774,9.553965,9.981091,9.126839,346.684891,0.990035,2514.738482,1698.613055,2515.238482,2397.886945,7.678768,-72.244587,359675.4746,706.475756,509.112269,5059.59375,597.591029,229.519286,11.068903,9.863204,10.028024,9.698385,325.081413,0.990604,927.995058,2134.260067,928.495058,1962.239933,7.641158,-72.19939,1202035.956,1086.010307,1106.836601,20977.10352,1997.150083,234.722246,10.183514,9.595098,9.690711,9.499486,26.569472,0.998896,1241.904023,1925.157351,1242.404023,2171.342649,7.648609,-72.221762,744525.9354,899.884843,827.356902,11833.11231,1237.009613,233.257508,10.482192,9.697386,9.772085,9.622686,359.141923,0.999762
lsc1m005-fa15-20181120-0295-e91.fits,0,58443.8506,2458443.851,2018,NaN,2458443.851,NaN,1.346365,42,12.281282,13.664115,1.4,10,25,38,0.095128,0.139531,0.105798,0.139195,0.686453,0.338065,0.000232,0.000288,0.000257,0.000288,0.000854,0.000478,410.844888,484.629588,411.879211,483.222405,803.473693,707.60879,2949900.115,1849.525194,2017.884502,2068.268741,2018.384502,2028.231259,7.6669,-72.20533,280618.2499,586.560591,659.977817,425.193457,4282.964355,478.413065,238.932107,2065,10.191731,9.556953,9.858113,9.255792,348.804744,0.995363,2109.862916,1889.730744,2110.362916,2206.769256,7.669128,-72.224518,361203.3707,706.122412,511.530812,5271.913574,615.798907,238.373748,10.37146,9.643627,9.805956,9.481299,328.416834,0.994441,2256.090302,2661.124535,2256.590302,1435.375465,7.672321,-72.140817,282233.4315,660.407217,427.362731,4433.085938,481.166713,237.716632,10.0793,9.374281,9.828712,8.919851,348.95833,0.989104,2514.796042,1698.384955,2515.296042,2398.115045,7.67877,-72.244574,360438.8523,706.953267,509.848203,5184.460938,614.495515,239.423192,10.590324,9.666139,9.865138,9.46714,328.160816,0.991385,928.073024,2133.987968,928.573024,1962.512032,7.64116,-72.199382,1200726.101,1084.019951,1107.660518,19454.17383,2047.062349,245.231646,9.954476,9.393178,9.557267,9.229089,19.666315,0.997961,1241.96859,1924.841846,1242.46859,2171.658154,7.64861,-72.221759,745298.3599,900.619074,827.540057,11894.96973,1270.624675,241.761878,10.048129,9.504472,9.645307,9.363638,11.439109,0.998966
lsc1m005-fa15-20181120-0296-e91.fits,0,58443.8516,2458443.852,2018,NaN,2458443.852,NaN,1.346412,42,12.326847,13.70568,1.4,10,25,38,0.095506,0.139552,0.105963,0.139277,0.686625,0.337573,0.000234,0.00029,0.000259,0.00029,0.000858,0.000479,408.547547,480.838208,408.873103,480.678503,800.016973,704.134213,2954349.318,1861.621173,2017.949809,2067.92194,2018.449809,2028.57806,7.666898,-72.20533,282159.4788,590.134524,667.362392,422.797991,4558.455566,478.127388,250.625858,2099,10.268231,9.535005,9.869666,9.200344,356.419498,0.995007,2109.913096,1889.462126,2110.413096,2207.037874,7.669127,-72.22451,361794.8791,713.131129,507.332893,5448.818359,613.071874,250.931692,10.403123,9.642319,9.811767,9.472871,330.188514,0.995172,2256.114347,2660.929699,2256.614347,1435.570301,7.672318,-72.140803,283057.574,667.344982,424.154795,5018.403809,479.649236,249.138142,10.027566,9.339075,9.826529,8.851621,353.971718,0.988667,2514.830629,1698.003341,2515.330629,2398.496659,7.678768,-72.244578,361170.0057,712.163384,507.144868,5399.726562,612.013009,251.089114,10.63639,9.662273,9.919726,9.40482,334.407252,0.992782,928.086202,2133.635497,928.586202,1962.864503,7.641158,-72.199384,1202715.657,1088.477545,1104.9522,21162.9043,2038.036426,255.81747,9.964083,9.370761,9.625084,9.116438,19.418254,0.995151,1242.035915,1924.543656,1242.535915,2171.956344,7.648609,-72.221754,745611.2019,905.410409,823.506329,12368.28125,1263.459721,254.296997,10.380405,9.457114,9.685856,9.228372,12.107944,0.99719
lsc1m005-fa15-20181120-0297-e91.fits,0,58443.85259,2458443.853,2018,NaN,2458443.853,NaN,1.346477,42,12.81561,13.82,1.4,10,25,38,0.095673,0.139807,0.105523,0.138587,0.689183,0.337211,0.000239,0.000295,0.000264,0.000294,0.000872,0.000485,400.798589,473.787827,400.148082,470.754236,790.25185,695.422672,2940655.452,1878.291489,2017.593508,2068.286405,2018.093508,2028.213595,7.6669,-72.205332,281342.0761,600.020314,678.561845,414.615231,3757.430176,468.887585,267.478532,2166,10.699148,9.828951,9.838485,9.819416,316.038064,0.997132,2109.5235,1889.808968,2110.0235,2206.691032,7.669127,-72.224513,360696.8291,721.669073,499.809182,4250.506348,601.141029,267.40121,11.042317,9.960273,9.834419,10.086128,307.153843,0.991273,2255.769744,2661.194463,2256.269744,1435.305537,7.67232,-72.140813,280687.1202,676.651716,414.817717,3837.631348,467.796029,266.507241,10.415316,9.691522,9.883721,9.499322,329.859578,0.993604,2514.441193,1698.316665,2514.941193,2398.183335,7.678769,-72.244585,357931.5475,721.349978,496.196795,4064.942871,596.532382,268.12715,11.308533,10.016436,9.949029,10.083843,311.599952,0.98708,927.792923,2134.021387,928.292923,1962.478613,7.64116,-72.199383,1199781.142,1094.82177,1095.868912,15708.19336,1999.567537,273.860705,10.406169,9.71685,9.612324,9.821376,79.404759,0.999468,1241.70497,1924.934425,1242.20497,2171.565575,7.648611,-72.221754,741558.8131,911.226987,813.802514,9254.009766,1235.889511,271.916408,10.695328,9.810722,9.702958,9.918487,289.732157,0.99919
lsc1m005-fa15-20181120-0298-e91.fits,0,58443.85359,2458443.854,2018,NaN,2458443.854,NaN,1.346561,42,12.248545,13.610269,1.4,10,25,38,0.095923,0.139598,0.105633,0.138509,0.688376,0.337951,0.00024,0.000297,0.000265,0.000296,0.000874,0.000487,399.947159,470.443992,398.204036,468.166549,787.370671,693.904329,2939140.949,1884.73512,2017.826482,2068.47708,2018.326482,2028.02292,7.666897,-72.20533,281932.2911,581.946766,681.346139,413.787171,4500.415039,484.464057,290.624281,2231,10.014639,9.590062,9.79918,9.380945,342.811933,0.997211,2109.785958,1889.916113,2110.285958,2206.583887,7.669125,-72.22452,360037.8221,725.773789,496.074435,5426.300293,618.678277,290.21193,10.253652,9.696968,9.746791,9.647145,319.384832,0.995457,2256.062376,2661.41227,2256.562376,1435.08773,7.672319,-72.140809,280807.7728,680.30442,412.76782,4670.196289,482.531718,289.240808,9.820451,9.451288,9.8087,9.093877,345.761529,0.992618,2514.739484,1698.525834,2515.239484,2397.974166,7.678767,-72.244581,357570.9697,724.755969,493.367402,5269.873535,614.439311,291.559351,10.464344,9.711835,9.816597,9.607073,322.990199,0.993861,928.003308,2134.194333,928.503308,1962.305667,7.641157,-72.199383,1198331.548,1096.896328,1092.474756,19866.44141,2059.177264,296.391542,9.943431,9.451506,9.525085,9.377927,31.113035,0.998884,1241.909552,1925.037961,1242.409552,2171.462039,7.648608,-72.22176,742392.8359,913.352072,812.822195,11605.94434,1275.705751,294.512167,10.179144,9.563025,9.633369,9.492681,13.492551,0.999727
lsc1m005-fa15-20181120-0299-e91.fits,0,58443.85458,2458443.855,2018,NaN,2458443.855,NaN,1.346665,42,12.13342,13.537837,1.4,10,25,38,0.095093,0.139712,0.10547,0.139064,0.688555,0.337156,0.000242,0.0003,0.000269,0.0003,0.000881,0.00049,392.40139,465.267062,392.780322,464.300526,781.695073,687.666232,2945659.574,1904.890975,2017.890116,2068.737166,2018.390116,2027.762834,7.666897,-72.205328,280110.2788,575.769215,690.470811,405.680116,4553.449219,486.497491,321.510679,2174,10.009795,9.479751,9.720901,9.238601,348.749927,0.996971,2109.85184,1890.223528,2110.35184,2206.276472,7.669126,-72.224512,361094.7542,736.265778,490.440769,5557.361816,627.151894,319.929368,10.375379,9.591122,9.668249,9.513996,321.256149,0.99449,2256.086355,2661.708814,2256.586355,1434.791186,7.672318,-72.140804,281037.3141,690.573527,406.962189,4956.469238,488.107573,319.147864,9.768062,9.330271,9.764867,8.895674,349.073435,0.989969,2514.799351,1698.712024,2515.299351,2397.787976,7.678767,-72.244584,359623.6627,734.983563,489.294837,5714.479492,624.596892,320.4328,10.520215,9.613901,9.807072,9.420729,327.518791,0.990991,928.071627,2134.494122,928.571627,1962.005878,7.641158,-72.19938,1201173.773,1103.918554,1088.099995,20706.11914,2086.207009,326.603197,9.800081,9.351945,9.476537,9.227352,25.170811,0.998258,1241.977462,1925.349012,1242.477462,2171.150988,7.648608,-72.221755,742730.0701,922.384694,805.228095,11623.82031,1289.97878,325.59454,10.078445,9.458896,9.581675,9.336118,10.800405,0.999221
lsc1m005-fa15-20181120-0300-e91.fits,0,58443.85558,2458443.856,2018,NaN,2458443.856,NaN,1.346785,42,12.376038,13.764405,1.4,10,25,38,0.095623,0.139423,0.106499,0.13873,0.68547,0.338448,0.000251,0.000309,0.000279,0.000308,0.000895,0.000502,381.584727,451.177063,382.365215,450.216469,765.882151,674.446899,2947508.869,1949.884676,2017.91896,2068.364428,2018.41896,2028.135572,7.666899,-72.205326,281850.8835,595.202485,714.711582,394.356116,4010.705811,473.537814,359.720917,2174,10.279739,9.683434,9.906941,9.459927,332.420445,0.993478,2109.891106,1889.819472,2110.391106,2206.680528,7.669128,-72.224515,360664.7981,759.153807,475.087913,4897.449707,605.953113,360.040949,10.547987,9.755747,9.821856,9.689639,318.550625,0.987983,2256.122341,2661.231969,2256.622341,1435.268031,7.67232,-72.140813,283694.3861,716.366773,396.018348,4304.634766,476.635084,358.300902,9.96123,9.509053,9.936755,9.081351,340.324023,0.986521,2514.859943,1698.424607,2515.359943,2398.075393,7.67877,-72.244576,359091.3083,757.650648,473.953674,4691.687012,603.309491,361.394046,10.765062,9.810562,10.010889,9.610236,324.595843,0.984579,928.116564,2134.137583,928.616564,1962.362417,7.64116,-72.199375,1198733.413,1118.554614,1071.680718,17253.32227,2013.992622,367.812054,10.143453,9.491746,9.609282,9.374211,357.02982,0.99938,1242.006325,1924.955012,1242.506325,2171.544988,7.64861,-72.221755,745324.9642,941.99547,791.219266,10243.39648,1252.220855,365.082095,10.425336,9.609008,9.704583,9.513433,336.044906,0.999119
lsc1m005-fa15-20181120-0301-e91.fits,0,58443.85657,2458443.857,2018,NaN,2458443.857,NaN,1.346925,42,11.517301,12.89223,1.4,10,25,38,0.095298,0.139983,0.106315,0.138169,0.688641,0.336726,0.000248,0.000306,0.000276,0.000305,0.000894,0.000497,383.772493,457.203167,385.664851,452.751884,770.710752,677.884876,2937152.066,1929.475624,2017.673779,2068.55915,2018.173779,2027.94085,7.666899,-72.205319,279903.4798,522.162844,705.788841,396.582467,5690.775391,536.046337,412.731587,2208,9.387643,9.10059,9.296392,8.904788,350.226211,0.997917,2109.609275,1890.068274,2110.109275,2206.431726,7.669126,-72.224501,360665.0342,748.541265,481.82385,6483.524902,690.713709,413.077208,9.576744,9.219006,9.156106,9.281907,309.013872,0.995673,2255.84679,2661.54032,2256.34679,1434.95968,7.672319,-72.140794,282255.1786,706.534983,399.492149,6006.889648,540.550103,410.703257,9.181851,8.9242,9.280878,8.567522,349.929737,0.992774,2514.532754,1698.634636,2515.032754,2397.865364,7.678768,-72.244565,356559.047,748.217969,476.544352,6306.124023,682.850286,413.729568,10.01336,9.252959,9.369493,9.136425,324.315025,0.993785,927.831911,2134.312949,928.331911,1962.187051,7.641159,-72.199371,1197793.937,1111.767075,1077.378494,25594.21094,2293.908791,420.730277,9.239255,8.982569,9.051118,8.91402,36.481692,0.997287,1241.757402,1925.17813,1242.257402,2171.32187,7.64861,-72.221745,739878.8692,931.404487,794.369019,14446.39941,1416.950437,418.738246,9.328915,9.054984,9.098428,9.01154,32.616577,0.999475
lsc1m005-fa15-20181120-0302-e91.fits,0,58443.85756,2458443.858,2018,NaN,2458443.858,NaN,1.347084,42,11.90927,13.212723,1.4,10,25,38,0.095633,0.13938,0.105904,0.138024,0.688048,0.338731,0.000261,0.000319,0.000288,0.000318,0.000918,0.000514,367.038969,436.797036,367.925515,433.825863,749.256584,659.561777,2951886.593,2002.052121,2018.113936,2068.646655,2018.613936,2027.853345,7.666898,-72.205326,282297.2332,548.446806,744.908618,378.968945,5903.334961,514.721264,482.22543,2139,9.924423,9.222823,9.515159,8.930486,340.214632,0.99325,2110.059443,1890.117529,2110.559443,2206.382471,7.669126,-72.224513,361103.4134,785.860174,459.500844,6814.068848,658.411007,483.97892,10.187963,9.377821,9.447575,9.308067,319.153551,0.989399,2256.33523,2661.612166,2256.83523,1434.887834,7.672319,-72.140802,282680.5608,742.650526,380.637394,6327.413086,515.420197,481.095827,9.615005,9.071987,9.542726,8.601247,344.152675,0.985203,2514.996248,1698.705369,2515.496248,2397.794631,7.678767,-72.244576,358015.4511,785.127222,455.996736,6817.727051,652.78063,485.883268,10.495227,9.411304,9.598693,9.223915,324.359191,0.984614,928.377445,2134.402486,928.877445,1962.097514,7.64116,-72.199376,1203188.407,1137.370729,1057.868271,25322.55273,2193.810583,490.745026,9.834984,9.083609,9.22176,8.945458,10.181141,0.998948,1242.276672,1925.209107,1242.776672,2171.290893,7.64861,-72.221757,746898.7616,963.882642,774.885581,14314.60352,1361.843581,486.589278,9.880714,9.198269,9.300041,9.096498,345.142084,0.999351
lsc1m005-fa15-20181120-0303-e91.fits,0,58443.85855,2458443.859,2018,NaN,2458443.859,NaN,1.347261,42,11.818289,13.318707,1.4,10,25,38,0.095716,0.139496,0.106184,0.138885,0.687594,0.337257,0.000274,0.000333,0.000302,0.000333,0.000946,0.000528,349.511388,419.17786,351.178663,417.648254,726.733377,638.667603,2951946.883,2070.807389,2018.174419,2068.360552,2018.674419,2028.139448,7.6669,-72.205326,282547.7535,557.280698,783.732433,360.515581,5745.057129,507.011555,573.6182,2214,9.719553,9.219405,9.606012,8.832799,354.961678,0.992769,2110.091539,1889.831881,2110.591539,2206.668119,7.669127,-72.224513,361375.1786,820.287824,440.546803,6627.425781,648.461681,574.218581,9.95937,9.339709,9.527148,9.152269,331.200215,0.994393,2256.330439,2661.284179,2256.830439,1435.215821,7.672319,-72.140807,283361.4656,780.762058,362.929349,6086.689941,508.471703,569.019973,9.496601,9.029845,9.596668,8.463021,354.56,0.983784,2515.023962,1698.385859,2515.523962,2398.114141,7.678769,-72.244579,359984.5671,820.485675,438.745707,6759.350586,645.966329,574.801268,10.382576,9.386626,9.682313,9.090938,335.182936,0.990556,928.385613,2134.082323,928.885613,1962.417677,7.641161,-72.199381,1202742.972,1161.781297,1035.257647,25313.0332,2158.235474,580.050392,9.524388,9.069121,9.285035,8.853208,22.81607,0.995369,1242.254314,1924.949131,1242.754314,2171.550869,7.648611,-72.221756,744482.6998,991.387519,750.950244,14423.32813,1335.920483,579.11117,9.917978,9.16155,9.382997,8.940103,13.602735,0.997049
