 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
99,coj1m011-fa12-20190425-0156-e91.fits,99,0,58598.97499,2458598.975,2019,NaN,2458598.977,NaN,NaN,1.306688,79.976,5.615808,10,18,27,0.144318,0.082796,0.190856,0.189434,0.318495,0.211475,0.152632,0.151979,0.000224,0.00018,0.000283,0.000282,0.000393,0.0003,0.00025,0.00025,644.704204,460.445282,674.43813,671.629493,810.790911,704.36583,609.633447,608.027688,3613125.541,1957.874691,2083.917638,2098.643176,2084.417638,1997.856824,8.939284,-12.930637,521437.5619,314.159265,757.840153,688.057448,19115.09375,1659.78731,367.355915,1061,4.704535,7.155616,6.800137,7.511096,287.520484,0.985346,2073.044027,2059.699159,2073.544027,2036.800841,8.939207,-12.934863,299151.8101,629.153284,475.48319,11228.56152,952.229786,366.602314,4.72334,7.188818,6.815391,7.562246,287.124688,0.984288,2237.569892,2222.497129,2238.069892,1874.002871,8.940411,-12.917049,579067.5039,787.48947,735.333646,21069.74805,1843.229113,368.245649,5.07327,7.180624,6.795135,7.566112,285.731037,0.984247,2433.391122,2416.6722,2433.891122,1679.8278,8.941843,-12.895801,575441.8526,786.590491,731.56472,19902.71289,1831.688306,370.958386,4.838532,7.183179,6.790275,7.576083,285.122397,0.98406,1448.742371,1552.986947,1449.242371,2543.513053,8.934629,-12.990435,872785.854,925.658653,942.88089,32632.36523,2778.163658,366.366924,5.088534,7.145121,6.765282,7.52496,283.06208,0.986056,2717.166365,1360.238485,2717.666365,2736.261515,8.944034,-13.009729,630706.2102,812.320605,776.425227,22546.2832,2007.60022,358.343354,4.975012,7.185628,6.772574,7.598683,282.085002,0.984225,2161.768028,1207.788238,2162.268028,2888.711762,8.939935,-13.026912,478450.4953,734.300395,651.57325,17401.71875,1522.955227,360.143396,5.031157,7.226579,6.828358,7.624799,284.06533,0.984476,1738.621538,2554.668863,1739.121538,1541.831137,8.936692,-12.881726,476673.6253,733.827814,649.571488,16919.90039,1517.299274,364.582497,4.901067,7.170842,6.811677,7.530007,288.750218,0.984136
100,coj1m011-fa12-20190425-0157-e91.fits,100,0,58598.97624,2458598.976,2019,NaN,2458598.978,NaN,NaN,1.313711,79.976,5.559787,10,18,27,0.143283,0.082508,0.190576,0.189617,0.319423,0.211454,0.152229,0.151782,0.000223,0.000179,0.000283,0.000282,0.000393,0.0003,0.00025,0.000249,643.229323,460.283822,674.112027,673.015777,813.027759,705.478894,609.00476,609.372297,3618271.121,1957.829068,2084.158206,2098.61975,2084.658206,1997.88025,8.939285,-12.93065,518435.5521,314.159265,755.595533,686.128398,18676.47461,1650.231616,365.170435,1136,4.745023,7.137851,6.829005,7.446697,286.495463,0.989395,2073.283765,2059.670078,2073.783765,2036.829922,8.939208,-12.934877,298535.2424,628.151601,475.25986,10750.10938,950.26719,365.003905,4.71653,7.153688,6.841641,7.465736,285.142562,0.989832,2237.755226,2222.481844,2238.255226,1874.018156,8.940411,-12.917061,579177.1459,788.373643,734.648033,21317.90625,1843.578114,366.362717,4.73285,7.173612,6.866386,7.480838,286.639818,0.989541,2433.571219,2416.642914,2434.071219,1679.857086,8.941843,-12.895815,576728.9701,786.614648,733.178529,19803.1582,1835.785328,370.358452,5.01287,7.188767,6.885789,7.491745,286.971346,0.989713,1448.939044,1553.01874,1449.439044,2543.48126,8.934629,-12.990443,875958.8463,925.829008,946.134587,32431.43164,2788.263607,366.327985,4.937709,7.137078,6.828124,7.446032,279.77813,0.99159,2717.396585,1360.278609,2717.896585,2736.221391,8.944034,-13.009736,631554.0748,812.100029,777.680153,21194.30859,2010.299057,358.474396,4.943093,7.195703,6.864156,7.52725,283.898397,0.989194,2161.939523,1207.819854,2162.439523,2888.680146,8.939936,-13.02692,478035.4751,734.725711,650.631205,16728.7207,1521.634177,361.98635,4.963535,7.203424,6.861578,7.545269,281.358343,0.98946,1738.75796,2554.698712,1739.25796,1541.801288,8.936691,-12.881732,476816.6087,732.33283,651.092767,17121.875,1517.754405,364.78258,4.810878,7.148224,6.847231,7.449218,287.619839,0.989406
101,coj1m011-fa12-20190425-0158-e91.fits,101,0,58598.97748,2458598.977,2019,NaN,2458598.98,NaN,NaN,1.320964,79.972,5.556818,10,18,27,0.143973,0.082609,0.191098,0.18957,0.317578,0.212061,0.15237,0.152058,0.000224,0.00018,0.000284,0.000282,0.000392,0.000301,0.00025,0.00025,643.172891,458.647498,673.865351,671.201863,810.326067,704.850132,609.489995,607.936861,3608746.022,1956.166798,2083.801695,2098.914731,2084.301695,1997.585269,8.939285,-12.93064,519563.7698,314.159265,757.128644,686.229181,19303.52734,1653.822844,367.850226,1088,4.928586,7.189249,6.825001,7.553497,283.599249,0.987087,2072.901818,2059.96365,2073.401818,2036.53635,8.939208,-12.934867,298115.3694,629.579805,473.514822,11032.64453,948.930693,368.933507,4.845177,7.180016,6.83122,7.528812,286.194901,0.986824,2237.430241,2222.714476,2237.930241,1873.785524,8.940411,-12.917059,578981.3073,788.135693,734.621351,19604.66797,1842.95474,369.224561,4.810769,7.202546,6.821678,7.583415,284.319928,0.98556,2433.198522,2416.932654,2433.698522,1679.567346,8.941844,-12.895805,575089.6345,786.663984,731.048639,20053.14648,1830.567161,372.989484,4.813003,7.268824,6.907563,7.630085,285.016263,0.986882,1448.602613,1553.258424,1449.102613,2543.241576,8.934629,-12.99044,869821.5094,923.176976,942.204509,31443.96094,2768.727857,367.794531,5.031866,7.212019,6.814637,7.609401,279.153918,0.986608,2716.948201,1360.530992,2717.448201,2735.969008,8.944034,-13.009734,631382.1239,812.403425,777.178068,21627.54492,2009.75172,359.828922,4.856568,7.243372,6.854973,7.631771,282.7928,0.985943,2161.559003,1208.0654,2162.059003,2888.4346,8.939935,-13.026918,477158.6017,732.475279,651.433045,16531.18164,1518.843002,363.560674,4.929805,7.258656,6.836586,7.680726,281.054956,0.984349,1738.425928,2554.940189,1738.925928,1541.559811,8.936692,-12.881727,476312.8452,733.358956,649.494823,16997.99805,1516.150875,366.101005,4.678986,7.21003,6.815085,7.604976,284.772222,0.984237
102,coj1m011-fa12-20190425-0159-e91.fits,102,0,58598.97873,2458598.979,2019,NaN,2458598.981,NaN,NaN,1.328322,79.996,5.655567,10,18,27,0.143337,0.08262,0.190829,0.188918,0.319222,0.212015,0.152522,0.151555,0.000224,0.000181,0.000284,0.000282,0.000394,0.000301,0.000251,0.00025,639.927876,457.243254,672.236927,668.864793,809.920033,703.575902,607.55395,605.168634,3604429.589,1958.255506,2084.253933,2098.684267,2084.753933,1997.815733,8.939285,-12.930641,516648.8333,314.159265,756.990353,682.503854,17522.58398,1644.544313,372.833145,1093,4.876952,7.199188,6.891671,7.506706,284.840573,0.990366,2073.376511,2059.804279,2073.876511,2036.695721,8.939208,-12.934861,297798.1172,630.874582,472.040126,10101.89551,947.920848,374.335609,4.871869,7.187461,6.840608,7.534314,281.48753,0.989061,2237.808736,2222.534747,2238.308736,1873.965253,8.940411,-12.917054,577604.9383,788.194879,732.819958,20598.95313,1838.573622,376.681471,4.914301,7.1661,6.863498,7.468702,287.570369,0.989372,2433.595795,2416.761183,2434.095795,1679.738817,8.941843,-12.895798,572741.0305,786.408657,728.299498,20002.32617,1823.091322,379.347731,5.08495,7.200591,6.861511,7.539672,287.190155,0.987035,1449.058037,1553.023339,1449.558037,2543.476661,8.934629,-12.990445,872190.6883,925.285188,942.618232,30281.92383,2776.269187,373.814902,4.98526,7.196123,6.868626,7.52362,280.318291,0.990579,2717.371646,1360.315792,2717.871646,2736.184208,8.944034,-13.009733,630514.8702,812.656043,775.869294,21036.7793,2006.991166,363.531994,5.00414,7.18972,6.83271,7.546729,282.305122,0.988127,2161.992752,1207.815467,2162.492752,2888.684533,8.939935,-13.026923,477002.3965,734.684034,649.261961,16405.07031,1518.345785,368.257981,5.03704,7.246443,6.906698,7.586188,284.175382,0.988697,1738.887808,2554.7467,1739.387808,1541.7533,8.936691,-12.881724,474375.6648,733.997091,646.290933,16812.20313,1509.984639,374.279149,4.913203,7.244104,6.935564,7.552644,286.084079,0.98991
103,coj1m011-fa12-20190425-0160-e91.fits,103,0,58598.97997,2458598.98,2019,NaN,2458598.982,NaN,NaN,1.335806,79.972,5.810776,10,18,27,0.143423,0.082671,0.190642,0.188954,0.319052,0.21207,0.152621,0.151677,0.000224,0.00018,0.000284,0.000283,0.000395,0.000302,0.000251,0.000251,640.199189,458.014346,670.724945,668.606997,808.175273,703.08544,607.900209,605.330186,3585432.026,1949.88872,2084.017269,2098.80887,2084.517269,1997.69113,8.939285,-12.930643,514234.2223,314.159265,752.985211,682.927386,17357.33789,1636.858368,364.836272,1098,4.948335,7.348474,6.987932,7.709017,277.80912,0.989668,2073.138344,2059.869548,2073.638344,2036.630452,8.939208,-12.934869,296411.9832,626.769815,472.920004,10336.30371,943.508646,365.086315,4.881706,7.395428,7.046899,7.743957,281.466721,0.989572,2237.642597,2222.681155,2238.142597,1873.818845,8.940412,-12.917052,574089.7863,785.392143,730.959421,18649.1875,1827.384545,365.92906,5.117516,7.362278,7.004178,7.720378,281.127851,0.989004,2433.413855,2416.879042,2433.913855,1679.620958,8.941844,-12.8958,569813.3594,782.57956,728.121955,17446.39258,1813.772256,368.834483,5.078123,7.415751,7.010822,7.820679,280.044391,0.986559,1448.801563,1553.174179,1449.301563,2543.325821,8.934629,-12.990443,867243.6452,922.567565,940.032663,29617.53906,2760.52226,363.10604,5.233456,7.328385,6.99598,7.66079,275.440816,0.991501,2717.051649,1360.532734,2717.551649,2735.967266,8.944033,-13.009732,627324.553,809.04041,775.393349,19803.68555,1996.836071,357.101165,5.038781,7.379784,7.052106,7.707462,281.340919,0.990773,2161.742256,1208.042089,2162.242256,2888.457911,8.939935,-13.026919,474755.2971,730.612365,649.804629,15725.55859,1511.193046,359.74932,5.469817,7.437498,7.095297,7.7797,279.029553,0.990671,1738.750552,2554.817455,1739.250552,1541.682545,8.936693,-12.881727,472205.3851,730.28947,646.600292,15563.56836,1503.076424,363.357537,5.062906,7.392058,7.040031,7.744085,279.012193,0.990013
104,coj1m011-fa12-20190425-0161-e91.fits,104,0,58598.98122,2458598.981,2019,NaN,2458598.983,NaN,NaN,1.343465,80.084,5.544319,10,18,27,0.143673,0.082601,0.190763,0.189435,0.318974,0.211905,0.151963,0.151979,0.000223,0.000179,0.000282,0.000282,0.000392,0.0003,0.000249,0.00025,644.917157,461.356807,675.344794,672.628799,812.712765,706.131552,610.420686,609.06116,3601394.238,1947.777524,2084.112658,2098.461997,2084.612658,1998.038003,8.939285,-12.930647,517422.0767,314.159265,751.921553,688.133057,18628.98047,1647.005624,351.38849,1060,4.707394,7.181234,6.879218,7.48325,288.909094,0.988703,2073.241806,2059.492848,2073.741806,2037.007152,8.939208,-12.934876,297479.0605,624.396728,476.42636,10743.75,946.905259,352.750877,4.610182,7.162256,6.818603,7.50591,286.838555,0.986763,2237.751907,2222.324894,2238.251907,1874.175106,8.940412,-12.917059,576950.5573,783.66228,736.223463,20920.47852,1836.490662,354.757467,4.921599,7.202947,6.902294,7.503599,289.915711,0.988224,2433.58294,2416.506179,2434.08294,1679.993821,8.941844,-12.89581,573574.7518,782.951353,732.580319,20212.17578,1825.74514,356.741541,4.898205,7.187368,6.877544,7.497191,288.09668,0.98863,1448.887025,1552.760837,1449.387025,2543.739163,8.93463,-12.990451,870943.3363,921.298296,945.343479,30809.11914,2772.298742,352.260067,4.937153,7.174216,6.847007,7.501424,279.011722,0.990837,2717.3412,1360.079594,2717.8412,2736.420406,8.944034,-13.009737,629714.8848,808.88577,778.496678,22362.54102,2004.444733,343.890411,4.852541,7.157296,6.739705,7.574886,280.787414,0.984361,2161.822093,1207.611945,2162.322093,2888.888055,8.939935,-13.026923,475082.9562,728.264802,652.349194,16091.77637,1512.236017,348.67328,4.921796,7.303147,6.911982,7.694312,278.723754,0.987463,1738.770021,2554.551649,1739.270021,1541.948351,8.936692,-12.881729,475127.7519,730.233891,650.651466,17855.06445,1512.378606,352.116177,4.694906,7.144392,6.808423,7.480362,288.506226,0.986188
105,coj1m011-fa12-20190425-0162-e91.fits,105,0,58598.98246,2458598.982,2019,NaN,2458598.985,NaN,NaN,1.351257,79.972,5.468518,10,18,27,0.143679,0.082618,0.190758,0.188837,0.318153,0.212282,0.152333,0.152462,0.000223,0.000179,0.000282,0.000281,0.000392,0.000301,0.00025,0.00025,644.646514,461.759452,675.5703,672.285844,812.219351,706.367025,610.453068,610.438738,3592975.718,1943.009204,2084.027543,2098.906199,2084.527543,1997.593801,8.939285,-12.930641,516236.0986,314.159265,750.568156,687.793766,19772.11914,1643.230538,346.337364,1065,4.699533,7.038487,6.675408,7.401566,282.698981,0.987026,2073.15787,2059.970733,2073.65787,2036.529267,8.939208,-12.934866,296844.9855,622.491027,476.866288,11334.60352,944.886935,346.595621,4.728613,7.070287,6.712354,7.42822,283.052716,0.987352,2237.671097,2222.697747,2238.171097,1873.802253,8.940411,-12.917059,575589.4639,781.511867,736.507644,21575.74414,1832.158167,347.619103,4.833683,7.058202,6.683841,7.432563,284.256047,0.985508,2433.495683,2416.955605,2433.995683,1679.544395,8.941844,-12.895801,570714.5256,779.554508,732.103426,21442.82031,1816.640757,351.720705,4.578109,7.046178,6.631847,7.460509,282.912346,0.983047,1448.82008,1553.304011,1449.32008,2543.195989,8.934629,-12.990436,867209.7281,918.260799,944.404606,33843.11328,2760.414299,346.16997,4.704886,7.020132,6.648702,7.391562,280.652007,0.987172,2717.227223,1360.5227,2717.727223,2735.9773,8.944034,-13.009736,629163.0062,807.857482,778.804455,23093.08398,2002.688049,340.05435,4.560566,7.069573,6.69847,7.440675,282.92759,0.986464,2161.826745,1208.046595,2162.326745,2888.453405,8.939936,-13.026922,474975.1713,728.070475,652.375268,18369.36719,1511.892927,342.617597,4.99579,7.100974,6.710599,7.491348,281.680837,0.985742,1738.716389,2554.902081,1739.216389,1541.597919,8.936692,-12.881729,475323.8231,728.625771,652.35659,17783.88672,1513.00272,344.940008,5.102649,7.119886,6.76798,7.471792,287.619125,0.985423
106,coj1m011-fa12-20190425-0163-e91.fits,106,0,58598.9837,2458598.984,2019,NaN,2458598.986,NaN,NaN,1.35919,79.968,5.453565,10,18,27,0.143535,0.082772,0.190993,0.189725,0.317739,0.212185,0.152522,0.151623,0.000222,0.000179,0.000282,0.000281,0.000391,0.0003,0.000249,0.000249,646.104373,462.140332,676.805081,674.324737,812.984094,707.842651,612.62383,610.040871,3596025.477,1941.299171,2084.11365,2098.531252,2084.61365,1997.968748,8.939285,-12.930648,516154.6046,314.159265,748.701437,689.399779,19636.49219,1642.971135,341.28185,1080,4.540615,7.094956,6.743866,7.446046,286.359725,0.98623,2073.239126,2059.595669,2073.739126,2036.904331,8.939208,-12.934874,297650.2452,623.702724,477.230952,11044.28516,947.450157,341.513625,4.708597,7.111525,6.762978,7.460072,285.769247,0.986836,2237.7163,2222.417211,2238.2163,1874.082789,8.940412,-12.917056,576673.7952,781.53827,737.870194,22953.00781,1835.609701,343.936066,4.699423,7.070831,6.711067,7.430595,286.656235,0.985249,2433.534231,2416.632572,2434.034231,1679.867428,8.941844,-12.895802,573456.7252,780.699977,734.541747,20863.06055,1825.369449,348.221931,4.866076,7.094185,6.727137,7.461234,286.934288,0.984551,1448.912167,1552.902848,1449.412167,2543.597152,8.934629,-12.990448,867089.6316,917.644563,944.907938,33670.4375,2760.03202,341.397155,4.828222,7.06667,6.685069,7.44827,280.551698,0.986676,2717.149542,1360.328499,2717.649542,2736.171501,8.944033,-13.009729,629461.7038,806.477498,780.507461,23788.50195,2003.638833,336.467127,4.896569,7.084839,6.69849,7.471188,281.182761,0.986174,2161.809098,1207.815911,2162.309098,2888.684089,8.939935,-13.026919,475889.5482,726.664095,654.896191,18126.81836,1514.803479,336.687044,4.981458,7.130731,6.716556,7.544906,280.149352,0.984762,1738.825709,2554.621254,1739.325709,1541.878746,8.936693,-12.881724,473454.073,726.518922,651.6748,18045.19336,1507.051121,341.570189,4.639044,7.059912,6.75005,7.369775,289.167031,0.987525
107,coj1m011-fa12-20190425-0164-e91.fits,107,0,58598.98494,2458598.985,2019,NaN,2458598.987,NaN,NaN,1.367352,79.976,5.630945,10,18,27,0.143896,0.082285,0.190304,0.189185,0.318698,0.211658,0.15305,0.151991,0.000222,0.000177,0.000281,0.00028,0.00039,0.000299,0.000249,0.000248,649.322585,464.420216,677.91289,675.90506,816.332604,708.95259,615.785586,613.367381,3595761.614,1934.710933,2084.271529,2098.668819,2084.771529,1997.831181,8.939285,-12.930646,517416.1585,314.159265,746.641341,692.991575,18091.4082,1646.986785,325.088022,1078,4.875551,7.138871,6.75733,7.520412,285.256247,0.984693,2073.403201,2059.746342,2073.903201,2036.753658,8.939208,-12.93487,295875.911,616.875757,479.636146,10319.60254,941.802275,327.716384,4.81779,7.100252,6.709964,7.49054,284.039472,0.984568,2237.851169,2222.501521,2238.351169,1873.998479,8.940411,-12.91706,574883.9778,778.144638,738.788074,21139.67578,1829.912535,329.661974,4.8586,7.102197,6.747827,7.456567,287.783261,0.985025,2433.662125,2416.7083,2434.162125,1679.7917,8.941843,-12.895809,572042.7134,777.129411,736.09711,20719.05469,1820.86851,332.935846,4.943724,7.137116,6.782221,7.49201,287.510111,0.985326,1449.013285,1553.022798,1449.513285,2543.477202,8.934629,-12.990444,869009.3108,915.517416,949.200196,32913.35547,2766.142548,328.051037,4.916206,7.077227,6.704499,7.449956,282.615023,0.986517,2717.540037,1360.283413,2718.040037,2736.216587,8.944034,-13.009737,628124.2466,803.890379,781.355597,21710.67188,1999.381575,321.149801,5.34735,7.133549,6.718177,7.54892,282.699772,0.983493,2161.996498,1207.86071,2162.496498,2888.63929,8.939935,-13.026917,477283.9687,724.82954,658.477535,17443.43945,1519.242058,323.074087,4.983082,7.145432,6.745515,7.545349,282.248829,0.984963,1738.918505,2554.744937,1739.418505,1541.755063,8.936692,-12.881729,474417.3968,723.793792,655.459334,17881.82617,1510.117476,326.826192,4.851689,7.09608,6.767356,7.424803,288.884685,0.986321
108,coj1m011-fa12-20190425-0165-e91.fits,108,0,58598.98619,2458598.986,2019,NaN,2458598.988,NaN,NaN,1.375683,79.98,5.80204,10,18,27,0.143412,0.082285,0.190423,0.18967,0.31735,0.211726,0.153185,0.152259,0.000221,0.000177,0.000281,0.00028,0.000389,0.000298,0.000248,0.000248,647.785253,464.451629,677.806059,676.784378,814.793938,709.584623,616.601346,614.302821,3589549.066,1931.117241,2083.939714,2098.547359,2084.439714,1997.952641,8.939284,-12.930645,514784.5142,314.159265,744.864908,691.111245,17973.72852,1638.610001,324.313389,1120,5.04361,7.241699,6.872958,7.61044,285.405935,0.986013,2073.071008,2059.613519,2073.571008,2036.886481,8.939207,-12.934871,295367.2078,615.776062,479.666597,10196.7666,940.183023,325.131033,5.04654,7.271041,6.908262,7.633821,284.702194,0.986945,2237.620318,2222.399356,2238.120318,1874.100644,8.940411,-12.917057,574192.1338,777.382818,738.622106,19396.42188,1827.710328,328.004721,5.15906,7.251889,6.884485,7.619293,285.202761,0.986268,2433.461757,2416.616998,2433.961757,1679.883002,8.941844,-12.895802,572285.5744,776.240828,737.252608,18561.50586,1821.64156,329.375119,4.863855,7.23721,6.872702,7.601718,286.587265,0.98559,1448.749088,1552.887895,1449.249088,2543.612105,8.934629,-12.990449,864722.4533,913.680818,946.416338,29911.23828,2752.497057,326.467391,5.288879,7.236858,6.914732,7.558984,282.862498,0.990274,2717.182098,1360.177569,2717.682098,2736.322431,8.944034,-13.009739,627204.0495,801.831573,782.214209,20398.24609,1996.452496,317.322752,5.240269,7.290594,6.899981,7.681206,283.875771,0.985423,2161.750914,1207.714946,2162.250914,2888.785054,8.939935,-13.026925,476823.3982,723.02513,659.483853,16103.80078,1517.776016,321.270643,5.156198,7.31708,6.930892,7.703269,283.220921,0.986179,1738.688764,2554.606127,1739.188764,1541.893873,8.936692,-12.881727,474321.4564,722.376692,656.612348,16244.85156,1509.812088,324.491911,4.986962,7.248678,6.910344,7.587012,287.66306,0.986965
109,coj1m011-fa12-20190425-0166-e91.fits,109,0,58598.98743,2458598.987,2019,NaN,2458598.99,NaN,NaN,1.384087,79.972,5.896156,10,18,27,0.14331,0.082619,0.190376,0.190028,0.317708,0.21197,0.152832,0.151825,0.000221,0.000176,0.00028,0.00028,0.000389,0.000298,0.000247,0.000247,649.632544,468.099626,680.227888,679.480113,816.539675,711.902912,617.57522,615.328613,3586420.444,1924.141783,2083.897244,2098.79437,2084.397244,1997.70563,8.939285,-12.930635,513971.4886,314.159265,741.563407,693.091763,17705.66797,1636.02206,312.614329,1097,4.995143,7.220614,6.894116,7.547111,284.572425,0.989322,2073.015442,2059.837188,2073.515442,2036.662812,8.939207,-12.934863,296306.0052,612.710816,483.598457,10381.3418,943.171308,311.127587,4.973197,7.272733,6.931631,7.613836,283.548113,0.988946,2237.561125,2222.615109,2238.061125,1873.884891,8.940411,-12.91705,573572.8649,773.632134,741.402586,19025.55859,1825.739133,313.07724,5.208003,7.221421,6.90726,7.535581,285.96714,0.989528,2433.359851,2416.875169,2433.859851,1679.624831,8.941843,-12.89579,572692.0488,773.491126,740.39899,19144.24023,1822.935409,317.629655,4.968218,7.264822,6.944598,7.585046,285.902863,0.989281,1448.717941,1553.092592,1449.217941,2543.407408,8.934629,-12.990446,864708.5802,911.980658,948.165482,30534.28711,2752.452898,314.072086,5.329163,7.251634,6.94278,7.560488,282.633583,0.99116,2717.148411,1360.394978,2717.648411,2736.105022,8.944034,-13.009731,627255.2905,799.172971,784.880512,20573.72852,1996.615601,305.293128,5.33678,7.248242,6.892209,7.604276,280.232854,0.989058,2161.651989,1207.951499,2162.151989,2888.548501,8.939935,-13.026917,475456.0579,719.956739,660.395316,16392.63477,1513.423637,307.020306,5.339023,7.278063,6.899563,7.656563,280.440696,0.987674,1738.630621,2554.929427,1739.130621,1541.570573,8.936692,-12.88171,472735.6014,718.889794,657.591199,16266.91016,1504.764155,310.849787,5.217681,7.243151,6.946436,7.539866,287.668418,0.989947
110,coj1m011-fa12-20190425-0167-e91.fits,110,0,58598.98868,2458598.989,2019,NaN,2458598.991,NaN,NaN,1.392813,79.976,5.658639,10,18,27,0.143853,0.082612,0.191658,0.188502,0.317315,0.212536,0.152393,0.152285,0.000221,0.000176,0.000281,0.000278,0.000388,0.000298,0.000247,0.000247,652.172573,468.829802,681.940141,677.675108,816.791192,713.462968,618.156856,617.398874,3582823.836,1920.334908,2084.004122,2098.669405,2084.504122,1997.830595,8.939285,-12.930644,515399.9482,314.159265,740.42765,696.084146,18540.86719,1640.568988,305.083228,1125,4.808368,7.175249,6.855333,7.495165,286.356903,0.988812,2073.118392,2059.702887,2073.618392,2036.797113,8.939208,-12.934873,295982.4872,611.064677,484.371783,10475.0918,942.141518,305.936078,4.840591,7.14883,6.815676,7.481984,286.176841,0.987879,2237.663013,2222.554942,2238.163013,1873.945058,8.940412,-12.917052,576235.5604,774.996329,743.533278,20245.91992,1834.214757,306.066985,4.821614,7.159192,6.850785,7.4676,287.22012,0.989127,2433.483503,2416.739102,2433.983503,1679.760898,8.941844,-12.895801,568253.8913,770.183339,737.81639,19146.76367,1808.808315,310.915583,4.835355,7.188209,6.832367,7.54405,285.146343,0.986917,1448.779112,1553.030031,1449.279112,2543.469969,8.934629,-12.990446,863030.9816,910.24413,948.131334,31597.50195,2747.112935,305.567004,5.048662,7.170742,6.858858,7.482627,278.852963,0.991693,2717.150529,1360.33364,2717.650529,2736.16636,8.944034,-13.009734,628005.8146,798.113815,786.862478,20369.32031,1999.004594,300.286778,5.100234,7.183257,6.82173,7.544785,280.911246,0.988303,2161.738941,1207.844637,2162.238941,2888.655363,8.939935,-13.026923,473794.4235,716.767381,661.015604,16634.70117,1508.13449,299.893979,5.104634,7.243253,6.913291,7.573215,281.457301,0.990256,1738.746762,2554.66733,1739.246762,1541.83267,8.936692,-12.881733,473503.1647,717.355528,660.067632,16976.06836,1507.207385,304.474614,4.813493,7.180941,6.879601,7.482281,289.477083,0.988393
